date,freight_usd_per_day,vessel_class,data_confidence
2026-01-18,16067.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-01-25,16202.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-02-01,15649.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-02-08,15725.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-02-15,15967.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-02-22,16392.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-03-01,17671.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-03-08,18368.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-03-15,17835.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-03-22,18328.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-03-29,17236.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-04-05,16319.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-04-12,16780.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-04-19,16208.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-04-26,15745.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-05-03,16925.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-05-10,15860.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-05-17,15118.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-05-24,14006.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-05-31,14367.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-06-07,15159.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-06-14,16175.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-06-21,17366.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-06-28,17035.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-07-05,16134.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-07-12,15925.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-07-19,16346.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-07-26,17327.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-08-02,18336.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-08-09,17836.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-08-16,19474.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-08-23,20374.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-08-30,20803.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-09-06,20574.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-09-13,19792.0,Panamax,synthetic_calibrated_to_public_rate_ranges
2026-09-20,20687.0,Panamax,synthetic_calibrated_to_public_rate_ranges
