date,portcalls_dry_bulk,export_dry_bulk,month
2021-09-25,4,299185,9
2021-09-26,2,158093,9
2021-09-27,5,317921,9
2021-09-28,1,40592,9
2021-09-29,2,0,9
2021-09-30,3,144406,9
2021-10-01,3,214703,10
2021-10-02,4,272260,10
2021-10-03,2,143541,10
2021-10-04,3,199508,10
2021-10-05,2,157585,10
2021-10-06,4,319339,10
2021-10-07,2,98679,10
2021-10-08,2,204275,10
2021-10-09,4,331780,10
2021-10-10,1,181016,10
2021-10-11,3,120689,10
2021-10-12,1,73582,10
2021-10-13,3,139833,10
2021-10-14,4,347345,10
2021-10-15,3,247563,10
2021-10-16,2,127597,10
2021-10-17,3,233230,10
2021-10-18,3,338294,10
2021-10-19,4,324403,10
2021-10-20,2,99805,10
2021-10-21,4,305950,10
2021-10-22,5,335663,10
2021-10-23,2,286366,10
2021-10-24,2,250406,10
2021-10-25,5,336409,10
2021-10-26,3,286375,10
2021-10-27,3,251097,10
2021-10-28,3,200115,10
2021-10-29,3,327249,10
2021-10-30,3,214187,10
2021-10-31,2,166464,10
2021-11-01,5,494771,11
2021-11-02,2,259519,11
2021-11-03,2,112420,11
2021-11-04,2,157594,11
2021-11-05,2,195711,11
2021-11-06,3,133811,11
2021-11-07,4,266813,11
2021-11-08,3,317009,11
2021-11-09,3,294773,11
2021-11-10,1,41484,11
2021-11-11,2,125179,11
2021-11-12,2,143178,11
2021-11-13,3,201283,11
2021-11-14,3,205607,11
2021-11-15,3,135810,11
2021-11-16,3,195794,11
2021-11-17,3,202729,11
2021-11-18,3,232082,11
2021-11-19,4,514221,11
2021-11-20,4,347092,11
2021-11-21,3,158405,11
2021-11-22,3,337032,11
2021-11-23,2,78741,11
2021-11-24,6,520122,11
2021-11-25,3,244871,11
2021-11-26,2,202693,11
2021-11-27,4,387353,11
2021-11-28,4,284372,11
2021-11-29,3,154999,11
2021-11-30,1,78293,11
2021-12-01,1,78898,12
2021-12-02,2,257103,12
2021-12-03,1,11957,12
2021-12-04,1,3427,12
2021-12-05,2,86032,12
2021-12-06,3,168109,12
2021-12-07,4,424361,12
2021-12-08,3,325670,12
2021-12-09,2,140774,12
2021-12-10,3,219432,12
2021-12-11,5,371153,12
2021-12-12,5,405099,12
2021-12-13,3,211512,12
2021-12-14,2,127550,12
2021-12-15,3,253687,12
2021-12-16,2,77198,12
2021-12-17,4,429807,12
2021-12-18,3,306437,12
2021-12-19,4,330749,12
2021-12-20,5,597298,12
2021-12-21,0,0,12
2021-12-22,2,176382,12
2021-12-23,4,317824,12
2021-12-24,4,336403,12
2021-12-25,2,232747,12
2021-12-26,3,254449,12
2021-12-27,4,301092,12
2021-12-28,3,135398,12
2021-12-29,0,0,12
2021-12-30,0,0,12
2021-12-31,5,527877,12
2022-01-01,4,237450,1
2022-01-02,5,312041,1
2022-01-03,4,188117,1
2022-01-04,3,291065,1
2022-01-05,4,284438,1
2022-01-06,2,128114,1
2022-01-07,2,157501,1
2022-01-08,3,163688,1
2022-01-09,3,340508,1
2022-01-10,1,79048,1
2022-01-11,2,127383,1
2022-01-12,2,325778,1
2022-01-13,1,77462,1
2022-01-14,4,352915,1
2022-01-15,3,238648,1
2022-01-16,1,92322,1
2022-01-17,4,251002,1
2022-01-18,3,326460,1
2022-01-19,2,122735,1
2022-01-20,3,282386,1
2022-01-21,1,78947,1
2022-01-22,5,363821,1
2022-01-23,3,288927,1
2022-01-24,2,175148,1
2022-01-25,3,201979,1
2022-01-26,4,341241,1
2022-01-27,4,254288,1
2022-01-28,3,271449,1
2022-01-29,5,342322,1
2022-01-30,4,250979,1
2022-01-31,4,280020,1
2022-02-01,4,348939,2
2022-02-02,3,338029,2
2022-02-03,3,145195,2
2022-02-04,1,88645,2
2022-02-05,1,94159,2
2022-02-06,3,288703,2
2022-02-07,3,187596,2
2022-02-08,4,326109,2
2022-02-09,3,354309,2
2022-02-10,3,363747,2
2022-02-11,2,158181,2
2022-02-12,5,399950,2
2022-02-13,2,251074,2
2022-02-14,2,241954,2
2022-02-15,0,0,2
2022-02-16,3,329203,2
2022-02-17,2,107492,2
2022-02-18,1,34575,2
2022-02-19,3,232463,2
2022-02-20,2,261084,2
2022-02-21,4,403812,2
2022-02-22,4,366281,2
2022-02-23,6,568620,2
2022-02-24,2,246083,2
2022-02-25,3,258105,2
2022-02-26,3,260431,2
2022-02-27,2,152858,2
2022-02-28,3,255128,2
2022-03-01,3,252182,3
2022-03-02,3,255764,3
2022-03-03,3,167898,3
2022-03-04,5,361426,3
2022-03-05,2,167866,3
2022-03-06,4,429799,3
2022-03-07,4,513673,3
2022-03-08,2,144912,3
2022-03-09,1,87282,3
2022-03-10,5,433741,3
2022-03-11,0,0,3
2022-03-12,2,229854,3
2022-03-13,1,82632,3
2022-03-14,2,282608,3
2022-03-15,4,275507,3
2022-03-16,3,176239,3
2022-03-17,4,421185,3
2022-03-18,2,156339,3
2022-03-19,4,283467,3
2022-03-20,5,291022,3
2022-03-21,2,228682,3
2022-03-22,2,146737,3
2022-03-23,4,420807,3
2022-03-24,3,284305,3
2022-03-25,3,250697,3
2022-03-26,3,269423,3
2022-03-27,3,326623,3
2022-03-28,2,222381,3
2022-03-29,4,334377,3
2022-03-30,0,0,3
2022-03-31,3,158896,3
2022-04-01,4,364777,4
2022-04-02,3,249180,4
2022-04-03,4,248167,4
2022-04-04,2,89231,4
2022-04-05,3,254572,4
2022-04-06,3,267886,4
2022-04-07,4,305665,4
2022-04-08,1,50799,4
2022-04-09,3,318013,4
2022-04-10,3,288552,4
2022-04-11,3,186615,4
2022-04-12,2,110341,4
2022-04-13,3,302688,4
2022-04-14,5,302921,4
2022-04-15,4,235277,4
2022-04-16,2,96942,4
2022-04-17,3,252695,4
2022-04-18,3,373591,4
2022-04-19,3,165750,4
2022-04-20,3,262075,4
2022-04-21,4,347241,4
2022-04-22,2,147655,4
2022-04-23,1,16301,4
2022-04-24,0,0,4
2022-04-25,1,78624,4
2022-04-26,4,474179,4
2022-04-27,3,255091,4
2022-04-28,4,260503,4
2022-04-29,4,243575,4
2022-04-30,4,319486,4
2022-05-01,3,165751,5
2022-05-02,2,112158,5
2022-05-03,3,332247,5
2022-05-04,3,251993,5
2022-05-05,3,178875,5
2022-05-06,3,280936,5
2022-05-07,4,401329,5
2022-05-08,2,155917,5
2022-05-09,4,406778,5
2022-05-10,3,190356,5
2022-05-11,6,428973,5
2022-05-12,4,287296,5
2022-05-13,3,167978,5
2022-05-14,3,327081,5
2022-05-15,2,170757,5
2022-05-16,4,305616,5
2022-05-17,4,421417,5
2022-05-18,1,76831,5
2022-05-19,4,371327,5
2022-05-20,2,174073,5
2022-05-21,2,244304,5
2022-05-22,3,238564,5
2022-05-23,4,205561,5
2022-05-24,2,225167,5
2022-05-25,3,427206,5
2022-05-26,3,219390,5
2022-05-27,4,217543,5
2022-05-28,4,236847,5
2022-05-29,4,358262,5
2022-05-30,2,115040,5
2022-05-31,5,417164,5
2022-06-01,5,307631,6
2022-06-02,2,260027,6
2022-06-03,4,252179,6
2022-06-04,2,169956,6
2022-06-05,4,375556,6
2022-06-06,2,158126,6
2022-06-07,4,292914,6
2022-06-08,4,335026,6
2022-06-09,3,155160,6
2022-06-10,4,288664,6
2022-06-11,2,235413,6
2022-06-12,4,400619,6
2022-06-13,3,193325,6
2022-06-14,0,0,6
2022-06-15,3,322611,6
2022-06-16,5,447921,6
2022-06-17,4,323402,6
2022-06-18,4,502982,6
2022-06-19,3,241758,6
2022-06-20,4,314745,6
2022-06-21,5,323693,6
2022-06-22,2,179019,6
2022-06-23,4,423149,6
2022-06-24,4,315999,6
2022-06-25,4,262086,6
2022-06-26,2,173867,6
2022-06-27,3,216924,6
2022-06-28,1,68485,6
2022-06-29,6,533455,6
2022-06-30,3,239232,6
2022-07-01,3,479190,7
2022-07-02,2,249505,7
2022-07-03,2,184985,7
2022-07-04,1,84344,7
2022-07-05,1,94064,7
2022-07-06,0,0,7
2022-07-07,4,289552,7
2022-07-08,3,197017,7
2022-07-09,1,78394,7
2022-07-10,2,133989,7
2022-07-11,4,289953,7
2022-07-12,2,130190,7
2022-07-13,2,239893,7
2022-07-14,2,171275,7
2022-07-15,2,165380,7
2022-07-16,3,213269,7
2022-07-17,1,78689,7
2022-07-18,5,359348,7
2022-07-19,3,166872,7
2022-07-20,4,352656,7
2022-07-21,3,160133,7
2022-07-22,3,158550,7
2022-07-23,2,116690,7
2022-07-24,3,220670,7
2022-07-25,5,317133,7
2022-07-26,5,307018,7
2022-07-27,3,193105,7
2022-07-28,3,224423,7
2022-07-29,4,297748,7
2022-07-30,3,264120,7
2022-07-31,4,387646,7
2022-08-01,1,84948,8
2022-08-02,4,192565,8
2022-08-03,3,257043,8
2022-08-04,2,159191,8
2022-08-05,2,160515,8
2022-08-06,3,326752,8
2022-08-07,3,186241,8
2022-08-08,4,411509,8
2022-08-09,4,401929,8
2022-08-10,2,143197,8
2022-08-11,3,228361,8
2022-08-12,3,208541,8
2022-08-13,2,131121,8
2022-08-14,4,354129,8
2022-08-15,3,242275,8
2022-08-16,4,356861,8
2022-08-17,0,0,8
2022-08-18,3,237452,8
2022-08-19,2,167188,8
2022-08-20,2,160887,8
2022-08-21,3,288773,8
2022-08-22,1,87454,8
2022-08-23,3,335602,8
2022-08-24,4,377226,8
2022-08-25,3,304246,8
2022-08-26,3,237741,8
2022-08-27,4,489930,8
2022-08-28,3,190838,8
2022-08-29,4,295738,8
2022-08-30,4,323421,8
2022-08-31,2,224845,8
2022-09-01,4,219012,9
2022-09-02,5,574721,9
2022-09-03,5,388263,9
2022-09-04,5,447256,9
2022-09-05,2,162636,9
2022-09-06,3,257122,9
2022-09-07,3,368644,9
2022-09-08,3,182746,9
2022-09-09,4,376706,9
2022-09-10,4,338925,9
2022-09-11,3,239854,9
2022-09-12,4,242886,9
2022-09-13,4,331755,9
2022-09-14,5,212351,9
2022-09-15,2,169873,9
2022-09-16,2,171081,9
2022-09-17,4,274544,9
2022-09-18,2,167632,9
2022-09-19,5,580962,9
2022-09-20,2,169964,9
2022-09-21,4,484622,9
2022-09-22,3,311335,9
2022-09-23,3,330299,9
2022-09-24,5,337087,9
2022-09-25,4,357219,9
2022-09-26,1,77621,9
2022-09-27,2,156445,9
2022-09-28,4,248404,9
2022-09-29,3,221803,9
2022-09-30,2,171981,9
2022-10-01,4,373627,10
2022-10-02,1,60337,10
2022-10-03,0,0,10
2022-10-04,1,78896,10
2022-10-05,4,378622,10
2022-10-06,2,194891,10
2022-10-07,2,248249,10
2022-10-08,3,241857,10
2022-10-09,2,275349,10
2022-10-10,2,78473,10
2022-10-11,3,209979,10
2022-10-12,2,46887,10
2022-10-13,5,489595,10
2022-10-14,2,137280,10
2022-10-15,2,214449,10
2022-10-16,5,500335,10
2022-10-17,2,81850,10
2022-10-18,4,462598,10
2022-10-19,2,213643,10
2022-10-20,3,268027,10
2022-10-21,3,281508,10
2022-10-22,1,78772,10
2022-10-23,1,33931,10
2022-10-24,2,144311,10
2022-10-25,3,190654,10
2022-10-26,2,76982,10
2022-10-27,3,372612,10
2022-10-28,4,377423,10
2022-10-29,3,109538,10
2022-10-30,2,157682,10
2022-10-31,2,242203,10
2022-11-01,2,156973,11
2022-11-02,3,349574,11
2022-11-03,4,313111,11
2022-11-04,3,147534,11
2022-11-05,3,182970,11
2022-11-06,2,195451,11
2022-11-07,3,338878,11
2022-11-08,0,0,11
2022-11-09,3,250693,11
2022-11-10,3,224537,11
2022-11-11,4,392993,11
2022-11-12,3,324739,11
2022-11-13,3,238644,11
2022-11-14,4,289088,11
2022-11-15,5,375659,11
2022-11-16,3,343194,11
2022-11-17,2,99297,11
2022-11-18,5,391794,11
2022-11-19,3,186274,11
2022-11-20,3,428008,11
2022-11-21,1,96311,11
2022-11-22,3,104134,11
2022-11-23,5,370685,11
2022-11-24,1,86437,11
2022-11-25,5,438253,11
2022-11-26,5,497615,11
2022-11-27,3,320228,11
2022-11-28,2,150280,11
2022-11-29,3,304344,11
2022-11-30,2,252789,11
2022-12-01,3,240264,12
2022-12-02,3,279652,12
2022-12-03,3,329973,12
2022-12-04,3,227283,12
2022-12-05,6,380673,12
2022-12-06,4,383845,12
2022-12-07,2,161706,12
2022-12-08,4,352324,12
2022-12-09,2,279545,12
2022-12-10,4,309147,12
2022-12-11,2,122182,12
2022-12-12,4,413178,12
2022-12-13,1,168188,12
2022-12-14,3,358173,12
2022-12-15,5,473902,12
2022-12-16,2,64920,12
2022-12-17,3,153915,12
2022-12-18,1,171611,12
2022-12-19,1,132909,12
2022-12-20,4,228779,12
2022-12-21,3,230928,12
2022-12-22,5,349829,12
2022-12-23,5,398157,12
2022-12-24,5,457560,12
2022-12-25,2,235170,12
2022-12-26,2,327375,12
2022-12-27,1,79383,12
2022-12-28,7,511162,12
2022-12-29,5,400536,12
2022-12-30,5,209190,12
2022-12-31,4,403294,12
2023-01-01,5,265280,1
2023-01-02,4,204000,1
2023-01-03,4,288445,1
2023-01-04,3,359339,1
2023-01-05,2,145267,1
2023-01-06,5,369053,1
2023-01-07,3,327292,1
2023-01-08,3,119855,1
2023-01-09,4,329416,1
2023-01-10,3,146781,1
2023-01-11,0,0,1
2023-01-12,2,79276,1
2023-01-13,1,99326,1
2023-01-14,0,0,1
2023-01-15,0,0,1
2023-01-16,0,0,1
2023-01-17,0,0,1
2023-01-18,1,77630,1
2023-01-19,3,181421,1
2023-01-20,1,94508,1
2023-01-21,3,219267,1
2023-01-22,4,281952,1
2023-01-23,3,356785,1
2023-01-24,2,280346,1
2023-01-25,4,404787,1
2023-01-26,1,79254,1
2023-01-27,4,511103,1
2023-01-28,2,213948,1
2023-01-29,4,331816,1
2023-01-30,5,415794,1
2023-01-31,4,155885,1
2023-02-01,2,219607,2
2023-02-02,3,342762,2
2023-02-03,3,286238,2
2023-02-04,3,163381,2
2023-02-05,4,339804,2
2023-02-06,2,164025,2
2023-02-07,0,0,2
2023-02-08,2,225824,2
2023-02-09,4,320728,2
2023-02-10,0,0,2
2023-02-11,5,581675,2
2023-02-12,1,164189,2
2023-02-13,4,194425,2
2023-02-14,3,237237,2
2023-02-15,5,345603,2
2023-02-16,3,244632,2
2023-02-17,2,147954,2
2023-02-18,3,199423,2
2023-02-19,3,332011,2
2023-02-20,3,323586,2
2023-02-21,3,264803,2
2023-02-22,3,239678,2
2023-02-23,1,85170,2
2023-02-24,3,233546,2
2023-02-25,2,217978,2
2023-02-26,2,149720,2
2023-02-27,2,228782,2
2023-02-28,2,249097,2
2023-03-01,4,286789,3
2023-03-02,5,390993,3
2023-03-03,3,282546,3
2023-03-04,3,352430,3
2023-03-05,3,237685,3
2023-03-06,3,343767,3
2023-03-07,3,179115,3
2023-03-08,3,405498,3
2023-03-09,3,248094,3
2023-03-10,2,227758,3
2023-03-11,4,327346,3
2023-03-12,2,204430,3
2023-03-13,2,221276,3
2023-03-14,4,398380,3
2023-03-15,2,241642,3
2023-03-16,3,426457,3
2023-03-17,2,158100,3
2023-03-18,3,369309,3
2023-03-19,2,155974,3
2023-03-20,3,409610,3
2023-03-21,3,230527,3
2023-03-22,3,228033,3
2023-03-23,2,256168,3
2023-03-24,2,141674,3
2023-03-25,3,152287,3
2023-03-26,4,414504,3
2023-03-27,3,253258,3
2023-03-28,2,149069,3
2023-03-29,3,325655,3
2023-03-30,4,486241,3
2023-03-31,5,533315,3
2023-04-01,3,143882,4
2023-04-02,3,229060,4
2023-04-03,4,323758,4
2023-04-04,4,338191,4
2023-04-05,2,180131,4
2023-04-06,4,382180,4
2023-04-07,4,442876,4
2023-04-08,3,182862,4
2023-04-09,3,210041,4
2023-04-10,4,399621,4
2023-04-11,5,391024,4
2023-04-12,2,160603,4
2023-04-13,4,501196,4
2023-04-14,3,246439,4
2023-04-15,3,211711,4
2023-04-16,2,300585,4
2023-04-17,4,423569,4
2023-04-18,2,10704,4
2023-04-19,3,292912,4
2023-04-20,3,320374,4
2023-04-21,2,212289,4
2023-04-22,2,270355,4
2023-04-23,1,170839,4
2023-04-24,3,388995,4
2023-04-25,1,79364,4
2023-04-26,3,257918,4
2023-04-27,6,321271,4
2023-04-28,4,397276,4
2023-04-29,3,172865,4
2023-04-30,4,393626,4
2023-05-01,5,316574,5
2023-05-02,3,282118,5
2023-05-03,3,222655,5
2023-05-04,4,272127,5
2023-05-05,4,537740,5
2023-05-06,2,169264,5
2023-05-07,3,447234,5
2023-05-08,2,161395,5
2023-05-09,2,207106,5
2023-05-10,3,154161,5
2023-05-11,1,87839,5
2023-05-12,3,225822,5
2023-05-13,3,148803,5
2023-05-14,4,274111,5
2023-05-15,2,168039,5
2023-05-16,4,300158,5
2023-05-17,3,243305,5
2023-05-18,4,287841,5
2023-05-19,2,262960,5
2023-05-20,5,490005,5
2023-05-21,3,318889,5
2023-05-22,3,401773,5
2023-05-23,2,160945,5
2023-05-24,4,280254,5
2023-05-25,6,416225,5
2023-05-26,5,424090,5
2023-05-27,4,210949,5
2023-05-28,4,362308,5
2023-05-29,5,638312,5
2023-05-30,2,158193,5
2023-05-31,4,435787,5
2023-06-01,4,328129,6
2023-06-02,4,370432,6
2023-06-03,3,256915,6
2023-06-04,4,224382,6
2023-06-05,3,334198,6
2023-06-06,2,224028,6
2023-06-07,3,447862,6
2023-06-08,3,334858,6
2023-06-09,5,409795,6
2023-06-10,3,331627,6
2023-06-11,4,269325,6
2023-06-12,4,250104,6
2023-06-13,2,166742,6
2023-06-14,5,420567,6
2023-06-15,5,373534,6
2023-06-16,4,164170,6
2023-06-17,5,332393,6
2023-06-18,5,496410,6
2023-06-19,2,163599,6
2023-06-20,3,332583,6
2023-06-21,6,456794,6
2023-06-22,5,317320,6
2023-06-23,5,416136,6
2023-06-24,4,320897,6
2023-06-25,3,209527,6
2023-06-26,4,454264,6
2023-06-27,3,384630,6
2023-06-28,5,306204,6
2023-06-29,6,441670,6
2023-06-30,2,149609,6
2023-07-01,2,168996,7
2023-07-02,1,164647,7
2023-07-03,1,124156,7
2023-07-04,1,83885,7
2023-07-05,3,249781,7
2023-07-06,4,358961,7
2023-07-07,3,137647,7
2023-07-08,3,191758,7
2023-07-09,2,249360,7
2023-07-10,3,316096,7
2023-07-11,2,164894,7
2023-07-12,1,73125,7
2023-07-13,1,84629,7
2023-07-14,2,202889,7
2023-07-15,0,0,7
2023-07-16,3,419152,7
2023-07-17,2,174335,7
2023-07-18,2,136751,7
2023-07-19,5,358717,7
2023-07-20,4,399235,7
2023-07-21,2,160800,7
2023-07-22,6,453261,7
2023-07-23,4,386989,7
2023-07-24,0,0,7
2023-07-25,0,0,7
2023-07-26,3,466706,7
2023-07-27,6,321030,7
2023-07-28,4,356040,7
2023-07-29,4,385726,7
2023-07-30,5,445745,7
2023-07-31,3,157304,7
2023-08-01,3,326349,8
2023-08-02,3,291823,8
2023-08-03,1,69123,8
2023-08-04,3,422703,8
2023-08-05,2,113128,8
2023-08-06,4,324859,8
2023-08-07,4,431665,8
2023-08-08,3,334802,8
2023-08-09,3,218887,8
2023-08-10,3,403543,8
2023-08-11,3,327654,8
2023-08-12,3,361612,8
2023-08-13,2,158552,8
2023-08-14,4,438090,8
2023-08-15,2,154707,8
2023-08-16,4,338928,8
2023-08-17,3,278308,8
2023-08-18,4,241648,8
2023-08-19,4,474517,8
2023-08-20,5,333449,8
2023-08-21,3,384149,8
2023-08-22,2,95574,8
2023-08-23,6,394000,8
2023-08-24,3,236557,8
2023-08-25,3,346555,8
2023-08-26,1,79480,8
2023-08-27,3,288935,8
2023-08-28,3,360671,8
2023-08-29,1,68838,8
2023-08-30,2,202758,8
2023-08-31,4,401962,8
2023-09-01,3,336683,9
2023-09-02,2,79359,9
2023-09-03,2,156833,9
2023-09-04,4,282825,9
2023-09-05,2,192553,9
2023-09-06,2,134607,9
2023-09-07,0,0,9
2023-09-08,2,141718,9
2023-09-09,3,203460,9
2023-09-10,2,154117,9
2023-09-11,1,79881,9
2023-09-12,2,221787,9
2023-09-13,3,243328,9
2023-09-14,4,404956,9
2023-09-15,2,341959,9
2023-09-16,2,230112,9
2023-09-17,4,387921,9
2023-09-18,3,198041,9
2023-09-19,4,430368,9
2023-09-20,2,243915,9
2023-09-21,3,230837,9
2023-09-22,4,355009,9
2023-09-23,3,188428,9
2023-09-24,3,311400,9
2023-09-25,4,339496,9
2023-09-26,3,210457,9
2023-09-27,3,156638,9
2023-09-28,2,212038,9
2023-09-29,5,394436,9
2023-09-30,3,326523,9
2023-10-01,2,242452,10
2023-10-02,3,273228,10
2023-10-03,2,221677,10
2023-10-04,3,263896,10
2023-10-05,5,557100,10
2023-10-06,1,81265,10
2023-10-07,3,266143,10
2023-10-08,1,86256,10
2023-10-09,4,200853,10
2023-10-10,3,221965,10
2023-10-11,3,337681,10
2023-10-12,4,347505,10
2023-10-13,1,77604,10
2023-10-14,2,318595,10
2023-10-15,2,227235,10
2023-10-16,3,241910,10
2023-10-17,1,132640,10
2023-10-18,4,238074,10
2023-10-19,2,247712,10
2023-10-20,3,198921,10
2023-10-21,1,78585,10
2023-10-22,3,342426,10
2023-10-23,2,240739,10
2023-10-24,1,78644,10
2023-10-25,2,79469,10
2023-10-26,2,157585,10
2023-10-27,2,125004,10
2023-10-28,3,207291,10
2023-10-29,3,380777,10
2023-10-30,4,186465,10
2023-10-31,3,254472,10
2023-11-01,2,246210,11
2023-11-02,3,232234,11
2023-11-03,4,205810,11
2023-11-04,4,399734,11
2023-11-05,3,197640,11
2023-11-06,3,474875,11
2023-11-07,3,165016,11
2023-11-08,5,421002,11
2023-11-09,2,157733,11
2023-11-10,5,592288,11
2023-11-11,3,239143,11
2023-11-12,3,226323,11
2023-11-13,3,238453,11
2023-11-14,4,501528,11
2023-11-15,2,179253,11
2023-11-16,0,0,11
2023-11-17,5,457514,11
2023-11-18,1,76930,11
2023-11-19,5,307423,11
2023-11-20,2,118562,11
2023-11-21,3,86721,11
2023-11-22,3,324148,11
2023-11-23,2,158416,11
2023-11-24,4,385065,11
2023-11-25,3,326377,11
2023-11-26,4,411937,11
2023-11-27,3,297111,11
2023-11-28,2,63151,11
2023-11-29,5,483470,11
2023-11-30,1,38695,11
2023-12-01,4,391040,12
2023-12-02,4,323371,12
2023-12-03,1,83885,12
2023-12-04,3,167023,12
2023-12-05,4,419494,12
2023-12-06,3,282072,12
2023-12-07,0,0,12
2023-12-08,2,199081,12
2023-12-09,1,94095,12
2023-12-10,0,0,12
2023-12-11,0,0,12
2023-12-12,0,0,12
2023-12-13,5,425477,12
2023-12-14,3,246594,12
2023-12-15,7,629328,12
2023-12-16,5,558122,12
2023-12-17,4,303891,12
2023-12-18,4,349403,12
2023-12-19,2,156142,12
2023-12-20,2,0,12
2023-12-21,4,534459,12
2023-12-22,2,113845,12
2023-12-23,5,289953,12
2023-12-24,3,227985,12
2023-12-25,4,483358,12
2023-12-26,3,335730,12
2023-12-27,2,118785,12
2023-12-28,3,148790,12
2023-12-29,4,313832,12
2023-12-30,4,459757,12
2023-12-31,0,0,12
2024-01-01,1,79351,1
2024-01-02,1,169023,1
2024-01-03,1,85953,1
2024-01-04,4,370128,1
2024-01-05,4,227196,1
2024-01-06,3,258861,1
2024-01-07,2,118994,1
2024-01-08,2,117039,1
2024-01-09,4,315531,1
2024-01-10,4,367592,1
2024-01-11,2,114789,1
2024-01-12,5,419819,1
2024-01-13,4,393897,1
2024-01-14,4,269156,1
2024-01-15,3,166155,1
2024-01-16,1,180925,1
2024-01-17,1,8692,1
2024-01-18,2,78840,1
2024-01-19,2,249374,1
2024-01-20,2,147058,1
2024-01-21,4,422282,1
2024-01-22,3,256331,1
2024-01-23,0,0,1
2024-01-24,0,0,1
2024-01-25,0,0,1
2024-01-26,3,345549,1
2024-01-27,3,323797,1
2024-01-28,4,278030,1
2024-01-29,2,77121,1
2024-01-30,4,265176,1
2024-01-31,4,243056,1
2024-02-01,1,79053,2
2024-02-02,3,232995,2
2024-02-03,4,301672,2
2024-02-04,2,252284,2
2024-02-05,3,111838,2
2024-02-06,3,349019,2
2024-02-07,1,88545,2
2024-02-08,1,78951,2
2024-02-09,6,683017,2
2024-02-10,4,359977,2
2024-02-11,3,319509,2
2024-02-12,3,252614,2
2024-02-13,5,450885,2
2024-02-14,3,284739,2
2024-02-15,4,316725,2
2024-02-16,5,480123,2
2024-02-17,2,164113,2
2024-02-18,4,254770,2
2024-02-19,2,248027,2
2024-02-20,3,187768,2
2024-02-21,3,298517,2
2024-02-22,3,242961,2
2024-02-23,3,176973,2
2024-02-24,3,268361,2
2024-02-25,3,240121,2
2024-02-26,3,347393,2
2024-02-27,3,326736,2
2024-02-28,2,144116,2
2024-02-29,4,435362,2
2024-03-01,2,176677,3
2024-03-02,4,495942,3
2024-03-03,2,123019,3
2024-03-04,2,112449,3
2024-03-05,0,0,3
2024-03-06,0,0,3
2024-03-07,0,0,3
2024-03-08,1,77144,3
2024-03-09,2,131137,3
2024-03-10,2,338109,3
2024-03-11,1,80673,3
2024-03-12,3,338979,3
2024-03-13,1,174599,3
2024-03-14,3,253573,3
2024-03-15,3,239999,3
2024-03-16,3,235020,3
2024-03-17,5,260468,3
2024-03-18,3,285332,3
2024-03-19,4,414797,3
2024-03-20,2,141463,3
2024-03-21,4,367339,3
2024-03-22,5,568224,3
2024-03-23,4,250028,3
2024-03-24,3,315516,3
2024-03-25,3,206838,3
2024-03-26,2,255402,3
2024-03-27,4,233020,3
2024-03-28,3,252318,3
2024-03-29,2,118839,3
2024-03-30,6,427170,3
2024-03-31,2,262702,3
2024-04-01,3,118282,4
2024-04-02,5,391174,4
2024-04-03,6,393765,4
2024-04-04,4,397765,4
2024-04-05,2,163955,4
2024-04-06,3,227060,4
2024-04-07,3,364421,4
2024-04-08,2,244788,4
2024-04-09,4,407007,4
2024-04-10,4,396959,4
2024-04-11,6,372450,4
2024-04-12,4,349287,4
2024-04-13,4,309041,4
2024-04-14,3,328385,4
2024-04-15,3,243441,4
2024-04-16,5,412024,4
2024-04-17,3,266905,4
2024-04-18,2,258255,4
2024-04-19,1,35620,4
2024-04-20,3,358977,4
2024-04-21,1,85373,4
2024-04-22,1,84601,4
2024-04-23,2,109236,4
2024-04-24,4,292244,4
2024-04-25,3,245569,4
2024-04-26,4,498074,4
2024-04-27,1,86123,4
2024-04-28,2,263554,4
2024-04-29,3,315214,4
2024-04-30,4,229882,4
2024-05-01,2,133433,5
2024-05-02,1,142934,5
2024-05-03,1,60869,5
2024-05-04,4,456954,5
2024-05-05,3,330841,5
2024-05-06,3,332044,5
2024-05-07,3,154668,5
2024-05-08,1,61091,5
2024-05-09,3,327010,5
2024-05-10,2,279527,5
2024-05-11,2,185787,5
2024-05-12,3,301502,5
2024-05-13,2,157451,5
2024-05-14,3,395483,5
2024-05-15,2,236292,5
2024-05-16,4,308387,5
2024-05-17,1,198051,5
2024-05-18,4,266322,5
2024-05-19,2,249236,5
2024-05-20,2,155110,5
2024-05-21,5,316515,5
2024-05-22,5,470790,5
2024-05-23,4,314235,5
2024-05-24,2,243581,5
2024-05-25,6,435912,5
2024-05-26,2,142819,5
2024-05-27,4,372127,5
2024-05-28,2,342563,5
2024-05-29,5,412982,5
2024-05-30,3,206722,5
2024-05-31,3,300848,5
2024-06-01,3,248802,6
2024-06-02,5,584706,6
2024-06-03,4,238949,6
2024-06-04,4,295828,6
2024-06-05,4,252562,6
2024-06-06,4,409149,6
2024-06-07,2,69587,6
2024-06-08,5,315391,6
2024-06-09,2,171488,6
2024-06-10,2,322098,6
2024-06-11,4,311301,6
2024-06-12,3,192387,6
2024-06-13,3,397522,6
2024-06-14,4,407020,6
2024-06-15,3,161504,6
2024-06-16,3,316600,6
2024-06-17,3,215321,6
2024-06-18,2,160086,6
2024-06-19,4,368622,6
2024-06-20,3,401589,6
