date,portcalls_dry_bulk,export_dry_bulk,month
2021-10-08,0,0,10
2021-10-09,1,149373,10
2021-10-10,0,0,10
2021-10-11,0,0,10
2021-10-12,0,0,10
2021-10-13,0,0,10
2021-10-14,0,0,10
2021-10-15,2,133686,10
2021-10-16,0,0,10
2021-10-17,1,60054,10
2021-10-18,0,0,10
2021-10-19,0,0,10
2021-10-20,0,0,10
2021-10-21,1,46447,10
2021-10-22,0,0,10
2021-10-23,0,0,10
2021-10-24,1,31184,10
2021-10-25,0,0,10
2021-10-26,0,0,10
2021-10-27,0,0,10
2021-10-28,0,0,10
2021-10-29,0,0,10
2021-10-30,0,0,10
2021-10-31,0,0,10
2021-11-01,0,0,11
2021-11-02,1,36872,11
2021-11-03,1,22144,11
2021-11-04,1,44342,11
2021-11-05,0,0,11
2021-11-06,0,0,11
2021-11-07,0,0,11
2021-11-08,0,0,11
2021-11-09,2,64168,11
2021-11-10,0,0,11
2021-11-11,0,0,11
2021-11-12,2,58676,11
2021-11-13,0,0,11
2021-11-14,1,54313,11
2021-11-15,0,0,11
2021-11-16,1,41166,11
2021-11-17,0,0,11
2021-11-18,0,0,11
2021-11-19,0,0,11
2021-11-20,0,0,11
2021-11-21,0,0,11
2021-11-22,0,0,11
2021-11-23,0,0,11
2021-11-24,2,97539,11
2021-11-25,1,41166,11
2021-11-26,1,26833,11
2021-11-27,2,87661,11
2021-11-28,0,0,11
2021-11-29,2,51919,11
2021-11-30,2,148799,11
2021-12-01,1,41166,12
2021-12-02,1,10361,12
2021-12-03,1,0,12
2021-12-04,0,0,12
2021-12-05,0,0,12
2021-12-06,3,135776,12
2021-12-07,0,0,12
2021-12-08,1,31950,12
2021-12-09,1,40804,12
2021-12-10,1,41166,12
2021-12-11,1,78378,12
2021-12-12,2,53075,12
2021-12-13,3,66062,12
2021-12-14,1,83045,12
2021-12-15,2,114256,12
2021-12-16,0,0,12
2021-12-17,0,0,12
2021-12-18,2,124267,12
2021-12-19,1,0,12
2021-12-20,0,0,12
2021-12-21,0,0,12
2021-12-22,1,78025,12
2021-12-23,1,35590,12
2021-12-24,0,0,12
2021-12-25,2,56054,12
2021-12-26,1,50803,12
2021-12-27,1,13820,12
2021-12-28,1,0,12
2021-12-29,0,0,12
2021-12-30,1,143181,12
2021-12-31,1,0,12
2022-01-01,1,73137,1
2022-01-02,1,0,1
2022-01-03,1,73280,1
2022-01-04,0,0,1
2022-01-05,0,0,1
2022-01-06,0,0,1
2022-01-07,0,0,1
2022-01-08,0,0,1
2022-01-09,1,41166,1
2022-01-10,0,0,1
2022-01-11,0,0,1
2022-01-12,2,25589,1
2022-01-13,0,0,1
2022-01-14,0,0,1
2022-01-15,1,41209,1
2022-01-16,0,0,1
2022-01-17,0,0,1
2022-01-18,1,72288,1
2022-01-19,3,122819,1
2022-01-20,1,41166,1
2022-01-21,1,79753,1
2022-01-22,0,0,1
2022-01-23,1,17421,1
2022-01-24,1,0,1
2022-01-25,2,85356,1
2022-01-26,6,300812,1
2022-01-27,1,78699,1
2022-01-28,3,106600,1
2022-01-29,2,131309,1
2022-01-30,1,18955,1
2022-01-31,2,105738,1
2022-02-01,3,45592,2
2022-02-02,4,276308,2
2022-02-03,2,84395,2
2022-02-04,2,45218,2
2022-02-05,1,45644,2
2022-02-06,1,17710,2
2022-02-07,1,76499,2
2022-02-08,3,121206,2
2022-02-09,1,22568,2
2022-02-10,3,120768,2
2022-02-11,4,200719,2
2022-02-12,1,15820,2
2022-02-13,3,174863,2
2022-02-14,1,49635,2
2022-02-15,4,116008,2
2022-02-16,0,0,2
2022-02-17,3,183784,2
2022-02-18,2,60670,2
2022-02-19,3,151341,2
2022-02-20,3,117158,2
2022-02-21,1,13842,2
2022-02-22,4,250366,2
2022-02-23,2,60144,2
2022-02-24,1,88578,2
2022-02-25,4,247943,2
2022-02-26,2,100480,2
2022-02-27,1,78699,2
2022-02-28,4,287832,2
2022-03-01,2,55922,3
2022-03-02,1,74169,3
2022-03-03,4,116897,3
2022-03-04,0,0,3
2022-03-05,0,0,3
2022-03-06,4,181309,3
2022-03-07,1,16658,3
2022-03-08,3,140618,3
2022-03-09,2,89607,3
2022-03-10,2,42868,3
2022-03-11,1,35556,3
2022-03-12,2,95907,3
2022-03-13,1,12801,3
2022-03-14,1,30821,3
2022-03-15,4,107093,3
2022-03-16,1,85134,3
2022-03-17,3,148629,3
2022-03-18,2,82046,3
2022-03-19,1,30339,3
2022-03-20,2,37726,3
2022-03-21,2,120355,3
2022-03-22,3,185031,3
2022-03-23,2,121708,3
2022-03-24,1,0,3
2022-03-25,2,101443,3
2022-03-26,4,255949,3
2022-03-27,1,30478,3
2022-03-28,4,119196,3
2022-03-29,2,86753,3
2022-03-30,3,142633,3
2022-03-31,1,74930,3
2022-04-01,0,0,4
2022-04-02,3,224609,4
2022-04-03,2,83462,4
2022-04-04,1,71986,4
2022-04-05,1,72145,4
2022-04-06,4,150380,4
2022-04-07,0,0,4
2022-04-08,5,91811,4
2022-04-09,3,160821,4
2022-04-10,2,102025,4
2022-04-11,2,70062,4
2022-04-12,2,31836,4
2022-04-13,3,165023,4
2022-04-14,3,120641,4
2022-04-15,1,83649,4
2022-04-16,2,32954,4
2022-04-17,2,142382,4
2022-04-18,1,24289,4
2022-04-19,3,149882,4
2022-04-20,1,11823,4
2022-04-21,2,33572,4
2022-04-22,0,0,4
2022-04-23,3,145325,4
2022-04-24,3,125560,4
2022-04-25,1,42948,4
2022-04-26,0,0,4
2022-04-27,1,42396,4
2022-04-28,2,212270,4
2022-04-29,1,17942,4
2022-04-30,3,120546,4
2022-05-01,2,100554,5
2022-05-02,1,35943,5
2022-05-03,2,102704,5
2022-05-04,0,0,5
2022-05-05,2,151572,5
2022-05-06,2,145220,5
2022-05-07,0,0,5
2022-05-08,4,185283,5
2022-05-09,2,107730,5
2022-05-10,1,18856,5
2022-05-11,2,50784,5
2022-05-12,3,119454,5
2022-05-13,0,0,5
2022-05-14,1,87255,5
2022-05-15,0,0,5
2022-05-16,2,130008,5
2022-05-17,0,0,5
2022-05-18,2,18856,5
2022-05-19,0,0,5
2022-05-20,4,219912,5
2022-05-21,4,73862,5
2022-05-22,3,105595,5
2022-05-23,0,0,5
2022-05-24,1,18172,5
2022-05-25,2,122785,5
2022-05-26,1,44380,5
2022-05-27,2,88831,5
2022-05-28,0,0,5
2022-05-29,0,0,5
2022-05-30,1,12248,5
2022-05-31,0,0,5
2022-06-01,3,109314,6
2022-06-02,1,14103,6
2022-06-03,3,109869,6
2022-06-04,0,0,6
2022-06-05,2,114627,6
2022-06-06,3,80341,6
2022-06-07,0,0,6
2022-06-08,2,159726,6
2022-06-09,3,113366,6
2022-06-10,1,0,6
2022-06-11,3,129690,6
2022-06-12,3,177035,6
2022-06-13,3,146357,6
2022-06-14,3,181873,6
2022-06-15,1,13272,6
2022-06-16,1,67435,6
2022-06-17,1,22288,6
2022-06-18,0,0,6
2022-06-19,0,0,6
2022-06-20,2,160092,6
2022-06-21,2,63500,6
2022-06-22,2,52927,6
2022-06-23,5,85119,6
2022-06-24,1,41360,6
2022-06-25,1,74368,6
2022-06-26,4,187253,6
2022-06-27,3,118800,6
2022-06-28,2,107838,6
2022-06-29,1,41244,6
2022-06-30,2,45271,6
2022-07-01,4,93272,7
2022-07-02,1,84994,7
2022-07-03,2,32466,7
2022-07-04,2,95402,7
2022-07-05,0,0,7
2022-07-06,2,94583,7
2022-07-07,1,69725,7
2022-07-08,0,0,7
2022-07-09,1,69378,7
2022-07-10,2,59324,7
2022-07-11,3,109554,7
2022-07-12,2,97301,7
2022-07-13,2,47047,7
2022-07-14,3,121079,7
2022-07-15,1,87683,7
2022-07-16,2,113186,7
2022-07-17,2,74845,7
2022-07-18,3,70843,7
2022-07-19,1,50232,7
2022-07-20,1,59597,7
2022-07-21,3,56791,7
2022-07-22,2,86500,7
2022-07-23,1,17321,7
2022-07-24,3,121743,7
2022-07-25,2,81973,7
2022-07-26,3,76542,7
2022-07-27,1,6118,7
2022-07-28,1,13132,7
2022-07-29,3,53627,7
2022-07-30,2,97525,7
2022-07-31,3,127717,7
2022-08-01,2,33512,8
2022-08-02,1,13061,8
2022-08-03,1,36416,8
2022-08-04,2,63136,8
2022-08-05,1,141025,8
2022-08-06,1,15954,8
2022-08-07,2,111667,8
2022-08-08,1,33041,8
2022-08-09,4,72995,8
2022-08-10,2,122913,8
2022-08-11,2,114217,8
2022-08-12,0,0,8
2022-08-13,2,120883,8
2022-08-14,2,32224,8
2022-08-15,2,53236,8
2022-08-16,2,72860,8
2022-08-17,4,252068,8
2022-08-18,0,0,8
2022-08-19,1,13780,8
2022-08-20,2,87790,8
2022-08-21,3,135952,8
2022-08-22,1,35515,8
2022-08-23,3,91540,8
2022-08-24,2,16985,8
2022-08-25,2,103977,8
2022-08-26,2,134208,8
2022-08-27,0,0,8
2022-08-28,1,0,8
2022-08-29,3,145380,8
2022-08-30,1,70504,8
2022-08-31,2,89378,8
2022-09-01,1,7317,9
2022-09-02,1,71895,9
2022-09-03,2,107757,9
2022-09-04,2,80433,9
2022-09-05,0,0,9
2022-09-06,0,0,9
2022-09-07,0,0,9
2022-09-08,3,149675,9
2022-09-09,3,94287,9
2022-09-10,2,109849,9
2022-09-11,4,140470,9
2022-09-12,3,172680,9
2022-09-13,3,31416,9
2022-09-14,3,191940,9
2022-09-15,2,88912,9
2022-09-16,1,70912,9
2022-09-17,4,192329,9
2022-09-18,0,0,9
2022-09-19,2,103318,9
2022-09-20,1,37520,9
2022-09-21,0,0,9
2022-09-22,1,59303,9
2022-09-23,3,126755,9
2022-09-24,2,89407,9
2022-09-25,2,38199,9
2022-09-26,2,87137,9
2022-09-27,1,37553,9
2022-09-28,3,90694,9
2022-09-29,3,120159,9
2022-09-30,2,136390,9
2022-10-01,4,179618,10
2022-10-02,2,47454,10
2022-10-03,1,40142,10
2022-10-04,3,118651,10
2022-10-05,2,42798,10
2022-10-06,1,79020,10
2022-10-07,3,116835,10
2022-10-08,3,144123,10
2022-10-09,1,88481,10
2022-10-10,2,96824,10
2022-10-11,2,149229,10
2022-10-12,1,35642,10
2022-10-13,2,92615,10
2022-10-14,3,139151,10
2022-10-15,3,161974,10
2022-10-16,2,72644,10
2022-10-17,4,175234,10
2022-10-18,1,85140,10
2022-10-19,2,151965,10
2022-10-20,2,59754,10
2022-10-21,2,72365,10
2022-10-22,1,72840,10
2022-10-23,1,6807,10
2022-10-24,1,38165,10
2022-10-25,3,243474,10
2022-10-26,0,0,10
2022-10-27,3,186713,10
2022-10-28,3,129516,10
2022-10-29,2,118728,10
2022-10-30,1,61349,10
2022-10-31,3,154569,10
2022-11-01,4,129024,11
2022-11-02,1,28094,11
2022-11-03,0,0,11
2022-11-04,0,0,11
2022-11-05,1,25147,11
2022-11-06,3,132148,11
2022-11-07,2,98424,11
2022-11-08,1,44507,11
2022-11-09,1,57086,11
2022-11-10,3,79186,11
2022-11-11,1,0,11
2022-11-12,1,74779,11
2022-11-13,2,37583,11
2022-11-14,1,26676,11
2022-11-15,1,74539,11
2022-11-16,4,243695,11
2022-11-17,0,0,11
2022-11-18,1,22215,11
2022-11-19,4,209132,11
2022-11-20,2,19791,11
2022-11-21,3,17548,11
2022-11-22,2,141641,11
2022-11-23,1,21155,11
2022-11-24,2,159502,11
2022-11-25,1,64448,11
2022-11-26,3,162942,11
2022-11-27,1,69222,11
2022-11-28,1,57955,11
2022-11-29,0,0,11
2022-11-30,2,87823,11
2022-12-01,5,286997,12
2022-12-02,0,0,12
2022-12-03,1,81001,12
2022-12-04,5,197708,12
2022-12-05,1,23170,12
2022-12-06,1,41697,12
2022-12-07,0,0,12
2022-12-08,3,181957,12
2022-12-09,1,42510,12
2022-12-10,1,78726,12
2022-12-11,2,66383,12
2022-12-12,3,131161,12
2022-12-13,2,93010,12
2022-12-14,2,80806,12
2022-12-15,0,0,12
2022-12-16,3,192968,12
2022-12-17,1,86939,12
2022-12-18,2,94294,12
2022-12-19,2,62387,12
2022-12-20,1,72248,12
2022-12-21,2,161376,12
2022-12-22,0,0,12
2022-12-23,0,0,12
2022-12-24,2,102081,12
2022-12-25,0,0,12
2022-12-26,3,135980,12
2022-12-27,2,57916,12
2022-12-28,1,72036,12
2022-12-29,3,133067,12
2022-12-30,0,0,12
2022-12-31,5,227179,12
2023-01-01,0,0,1
2023-01-02,4,195269,1
2023-01-03,0,0,1
2023-01-04,4,168915,1
2023-01-05,1,43409,1
2023-01-06,3,166417,1
2023-01-07,1,41166,1
2023-01-08,2,114432,1
2023-01-09,3,86818,1
2023-01-10,4,225986,1
2023-01-11,1,14626,1
2023-01-12,2,72376,1
2023-01-13,1,56140,1
2023-01-14,2,81455,1
2023-01-15,3,145119,1
2023-01-16,0,0,1
2023-01-17,2,159217,1
2023-01-18,2,113091,1
2023-01-19,0,0,1
2023-01-20,0,0,1
2023-01-21,3,128713,1
2023-01-22,4,102449,1
2023-01-23,1,36452,1
2023-01-24,1,20565,1
2023-01-25,4,209082,1
2023-01-26,3,128267,1
2023-01-27,0,0,1
2023-01-28,1,17067,1
2023-01-29,2,135540,1
2023-01-30,1,14887,1
2023-01-31,2,161532,1
2023-02-01,0,0,2
2023-02-02,1,13958,2
2023-02-03,2,63929,2
2023-02-04,1,50209,2
2023-02-05,5,273869,2
2023-02-06,2,43510,2
2023-02-07,3,166407,2
2023-02-08,1,43541,2
2023-02-09,3,121638,2
2023-02-10,2,97346,2
2023-02-11,4,189940,2
2023-02-12,3,123686,2
2023-02-13,1,32363,2
2023-02-14,1,44723,2
2023-02-15,2,88982,2
2023-02-16,3,153811,2
2023-02-17,2,69770,2
2023-02-18,5,162533,2
2023-02-19,2,66735,2
2023-02-20,1,40328,2
2023-02-21,4,90586,2
2023-02-22,1,52607,2
2023-02-23,4,224295,2
2023-02-24,1,71597,2
2023-02-25,2,82266,2
2023-02-26,2,145374,2
2023-02-27,1,83567,2
2023-02-28,3,167685,2
2023-03-01,1,80194,3
2023-03-02,3,115266,3
2023-03-03,4,187669,3
2023-03-04,2,93916,3
2023-03-05,3,174372,3
2023-03-06,2,59780,3
2023-03-07,2,50398,3
2023-03-08,5,160096,3
2023-03-09,1,21576,3
2023-03-10,6,264557,3
2023-03-11,0,0,3
2023-03-12,1,42071,3
2023-03-13,2,87105,3
2023-03-14,1,0,3
2023-03-15,0,0,3
2023-03-16,3,119277,3
2023-03-17,4,199563,3
2023-03-18,1,35936,3
2023-03-19,2,56373,3
2023-03-20,2,91804,3
2023-03-21,5,197956,3
2023-03-22,0,0,3
2023-03-23,3,218346,3
2023-03-24,2,43396,3
2023-03-25,3,88284,3
2023-03-26,2,88545,3
2023-03-27,1,49742,3
2023-03-28,0,0,3
2023-03-29,4,110788,3
2023-03-30,3,200855,3
2023-03-31,2,102701,3
2023-04-01,2,63833,4
2023-04-02,2,92721,4
2023-04-03,1,71853,4
2023-04-04,0,0,4
2023-04-05,4,288160,4
2023-04-06,2,2848,4
2023-04-07,2,37655,4
2023-04-08,1,43185,4
2023-04-09,3,113489,4
2023-04-10,1,14364,4
2023-04-11,3,194120,4
2023-04-12,1,45521,4
2023-04-13,4,169563,4
2023-04-14,2,72164,4
2023-04-15,1,40758,4
2023-04-16,0,0,4
2023-04-17,2,49472,4
2023-04-18,0,0,4
2023-04-19,3,129104,4
2023-04-20,1,41166,4
2023-04-21,2,108575,4
2023-04-22,0,0,4
2023-04-23,3,23990,4
2023-04-24,1,38113,4
2023-04-25,4,202746,4
2023-04-26,1,14732,4
2023-04-27,2,74507,4
2023-04-28,4,143057,4
2023-04-29,1,87756,4
2023-04-30,3,165901,4
2023-05-01,2,132741,5
2023-05-02,0,0,5
2023-05-03,2,74499,5
2023-05-04,1,0,5
2023-05-05,3,113193,5
2023-05-06,1,135404,5
2023-05-07,1,48566,5
2023-05-08,2,54468,5
2023-05-09,0,0,5
2023-05-10,2,39107,5
2023-05-11,1,52070,5
2023-05-12,2,64799,5
2023-05-13,2,75476,5
2023-05-14,2,76263,5
2023-05-15,1,71906,5
2023-05-16,3,61584,5
2023-05-17,0,0,5
2023-05-18,0,0,5
2023-05-19,5,308192,5
2023-05-20,0,0,5
2023-05-21,0,0,5
2023-05-22,3,129169,5
2023-05-23,4,164764,5
2023-05-24,1,3449,5
2023-05-25,2,83613,5
2023-05-26,2,78796,5
2023-05-27,3,176938,5
2023-05-28,2,46692,5
2023-05-29,2,67605,5
2023-05-30,3,63262,5
2023-05-31,2,75650,5
2023-06-01,4,162591,6
2023-06-02,1,30487,6
2023-06-03,2,66561,6
2023-06-04,2,109886,6
2023-06-05,0,0,6
2023-06-06,4,201483,6
2023-06-07,1,14477,6
2023-06-08,0,0,6
2023-06-09,4,170994,6
2023-06-10,3,170652,6
2023-06-11,1,66572,6
2023-06-12,2,79493,6
2023-06-13,0,0,6
2023-06-14,1,29547,6
2023-06-15,1,75528,6
2023-06-16,4,133510,6
2023-06-17,1,30998,6
2023-06-18,1,69725,6
2023-06-19,3,138340,6
2023-06-20,3,127322,6
2023-06-21,1,76939,6
2023-06-22,3,67819,6
2023-06-23,1,41166,6
2023-06-24,1,27910,6
2023-06-25,4,103386,6
2023-06-26,3,233620,6
2023-06-27,0,0,6
2023-06-28,2,59168,6
2023-06-29,2,79051,6
2023-06-30,1,59034,6
2023-07-01,1,34677,7
2023-07-02,1,58844,7
2023-07-03,2,66253,7
2023-07-04,3,114917,7
2023-07-05,1,89091,7
2023-07-06,2,103885,7
2023-07-07,3,205035,7
2023-07-08,2,67811,7
2023-07-09,1,75582,7
2023-07-10,0,0,7
2023-07-11,4,191156,7
2023-07-12,1,40063,7
2023-07-13,1,45417,7
2023-07-14,0,0,7
2023-07-15,3,134713,7
2023-07-16,2,106833,7
2023-07-17,1,17187,7
2023-07-18,2,82255,7
2023-07-19,3,60252,7
2023-07-20,2,115110,7
2023-07-21,1,45386,7
2023-07-22,1,41166,7
2023-07-23,0,0,7
2023-07-24,2,56337,7
2023-07-25,1,33616,7
2023-07-26,2,112086,7
2023-07-27,2,120750,7
2023-07-28,1,27802,7
2023-07-29,2,72758,7
2023-07-30,3,100416,7
2023-07-31,3,164589,7
2023-08-01,0,0,8
2023-08-02,2,206446,8
2023-08-03,2,76652,8
2023-08-04,2,22110,8
2023-08-05,2,130114,8
2023-08-06,2,107098,8
2023-08-07,0,0,8
2023-08-08,1,44261,8
2023-08-09,2,80875,8
2023-08-10,0,0,8
2023-08-11,4,269676,8
2023-08-12,0,0,8
2023-08-13,3,93176,8
2023-08-14,2,41166,8
2023-08-15,0,0,8
2023-08-16,2,74138,8
2023-08-17,3,140580,8
2023-08-18,1,30610,8
2023-08-19,3,118506,8
2023-08-20,0,0,8
2023-08-21,0,0,8
2023-08-22,1,69560,8
2023-08-23,3,73838,8
2023-08-24,2,100883,8
2023-08-25,1,0,8
2023-08-26,3,175075,8
2023-08-27,2,117027,8
2023-08-28,1,0,8
2023-08-29,0,0,8
2023-08-30,4,194773,8
2023-08-31,3,125279,8
2023-09-01,2,42990,9
2023-09-02,1,7371,9
2023-09-03,4,162573,9
2023-09-04,1,39027,9
2023-09-05,1,0,9
2023-09-06,2,47035,9
2023-09-07,2,48367,9
2023-09-08,0,0,9
2023-09-09,1,41166,9
2023-09-10,4,308471,9
2023-09-11,3,146305,9
2023-09-12,2,32650,9
2023-09-13,1,71318,9
2023-09-14,4,92541,9
2023-09-15,1,68481,9
2023-09-16,2,75316,9
2023-09-17,0,0,9
2023-09-18,3,180329,9
2023-09-19,2,48517,9
2023-09-20,2,38610,9
2023-09-21,1,81554,9
2023-09-22,0,0,9
2023-09-23,2,23562,9
2023-09-24,2,162662,9
2023-09-25,3,122044,9
2023-09-26,2,102701,9
2023-09-27,1,57412,9
2023-09-28,4,148937,9
2023-09-29,1,23188,9
2023-09-30,4,244822,9
2023-10-01,2,29491,10
2023-10-02,1,790,10
2023-10-03,2,104563,10
2023-10-04,0,0,10
2023-10-05,0,0,10
2023-10-06,1,70528,10
2023-10-07,2,58960,10
2023-10-08,1,74499,10
2023-10-09,0,0,10
2023-10-10,1,76070,10
2023-10-11,0,0,10
2023-10-12,0,0,10
2023-10-13,3,172718,10
2023-10-14,2,53197,10
2023-10-15,1,42798,10
2023-10-16,2,75055,10
2023-10-17,2,126217,10
2023-10-18,2,87321,10
2023-10-19,3,133058,10
2023-10-20,3,91953,10
2023-10-21,3,133453,10
2023-10-22,1,0,10
2023-10-23,1,32630,10
2023-10-24,1,58251,10
2023-10-25,3,140879,10
2023-10-26,0,0,10
2023-10-27,3,103601,10
2023-10-28,3,189742,10
2023-10-29,1,27294,10
2023-10-30,6,208007,10
2023-10-31,2,71981,10
2023-11-01,4,199920,11
2023-11-02,1,17742,11
2023-11-03,3,125515,11
2023-11-04,1,0,11
2023-11-05,2,38165,11
2023-11-06,0,0,11
2023-11-07,2,100586,11
2023-11-08,1,44064,11
2023-11-09,0,0,11
2023-11-10,1,77036,11
2023-11-11,1,19034,11
2023-11-12,1,14636,11
2023-11-13,2,73777,11
2023-11-14,2,93206,11
2023-11-15,2,109668,11
2023-11-16,4,147401,11
2023-11-17,2,63094,11
2023-11-18,0,0,11
2023-11-19,5,189720,11
2023-11-20,1,15566,11
2023-11-21,2,126015,11
2023-11-22,2,93951,11
2023-11-23,0,0,11
2023-11-24,1,44252,11
2023-11-25,4,199261,11
2023-11-26,1,22472,11
2023-11-27,2,47961,11
2023-11-28,3,229443,11
2023-11-29,0,0,11
2023-11-30,3,100338,11
2023-12-01,1,14437,12
2023-12-02,3,122830,12
2023-12-03,1,18773,12
2023-12-04,3,59531,12
2023-12-05,4,268304,12
2023-12-06,1,54402,12
2023-12-07,2,52854,12
2023-12-08,2,73295,12
2023-12-09,1,46620,12
2023-12-10,3,137611,12
2023-12-11,2,102336,12
2023-12-12,0,0,12
2023-12-13,3,87176,12
2023-12-14,5,197775,12
2023-12-15,1,74978,12
2023-12-16,1,38670,12
2023-12-17,0,0,12
2023-12-18,3,158902,12
2023-12-19,0,0,12
2023-12-20,0,0,12
2023-12-21,0,0,12
2023-12-22,3,87378,12
2023-12-23,1,26120,12
2023-12-24,6,139921,12
2023-12-25,1,71181,12
2023-12-26,2,77505,12
2023-12-27,0,0,12
2023-12-28,3,157676,12
2023-12-29,5,134462,12
2023-12-30,1,51440,12
2023-12-31,2,152326,12
2024-01-01,2,70846,1
2024-01-02,2,78314,1
2024-01-03,0,0,1
2024-01-04,4,123917,1
2024-01-05,1,54531,1
2024-01-06,2,51090,1
2024-01-07,0,0,1
2024-01-08,2,97552,1
2024-01-09,0,0,1
2024-01-10,5,184218,1
2024-01-11,2,138140,1
2024-01-12,1,8408,1
2024-01-13,1,40210,1
2024-01-14,0,0,1
2024-01-15,4,203326,1
2024-01-16,1,41166,1
2024-01-17,3,128013,1
2024-01-18,3,182630,1
2024-01-19,3,190817,1
2024-01-20,0,0,1
2024-01-21,0,0,1
2024-01-22,0,0,1
2024-01-23,0,0,1
2024-01-24,0,0,1
2024-01-25,0,0,1
2024-01-26,0,0,1
2024-01-27,6,273512,1
2024-01-28,2,133720,1
2024-01-29,2,67717,1
2024-01-30,3,47629,1
2024-01-31,0,0,1
2024-02-01,4,87522,2
2024-02-02,3,87812,2
2024-02-03,4,204632,2
2024-02-04,2,188257,2
2024-02-05,2,73708,2
2024-02-06,1,77330,2
2024-02-07,1,77517,2
2024-02-08,2,95813,2
2024-02-09,3,95916,2
2024-02-10,1,49964,2
2024-02-11,1,41166,2
2024-02-12,2,125831,2
2024-02-13,4,68001,2
2024-02-14,1,29910,2
2024-02-15,2,176571,2
2024-02-16,1,41166,2
2024-02-17,3,168204,2
2024-02-18,1,18953,2
2024-02-19,3,82036,2
2024-02-20,2,48748,2
2024-02-21,3,109527,2
2024-02-22,2,115340,2
2024-02-23,4,157293,2
2024-02-24,2,117842,2
2024-02-25,1,53435,2
2024-02-26,1,29805,2
2024-02-27,3,119015,2
2024-02-28,1,75262,2
2024-02-29,3,119623,2
2024-03-01,0,0,3
2024-03-02,5,290905,3
2024-03-03,2,89514,3
2024-03-04,1,39068,3
2024-03-05,3,117144,3
2024-03-06,2,114601,3
2024-03-07,1,78151,3
2024-03-08,1,22119,3
2024-03-09,4,220350,3
2024-03-10,2,88650,3
2024-03-11,2,70028,3
2024-03-12,1,73410,3
2024-03-13,2,6268,3
2024-03-14,2,184523,3
2024-03-15,2,113873,3
2024-03-16,1,43995,3
2024-03-17,1,88899,3
2024-03-18,1,25001,3
2024-03-19,5,243463,3
2024-03-20,2,49742,3
2024-03-21,5,313584,3
2024-03-22,1,39027,3
2024-03-23,0,0,3
2024-03-24,5,218177,3
2024-03-25,0,0,3
2024-03-26,1,38018,3
2024-03-27,2,65986,3
2024-03-28,2,96027,3
2024-03-29,4,244351,3
2024-03-30,2,41729,3
2024-03-31,3,97635,3
2024-04-01,0,0,4
2024-04-02,4,201144,4
2024-04-03,2,87170,4
2024-04-04,1,46712,4
2024-04-05,3,118060,4
2024-04-06,1,78762,4
2024-04-07,0,0,4
2024-04-08,1,71940,4
2024-04-09,1,38022,4
2024-04-10,2,197052,4
2024-04-11,2,81524,4
2024-04-12,2,41039,4
2024-04-13,4,199473,4
2024-04-14,0,0,4
2024-04-15,3,84071,4
2024-04-16,2,96447,4
2024-04-17,2,41166,4
2024-04-18,1,72213,4
2024-04-19,1,50398,4
2024-04-20,4,143645,4
2024-04-21,2,104103,4
2024-04-22,3,96508,4
2024-04-23,2,127523,4
2024-04-24,3,112343,4
2024-04-25,3,104828,4
2024-04-26,3,132920,4
2024-04-27,2,77881,4
2024-04-28,3,176710,4
2024-04-29,2,108054,4
2024-04-30,1,35096,4
2024-05-01,3,153151,5
2024-05-02,2,98851,5
2024-05-03,2,81822,5
2024-05-04,2,152788,5
2024-05-05,1,33886,5
2024-05-06,0,0,5
2024-05-07,3,247077,5
2024-05-08,1,37553,5
2024-05-09,1,0,5
2024-05-10,3,166820,5
2024-05-11,1,11982,5
2024-05-12,1,53772,5
2024-05-13,2,110675,5
2024-05-14,3,135467,5
2024-05-15,4,197636,5
2024-05-16,1,29461,5
2024-05-17,2,62286,5
2024-05-18,2,118545,5
2024-05-19,4,165081,5
2024-05-20,1,67669,5
2024-05-21,0,0,5
2024-05-22,2,43627,5
2024-05-23,2,104836,5
2024-05-24,2,113299,5
2024-05-25,1,29934,5
2024-05-26,0,0,5
2024-05-27,4,305863,5
2024-05-28,1,43694,5
2024-05-29,1,46611,5
2024-05-30,4,96765,5
2024-05-31,1,72898,5
2024-06-01,2,61629,6
2024-06-02,2,119724,6
2024-06-03,1,74371,6
2024-06-04,4,110635,6
2024-06-05,0,0,6
2024-06-06,3,105795,6
2024-06-07,2,119835,6
2024-06-08,3,156572,6
2024-06-09,1,76705,6
2024-06-10,0,0,6
2024-06-11,3,122565,6
2024-06-12,1,66949,6
2024-06-13,3,163575,6
2024-06-14,2,96265,6
2024-06-15,1,24696,6
2024-06-16,3,152387,6
2024-06-17,1,69683,6
2024-06-18,3,125275,6
2024-06-19,2,112738,6
2024-06-20,3,202117,6
2024-06-21,0,0,6
2024-06-22,1,76307,6
2024-06-23,4,248632,6
2024-06-24,1,59317,6
2024-06-25,1,18345,6
2024-06-26,3,149959,6
2024-06-27,2,129518,6
2024-06-28,0,0,6
2024-06-29,0,0,6
2024-06-30,2,114144,6
2024-07-01,2,41021,7
2024-07-02,3,127578,7
2024-07-03,1,73103,7
2024-07-04,3,203889,7
2024-07-05,2,57734,7
2024-07-06,1,85140,7
2024-07-07,3,234179,7
2024-07-08,1,18932,7
2024-07-09,1,43284,7
2024-07-10,2,51502,7
2024-07-11,2,100803,7
2024-07-12,2,107761,7
2024-07-13,2,101991,7
2024-07-14,0,0,7
2024-07-15,2,73061,7
