date,freight_usd_per_day,vessel_class,data_confidence
2026-01-18,13847.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-01-25,13597.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-02-01,14294.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-02-08,15004.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-02-15,15203.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-02-22,16371.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-03-01,15860.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-03-08,15713.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-03-15,15509.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-03-22,16539.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-03-29,15732.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-04-05,14850.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-04-12,16255.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-04-19,16563.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-04-26,17334.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-05-03,17623.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-05-10,16482.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-05-17,16267.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-05-24,15511.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-05-31,15557.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-06-07,16099.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-06-14,16939.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-06-21,18039.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-06-28,18287.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-07-05,17946.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-07-12,18236.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-07-19,18712.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-07-26,19117.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-08-02,19381.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-08-09,19101.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-08-16,19682.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-08-23,20542.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-08-30,21625.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-09-06,21624.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-09-13,22268.0,Supramax,synthetic_calibrated_to_public_rate_ranges
2026-09-20,22443.0,Supramax,synthetic_calibrated_to_public_rate_ranges
