date,portcalls_dry_bulk,import_dry_bulk,export_dry_bulk,month
2021-04-14,4,46475,156370,4
2021-04-15,5,106689,68448,4
2021-04-16,5,51868,106063,4
2021-04-17,4,148569,2921,4
2021-04-18,3,80109,76329,4
2021-04-19,3,0,244117,4
2021-04-20,7,279771,128658,4
2021-04-21,3,66261,54817,4
2021-04-22,2,164735,25856,4
2021-04-23,4,88933,76718,4
2021-04-24,3,0,95042,4
2021-04-25,7,245143,47876,4
2021-04-26,4,276089,15759,4
2021-04-27,4,157948,0,4
2021-04-28,2,197165,0,4
2021-04-29,2,167754,67498,4
2021-04-30,4,58883,105730,4
2021-05-01,3,172790,0,5
2021-05-02,7,167316,101815,5
2021-05-03,7,203160,166461,5
2021-05-04,5,95704,110874,5
2021-05-05,5,174706,39041,5
2021-05-06,4,234635,35380,5
2021-05-07,4,191582,103635,5
2021-05-08,2,16415,0,5
2021-05-09,4,166292,68918,5
2021-05-10,5,125965,94349,5
2021-05-11,4,183253,27042,5
2021-05-12,5,168052,87287,5
2021-05-13,3,49721,144051,5
2021-05-14,4,179621,53869,5
2021-05-15,3,113964,63672,5
2021-05-16,3,80742,64460,5
2021-05-17,3,64002,151208,5
2021-05-18,6,209844,150437,5
2021-05-19,4,287424,52141,5
2021-05-20,2,0,117952,5
2021-05-21,6,281392,88835,5
2021-05-22,3,43587,113449,5
2021-05-23,2,42156,18122,5
2021-05-24,1,0,0,5
2021-05-25,2,38699,4998,5
2021-05-26,5,166666,196479,5
2021-05-27,5,172762,67440,5
2021-05-28,2,28397,51242,5
2021-05-29,5,151875,28629,5
2021-05-30,3,61877,50634,5
2021-05-31,4,199982,0,5
2021-06-01,4,239835,53384,6
2021-06-02,4,54599,70484,6
2021-06-03,2,31958,69614,6
2021-06-04,5,134955,100096,6
2021-06-05,7,190583,167304,6
2021-06-06,0,0,0,6
2021-06-07,5,333324,181799,6
2021-06-08,4,276195,22093,6
2021-06-09,3,5537,29344,6
2021-06-10,3,72367,103495,6
2021-06-11,5,224674,102910,6
2021-06-12,4,113200,138929,6
2021-06-13,4,121586,13306,6
2021-06-14,5,68602,107179,6
2021-06-15,3,34301,94356,6
2021-06-16,2,74303,0,6
2021-06-17,5,114643,70078,6
2021-06-18,9,352437,136087,6
2021-06-19,4,27573,130955,6
2021-06-20,2,0,60725,6
2021-06-21,4,78873,72615,6
2021-06-22,2,68602,31519,6
2021-06-23,3,78847,97773,6
2021-06-24,3,63305,0,6
2021-06-25,5,228582,4814,6
2021-06-26,4,76952,99603,6
2021-06-27,6,185035,111968,6
2021-06-28,1,0,11437,6
2021-06-29,4,225576,0,6
2021-06-30,9,147308,209968,6
2021-07-01,5,274437,84876,7
2021-07-02,5,224371,122511,7
2021-07-03,3,114027,23060,7
2021-07-04,1,0,55766,7
2021-07-05,6,220166,126482,7
2021-07-06,4,140907,67084,7
2021-07-07,3,263077,15759,7
2021-07-08,4,138185,7660,7
2021-07-09,4,77215,80543,7
2021-07-10,1,134082,0,7
2021-07-11,7,297498,68435,7
2021-07-12,2,0,50135,7
2021-07-13,3,113549,66059,7
2021-07-14,4,72993,84088,7
2021-07-15,3,72205,127489,7
2021-07-16,6,78277,199746,7
2021-07-17,5,104857,79116,7
2021-07-18,5,133291,64395,7
2021-07-19,0,0,0,7
2021-07-20,4,185183,7791,7
2021-07-21,7,12893,366661,7
2021-07-22,3,0,109790,7
2021-07-23,4,99141,15759,7
2021-07-24,6,82403,223082,7
2021-07-25,1,80530,0,7
2021-07-26,3,347745,0,7
2021-07-27,5,0,190368,7
2021-07-28,2,51165,48618,7
2021-07-29,4,138885,69473,7
2021-07-30,3,80487,54576,7
2021-07-31,2,34301,15759,7
2021-08-01,2,58564,29810,8
2021-08-02,4,193711,36839,8
2021-08-03,2,0,79590,8
2021-08-04,1,44181,0,8
2021-08-05,5,34301,152494,8
2021-08-06,3,34301,107872,8
2021-08-07,4,159860,58139,8
2021-08-08,3,57667,65420,8
2021-08-09,2,78827,53299,8
2021-08-10,5,162416,149409,8
2021-08-11,2,188667,0,8
2021-08-12,3,82262,0,8
2021-08-13,3,88175,54363,8
2021-08-14,3,27152,30193,8
2021-08-15,5,133905,60094,8
2021-08-16,5,119819,117762,8
2021-08-17,5,111122,137104,8
2021-08-18,4,56842,79520,8
2021-08-19,2,129515,51106,8
2021-08-20,5,34301,150000,8
2021-08-21,2,52758,57600,8
2021-08-22,5,74776,69077,8
2021-08-23,3,0,68260,8
2021-08-24,1,0,69473,8
2021-08-25,3,75773,15759,8
2021-08-26,3,238755,15759,8
2021-08-27,1,0,74490,8
2021-08-28,1,46976,0,8
2021-08-29,1,0,53229,8
2021-08-30,3,34301,64227,8
2021-08-31,4,68602,141897,8
2021-09-01,5,278925,29241,9
2021-09-02,3,0,122894,9
2021-09-03,7,129294,118750,9
2021-09-04,2,132324,0,9
2021-09-05,4,166664,31519,9
2021-09-06,7,126113,191858,9
2021-09-07,4,139970,80749,9
2021-09-08,1,167754,0,9
2021-09-09,3,50153,26160,9
2021-09-10,1,36253,0,9
2021-09-11,3,194451,28283,9
2021-09-12,5,190517,42666,9
2021-09-13,4,279816,0,9
2021-09-14,0,0,0,9
2021-09-15,2,61074,15759,9
2021-09-16,3,151541,0,9
2021-09-17,2,38489,0,9
2021-09-18,2,57691,15759,9
2021-09-19,3,158316,68517,9
2021-09-20,3,156260,1086,9
2021-09-21,3,0,90874,9
2021-09-22,2,43391,0,9
2021-09-23,7,283697,144170,9
2021-09-24,2,68602,31519,9
2021-09-25,6,217878,73719,9
2021-09-26,2,63799,45302,9
2021-09-27,6,152972,42340,9
2021-09-28,2,34749,47256,9
2021-09-29,5,110079,71325,9
2021-09-30,3,34301,43217,9
2021-10-01,5,184127,68496,10
2021-10-02,6,157954,170334,10
2021-10-03,1,25352,0,10
2021-10-04,3,6063,69602,10
2021-10-05,1,34301,15759,10
2021-10-06,3,68602,31519,10
2021-10-07,6,130544,77205,10
2021-10-08,5,146497,31981,10
2021-10-09,3,34301,102216,10
2021-10-10,0,0,0,10
2021-10-11,2,28221,31509,10
2021-10-12,2,79440,57382,10
2021-10-13,5,97819,59313,10
2021-10-14,5,164815,0,10
2021-10-15,3,34301,139508,10
2021-10-16,6,188868,12449,10
2021-10-17,4,162640,0,10
2021-10-18,3,226974,15759,10
2021-10-19,1,37300,0,10
2021-10-20,2,107493,15759,10
2021-10-21,4,172080,32943,10
2021-10-22,5,83341,2400,10
2021-10-23,8,210264,88790,10
2021-10-24,4,145489,0,10
2021-10-25,3,0,138498,10
2021-10-26,5,224254,69621,10
2021-10-27,5,74096,72458,10
2021-10-28,11,170724,203814,10
2021-10-29,2,113115,15759,10
2021-10-30,3,149033,0,10
2021-10-31,7,281750,118289,10
2021-11-01,4,170503,31519,11
2021-11-02,2,164376,50822,11
2021-11-03,3,81782,73732,11
2021-11-04,3,0,130177,11
2021-11-05,8,315676,58264,11
2021-11-06,5,297678,85246,11
2021-11-07,0,0,0,11
2021-11-08,2,86201,15759,11
2021-11-09,1,34301,15759,11
2021-11-10,2,48197,15759,11
2021-11-11,6,111570,120630,11
2021-11-12,1,26314,0,11
2021-11-13,3,186856,0,11
2021-11-14,3,83682,15759,11
2021-11-15,5,68602,162352,11
2021-11-16,2,86459,15759,11
2021-11-17,5,181030,115713,11
2021-11-18,0,0,0,11
2021-11-19,3,107118,15759,11
2021-11-20,5,311337,42370,11
2021-11-21,1,24379,0,11
2021-11-22,3,73140,83599,11
2021-11-23,4,102904,47278,11
2021-11-24,4,148998,87212,11
2021-11-25,0,0,0,11
2021-11-26,3,55714,92974,11
2021-11-27,1,0,39687,11
2021-11-28,2,6881,27784,11
2021-11-29,3,76951,16108,11
2021-11-30,4,110541,33651,11
2021-12-01,0,0,0,12
2021-12-02,3,102904,47278,12
2021-12-03,2,181959,0,12
2021-12-04,1,61096,0,12
2021-12-05,4,112783,15759,12
2021-12-06,0,0,0,12
2021-12-07,2,67681,0,12
2021-12-08,9,387589,47278,12
2021-12-09,2,34301,50568,12
2021-12-10,3,85567,79037,12
2021-12-11,3,198901,15759,12
2021-12-12,2,34301,16925,12
2021-12-13,3,110188,65136,12
2021-12-14,3,62929,65895,12
2021-12-15,0,0,0,12
2021-12-16,5,105290,50575,12
2021-12-17,6,243197,31519,12
2021-12-18,6,209575,69629,12
2021-12-19,1,45460,0,12
2021-12-20,4,136122,15759,12
2021-12-21,1,26352,0,12
2021-12-22,3,203125,59342,12
2021-12-23,1,34301,15759,12
2021-12-24,6,352685,54091,12
2021-12-25,0,0,0,12
2021-12-26,1,0,0,12
2021-12-27,3,61301,51259,12
2021-12-28,2,25402,51344,12
2021-12-29,1,34301,15759,12
2021-12-30,3,26433,54427,12
2021-12-31,3,34301,107660,12
2022-01-01,3,112248,18157,1
2022-01-02,3,88357,119395,1
2022-01-03,1,170125,0,1
2022-01-04,4,34301,93529,1
2022-01-05,1,0,37217,1
2022-01-06,2,38650,15759,1
2022-01-07,4,68602,56366,1
2022-01-08,0,0,0,1
2022-01-09,1,34301,15759,1
2022-01-10,9,334412,31333,1
2022-01-11,3,0,158301,1
2022-01-12,4,104903,15759,1
2022-01-13,2,34301,36643,1
2022-01-14,3,220613,0,1
2022-01-15,3,193513,15759,1
2022-01-16,3,78389,8896,1
2022-01-17,4,105969,34004,1
2022-01-18,5,164089,31519,1
2022-01-19,3,180673,31068,1
2022-01-20,10,198665,179348,1
2022-01-21,3,121194,31519,1
2022-01-22,2,79444,0,1
2022-01-23,3,112222,39118,1
2022-01-24,2,0,155512,1
2022-01-25,1,34301,15759,1
2022-01-26,7,148433,84296,1
2022-01-27,1,0,31773,1
2022-01-28,5,333954,56279,1
2022-01-29,4,167859,54481,1
2022-01-30,4,50419,148478,1
2022-01-31,1,34301,15759,1
2022-02-01,4,71149,47625,2
2022-02-02,1,51286,0,2
2022-02-03,4,115530,14246,2
2022-02-04,6,192115,125153,2
2022-02-05,1,41879,0,2
2022-02-06,4,169615,0,2
2022-02-07,2,51896,89480,2
2022-02-08,5,176384,49999,2
2022-02-09,3,102665,114354,2
2022-02-10,5,76457,140394,2
2022-02-11,1,0,20904,2
2022-02-12,4,91959,130383,2
2022-02-13,1,34301,15759,2
2022-02-14,3,39837,152187,2
2022-02-15,5,178986,50135,2
2022-02-16,3,68107,0,2
2022-02-17,5,168566,119242,2
2022-02-18,3,73634,15759,2
2022-02-19,4,161776,94972,2
2022-02-20,6,166943,55766,2
2022-02-21,6,257379,67441,2
2022-02-22,6,136947,100581,2
2022-02-23,0,0,0,2
2022-02-24,1,34301,15759,2
2022-02-25,2,18976,51792,2
2022-02-26,3,173608,102530,2
2022-02-27,3,206808,9711,2
2022-02-28,3,124907,0,2
2022-03-01,2,14770,27609,3
2022-03-02,4,78850,169379,3
2022-03-03,3,127037,31519,3
2022-03-04,3,59669,67197,3
2022-03-05,2,19443,320,3
2022-03-06,2,166122,49918,3
2022-03-07,5,80411,108533,3
2022-03-08,5,281778,13082,3
2022-03-09,2,167158,46273,3
2022-03-10,1,34301,15759,3
2022-03-11,4,79401,157272,3
2022-03-12,4,228652,0,3
2022-03-13,3,43568,119267,3
2022-03-14,4,114436,41946,3
2022-03-15,4,140966,98834,3
2022-03-16,12,505105,257181,3
2022-03-17,2,140378,54752,3
2022-03-18,1,52323,0,3
2022-03-19,3,106947,32125,3
2022-03-20,4,165423,53302,3
2022-03-21,5,218470,0,3
2022-03-22,3,192843,102530,3
2022-03-23,2,21538,27542,3
2022-03-24,8,344488,139389,3
2022-03-25,4,145231,0,3
2022-03-26,2,47372,15759,3
2022-03-27,2,34301,70234,3
2022-03-28,2,61384,0,3
2022-03-29,9,223399,58910,3
2022-03-30,8,337958,122265,3
2022-03-31,5,271402,131853,3
2022-04-01,1,74036,0,4
2022-04-02,5,210742,82340,4
2022-04-03,5,108139,184454,4
2022-04-04,6,341361,26868,4
2022-04-05,4,116591,93612,4
2022-04-06,6,346081,99706,4
2022-04-07,7,217668,184957,4
2022-04-08,5,157092,108477,4
2022-04-09,3,95573,15759,4
2022-04-10,3,166546,15759,4
2022-04-11,1,0,49971,4
2022-04-12,5,269173,47587,4
2022-04-13,5,23183,142383,4
2022-04-14,6,178411,123702,4
2022-04-15,5,143154,82712,4
2022-04-16,4,254144,61146,4
2022-04-17,8,241267,158861,4
2022-04-18,3,104664,15759,4
2022-04-19,4,86157,267420,4
2022-04-20,3,193678,54629,4
2022-04-21,3,97672,15759,4
2022-04-22,4,97111,15634,4
2022-04-23,4,87415,175615,4
2022-04-24,4,157063,95469,4
2022-04-25,4,0,173796,4
2022-04-26,5,247858,39863,4
2022-04-27,6,185630,107199,4
2022-04-28,4,129567,69461,4
2022-04-29,6,90971,240744,4
2022-04-30,2,212088,0,4
2022-05-01,3,205371,0,5
2022-05-02,2,54752,32316,5
2022-05-03,12,555172,230144,5
2022-05-04,1,0,0,5
2022-05-05,2,36424,0,5
2022-05-06,4,108043,38674,5
2022-05-07,4,54335,72121,5
2022-05-08,5,195071,48073,5
2022-05-09,1,0,35150,5
2022-05-10,0,0,0,5
2022-05-11,4,129240,25337,5
2022-05-12,11,592110,136678,5
2022-05-13,8,206806,71269,5
2022-05-14,3,89566,75946,5
2022-05-15,4,84915,68517,5
2022-05-16,5,214811,25573,5
2022-05-17,6,282680,224001,5
2022-05-18,3,0,187552,5
2022-05-19,2,108595,41622,5
2022-05-20,5,465056,30610,5
2022-05-21,3,94780,74412,5
2022-05-22,5,150182,49168,5
2022-05-23,3,41076,81313,5
2022-05-24,3,55734,24405,5
2022-05-25,6,111478,89052,5
2022-05-26,4,113806,117375,5
2022-05-27,5,128290,35491,5
2022-05-28,4,150518,65316,5
2022-05-29,5,189062,67485,5
2022-05-30,3,167064,0,5
2022-05-31,4,53309,100152,5
2022-06-01,5,323577,105891,6
2022-06-02,2,133537,0,6
2022-06-03,2,34301,82288,6
2022-06-04,5,153649,0,6
2022-06-05,7,465818,76063,6
2022-06-06,3,113527,15759,6
2022-06-07,2,47020,54752,6
2022-06-08,5,188064,28316,6
2022-06-09,5,66009,71107,6
2022-06-10,5,252295,42047,6
2022-06-11,6,235278,94382,6
2022-06-12,2,198153,0,6
2022-06-13,7,323598,76574,6
2022-06-14,6,234665,0,6
2022-06-15,3,206631,53270,6
2022-06-16,4,113181,122291,6
2022-06-17,3,44094,79204,6
2022-06-18,5,285398,104949,6
2022-06-19,6,230929,41349,6
2022-06-20,6,171838,127229,6
2022-06-21,1,168303,0,6
2022-06-22,3,206422,46391,6
2022-06-23,7,236675,93295,6
2022-06-24,5,240703,75545,6
2022-06-25,3,79091,99955,6
2022-06-26,3,128286,51139,6
2022-06-27,4,150516,66529,6
2022-06-28,4,262133,0,6
2022-06-29,6,211984,1661,6
2022-06-30,5,151452,0,6
2022-07-01,4,215838,81605,7
2022-07-02,6,131561,53557,7
2022-07-03,5,348324,15759,7
2022-07-04,4,170075,15759,7
2022-07-05,6,156311,34719,7
2022-07-06,5,310007,99953,7
2022-07-07,6,279803,55766,7
2022-07-08,1,0,43125,7
2022-07-09,3,73034,64381,7
2022-07-10,5,182238,65885,7
2022-07-11,7,375226,47497,7
2022-07-12,2,105156,0,7
2022-07-13,2,113172,15759,7
2022-07-14,5,118560,98946,7
2022-07-15,5,185343,9570,7
2022-07-16,3,226803,67475,7
2022-07-17,7,284412,101840,7
2022-07-18,4,257510,0,7
2022-07-19,8,348951,15759,7
2022-07-20,3,152880,15759,7
2022-07-21,3,142617,39980,7
2022-07-22,5,185063,54459,7
2022-07-23,9,338955,155146,7
2022-07-24,7,251985,20380,7
2022-07-25,6,317837,83199,7
2022-07-26,3,254129,0,7
2022-07-27,4,103362,82587,7
2022-07-28,3,175971,0,7
2022-07-29,4,170826,15759,7
2022-07-30,7,399007,28904,7
2022-07-31,1,0,0,7
2022-08-01,3,196670,60126,8
2022-08-02,3,98188,15759,8
2022-08-03,3,43960,54752,8
2022-08-04,4,269045,15759,8
2022-08-05,4,102904,95889,8
2022-08-06,7,411041,37117,8
2022-08-07,0,0,0,8
2022-08-08,6,162826,79689,8
2022-08-09,2,200663,15759,8
2022-08-10,4,243313,70302,8
2022-08-11,5,178659,40915,8
2022-08-12,7,388256,100157,8
2022-08-13,4,147590,81992,8
2022-08-14,4,162663,31519,8
2022-08-15,8,223597,114718,8
2022-08-16,4,106494,92368,8
2022-08-17,5,351603,0,8
2022-08-18,3,148064,0,8
2022-08-19,8,149317,80407,8
2022-08-20,1,7265,0,8
2022-08-21,3,109879,31519,8
2022-08-22,7,355147,72932,8
2022-08-23,4,173931,47278,8
2022-08-24,4,224932,31519,8
2022-08-25,3,34301,61955,8
2022-08-26,1,55721,0,8
2022-08-27,5,186080,65084,8
2022-08-28,4,141098,31519,8
2022-08-29,9,239821,176122,8
2022-08-30,2,108757,15759,8
2022-08-31,4,144666,65796,8
2022-09-01,4,166644,47278,9
2022-09-02,4,221620,15759,9
2022-09-03,5,189888,135026,9
2022-09-04,4,168722,15759,9
2022-09-05,4,31725,61374,9
2022-09-06,3,106607,0,9
2022-09-07,4,94032,154318,9
2022-09-08,2,54362,15759,9
2022-09-09,6,228800,31519,9
2022-09-10,6,39435,49274,9
2022-09-11,2,77404,0,9
2022-09-12,0,0,0,9
2022-09-13,1,34301,15759,9
2022-09-14,7,278193,199175,9
2022-09-15,5,165466,15759,9
2022-09-16,5,313585,73379,9
2022-09-17,2,34301,15759,9
2022-09-18,3,237968,0,9
2022-09-19,8,253159,181594,9
2022-09-20,4,295144,15759,9
2022-09-21,4,68602,139326,9
2022-09-22,9,479542,29175,9
2022-09-23,3,133577,15759,9
2022-09-24,4,149282,54310,9
2022-09-25,4,78982,72077,9
2022-09-26,3,69572,0,9
2022-09-27,6,117298,141907,9
2022-09-28,4,190532,0,9
2022-09-29,4,0,37347,9
2022-09-30,3,244718,0,9
2022-10-01,3,67724,36036,10
2022-10-02,2,45731,103507,10
2022-10-03,3,75137,0,10
2022-10-04,2,75069,48796,10
2022-10-05,3,67353,29014,10
2022-10-06,1,34301,15759,10
2022-10-07,1,0,78159,10
2022-10-08,5,268062,26152,10
2022-10-09,3,139340,0,10
2022-10-10,1,17708,0,10
2022-10-11,4,239154,0,10
2022-10-12,0,0,0,10
2022-10-13,2,0,31205,10
2022-10-14,1,48049,0,10
2022-10-15,4,53091,91394,10
2022-10-16,2,38706,24277,10
2022-10-17,6,278028,47278,10
2022-10-18,3,0,273767,10
2022-10-19,4,197320,0,10
2022-10-20,2,73759,0,10
2022-10-21,1,0,25433,10
2022-10-22,6,184902,87065,10
2022-10-23,5,198903,119267,10
2022-10-24,2,112878,15759,10
2022-10-25,3,83218,48349,10
2022-10-26,5,221524,15759,10
2022-10-27,3,168974,0,10
2022-10-28,4,126319,3865,10
2022-10-29,5,263717,0,10
2022-10-30,2,72742,28784,10
2022-10-31,4,271036,102267,10
2022-11-01,7,211887,15759,11
2022-11-02,2,26776,73089,11
2022-11-03,2,90284,0,11
2022-11-04,4,107142,56655,11
2022-11-05,3,83993,50135,11
2022-11-06,4,149631,103635,11
2022-11-07,3,133346,15759,11
2022-11-08,7,287357,0,11
2022-11-09,3,78835,194020,11
2022-11-10,2,77778,55604,11
2022-11-11,1,0,47529,11
2022-11-12,2,76688,12045,11
2022-11-13,7,241013,168407,11
2022-11-14,4,76393,73449,11
2022-11-15,6,202148,15759,11
2022-11-16,4,255831,31519,11
2022-11-17,2,62342,15759,11
2022-11-18,3,100348,30126,11
2022-11-19,9,301464,119243,11
2022-11-20,2,63502,0,11
2022-11-21,2,47316,25433,11
2022-11-22,4,34547,32407,11
2022-11-23,2,0,79017,11
2022-11-24,1,0,2932,11
2022-11-25,2,0,101052,11
2022-11-26,2,79073,103635,11
2022-11-27,0,0,0,11
2022-11-28,3,101457,102530,11
2022-11-29,1,34301,15759,11
2022-11-30,7,293444,16212,11
2022-12-01,3,201134,15759,12
2022-12-02,3,84289,0,12
2022-12-03,2,11739,113,12
2022-12-04,1,0,51535,12
2022-12-05,3,23245,154313,12
2022-12-06,10,321408,158413,12
2022-12-07,2,68602,31519,12
2022-12-08,1,34301,15759,12
2022-12-09,6,141440,222930,12
2022-12-10,1,23590,0,12
2022-12-11,2,34301,70000,12
2022-12-12,9,320204,22764,12
2022-12-13,9,242078,131647,12
2022-12-14,1,34301,15759,12
2022-12-15,4,280342,46414,12
2022-12-16,5,56241,191295,12
2022-12-17,3,60251,29483,12
2022-12-18,3,83938,15759,12
2022-12-19,6,218593,103542,12
2022-12-20,6,142976,101333,12
2022-12-21,5,126256,66986,12
2022-12-22,4,88165,31417,12
2022-12-23,3,98172,103635,12
2022-12-24,5,149834,15759,12
2022-12-25,3,133276,54240,12
2022-12-26,5,262974,0,12
2022-12-27,5,21799,93310,12
2022-12-28,2,0,80304,12
2022-12-29,3,201348,0,12
2022-12-30,5,171091,64337,12
2022-12-31,5,142352,172245,12
2023-01-01,3,115549,0,1
2023-01-02,10,447879,46414,1
2023-01-03,1,127269,0,1
2023-01-04,10,278997,229777,1
2023-01-05,5,53942,61726,1
2023-01-06,3,215600,0,1
2023-01-07,4,93242,54092,1
2023-01-08,3,17811,106733,1
2023-01-09,4,71548,122772,1
2023-01-10,2,34301,22643,1
2023-01-11,6,198849,191072,1
2023-01-12,2,98780,0,1
2023-01-13,2,46145,51214,1
2023-01-14,3,69787,31519,1
2023-01-15,5,58508,128591,1
2023-01-16,4,290887,0,1
2023-01-17,0,0,0,1
2023-01-18,6,134700,107444,1
2023-01-19,6,297557,50135,1
2023-01-20,4,64413,172760,1
2023-01-21,5,237196,0,1
2023-01-22,5,115819,237113,1
2023-01-23,5,225019,15759,1
2023-01-24,3,124489,0,1
2023-01-25,2,146294,0,1
2023-01-26,3,46953,77098,1
2023-01-27,2,82213,0,1
2023-01-28,6,131307,165507,1
2023-01-29,2,26080,0,1
2023-01-30,2,74700,0,1
2023-01-31,3,60509,78103,1
2023-02-01,2,34301,71080,2
2023-02-02,4,99681,47732,2
2023-02-03,2,80044,54767,2
2023-02-04,3,0,55413,2
2023-02-05,7,150568,42168,2
2023-02-06,3,26440,112978,2
2023-02-07,3,78593,23536,2
2023-02-08,4,96837,180542,2
2023-02-09,0,0,0,2
2023-02-10,3,78571,31675,2
2023-02-11,1,57915,0,2
2023-02-12,3,63187,31460,2
2023-02-13,7,217534,90301,2
2023-02-14,4,147468,83242,2
2023-02-15,1,0,70131,2
2023-02-16,6,190644,123159,2
2023-02-17,3,61868,36928,2
2023-02-18,4,157876,0,2
2023-02-19,3,79411,55062,2
2023-02-20,3,59973,15759,2
2023-02-21,3,125035,0,2
2023-02-22,1,34301,15759,2
2023-02-23,2,71449,0,2
2023-02-24,4,102037,138206,2
2023-02-25,1,160398,0,2
2023-02-26,2,44920,0,2
2023-02-27,1,0,0,2
2023-02-28,4,62431,89849,2
2023-03-01,5,128832,119395,3
2023-03-02,3,87572,72539,3
2023-03-03,2,113161,15759,3
2023-03-04,6,166329,112765,3
2023-03-05,2,163925,0,3
2023-03-06,7,153302,128419,3
2023-03-07,4,39289,109236,3
2023-03-08,0,0,0,3
2023-03-09,2,79851,23274,3
2023-03-10,1,0,52113,3
2023-03-11,3,79349,101546,3
2023-03-12,3,34301,84665,3
2023-03-13,4,88663,70195,3
2023-03-14,2,90855,0,3
2023-03-15,2,34301,119237,3
2023-03-16,2,146719,0,3
2023-03-17,3,100998,31519,3
2023-03-18,3,77451,31519,3
2023-03-19,3,105618,0,3
2023-03-20,3,61398,103876,3
2023-03-21,2,119083,15759,3
2023-03-22,4,181938,16866,3
2023-03-23,4,94911,186426,3
2023-03-24,3,92959,70135,3
2023-03-25,4,68602,168822,3
2023-03-26,2,50393,79318,3
2023-03-27,1,34301,15759,3
2023-03-28,5,186554,75831,3
2023-03-29,3,61154,15759,3
2023-03-30,5,159489,31519,3
2023-03-31,2,115048,0,3
2023-04-01,2,133003,0,4
2023-04-02,2,54947,0,4
2023-04-03,3,131519,0,4
2023-04-04,3,128008,46904,4
2023-04-05,4,34301,58345,4
2023-04-06,3,164284,0,4
2023-04-07,2,68602,31519,4
2023-04-08,1,78928,0,4
2023-04-09,5,240138,82488,4
2023-04-10,3,43665,132402,4
2023-04-11,4,163826,65895,4
2023-04-12,1,33894,0,4
2023-04-13,2,75180,55580,4
2023-04-14,5,79037,62575,4
2023-04-15,1,0,36009,4
2023-04-16,2,252268,0,4
2023-04-17,5,243184,15759,4
2023-04-18,5,136497,0,4
2023-04-19,2,2736,53204,4
2023-04-20,1,36936,0,4
2023-04-21,1,0,0,4
2023-04-22,3,78708,105751,4
2023-04-23,3,115493,15759,4
2023-04-24,3,34440,94972,4
2023-04-25,4,222955,63095,4
2023-04-26,6,172180,110295,4
2023-04-27,4,34301,193458,4
2023-04-28,8,300702,169155,4
2023-04-29,2,57591,0,4
2023-04-30,2,106122,15759,4
2023-05-01,2,0,4406,5
2023-05-02,3,60412,50822,5
2023-05-03,2,15381,139,5
2023-05-04,1,34301,15759,5
2023-05-05,3,88672,20552,5
2023-05-06,2,34997,15759,5
2023-05-07,6,142370,130103,5
2023-05-08,2,243519,0,5
2023-05-09,3,43826,90831,5
2023-05-10,4,40257,78167,5
2023-05-11,2,63414,0,5
2023-05-12,2,68602,31519,5
2023-05-13,2,0,128375,5
2023-05-14,2,0,40879,5
2023-05-15,3,290751,0,5
2023-05-16,1,55418,0,5
2023-05-17,1,6262,0,5
2023-05-18,2,138677,0,5
2023-05-19,1,55026,0,5
2023-05-20,2,60601,51334,5
2023-05-21,1,34301,15759,5
2023-05-22,6,309345,125348,5
2023-05-23,3,120274,15759,5
2023-05-24,2,76079,51451,5
2023-05-25,4,127041,35500,5
2023-05-26,5,123502,44273,5
2023-05-27,5,138414,80480,5
2023-05-28,5,174363,0,5
2023-05-29,2,171104,46915,5
2023-05-30,2,200704,15759,5
2023-05-31,3,159894,0,5
2023-06-01,3,54183,133226,6
2023-06-02,1,0,51252,6
2023-06-03,2,47755,15759,6
2023-06-04,3,98204,0,6
2023-06-05,6,70131,81655,6
2023-06-06,3,76104,1816,6
2023-06-07,6,231733,92779,6
2023-06-08,5,171132,85472,6
2023-06-09,6,167311,153447,6
2023-06-10,5,255319,17556,6
2023-06-11,2,68602,31519,6
2023-06-12,4,93326,20525,6
2023-06-13,1,0,0,6
2023-06-14,2,0,83410,6
2023-06-15,7,227733,82583,6
2023-06-16,4,146101,31519,6
2023-06-17,5,267652,77384,6
2023-06-18,3,0,140190,6
2023-06-19,3,40062,56194,6
2023-06-20,2,163842,0,6
2023-06-21,3,99912,31519,6
2023-06-22,5,102399,81482,6
2023-06-23,3,74323,65073,6
2023-06-24,6,96317,136662,6
2023-06-25,5,201826,45050,6
2023-06-26,4,211072,73603,6
2023-06-27,1,0,36704,6
2023-06-28,6,82030,30025,6
2023-06-29,5,200821,80803,6
2023-06-30,8,280248,173014,6
2023-07-01,6,213941,32568,7
2023-07-02,3,71097,103483,7
2023-07-03,3,50000,69713,7
2023-07-04,6,147697,141362,7
2023-07-05,3,114143,0,7
2023-07-06,6,336987,53901,7
2023-07-07,1,77273,0,7
2023-07-08,1,41383,0,7
2023-07-09,7,217600,157480,7
2023-07-10,3,133806,0,7
2023-07-11,2,20451,49160,7
2023-07-12,2,53662,0,7
2023-07-13,3,230501,15759,7
2023-07-14,4,102904,47278,7
2023-07-15,4,124350,19924,7
2023-07-16,3,239701,15759,7
2023-07-17,3,68602,101232,7
2023-07-18,1,0,53156,7
2023-07-19,5,173004,103635,7
2023-07-20,6,324432,31519,7
2023-07-21,3,90848,31519,7
2023-07-22,2,155087,0,7
2023-07-23,3,15154,104245,7
2023-07-24,4,147204,31519,7
2023-07-25,3,25638,116142,7
2023-07-26,5,204243,15759,7
2023-07-27,1,47820,0,7
2023-07-28,3,35499,119237,7
