date,freight_usd_per_day,vessel_class,data_confidence
2026-01-18,13598.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-01-25,13209.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-02-01,13535.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-02-08,13443.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-02-15,13328.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-02-22,13504.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-03-01,13948.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-03-08,13401.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-03-15,14164.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-03-22,15487.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-03-29,15016.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-04-05,13697.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-04-12,14840.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-04-19,14671.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-04-26,14530.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-05-03,14837.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-05-10,14266.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-05-17,14376.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-05-24,13945.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-05-31,13885.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-06-07,14349.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-06-14,14759.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-06-21,14629.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-06-28,14464.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-07-05,13647.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-07-12,14291.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-07-19,14261.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-07-26,14770.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-08-02,15489.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-08-09,15157.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-08-16,15453.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-08-23,15756.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-08-30,16278.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-09-06,16523.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-09-13,17040.0,Handysize,synthetic_calibrated_to_public_rate_ranges
2026-09-20,17947.0,Handysize,synthetic_calibrated_to_public_rate_ranges
