date,portcalls_dry_bulk,import_dry_bulk,export_dry_bulk,month
2021-04-22,5,96185,119729,4
2021-04-23,1,30877,0,4
2021-04-24,3,36828,127169,4
2021-04-25,3,40589,115967,4
2021-04-26,4,20294,109179,4
2021-04-27,1,20294,30399,4
2021-04-28,4,79143,192356,4
2021-04-29,3,0,136390,4
2021-04-30,5,20294,155968,4
2021-05-01,3,0,95314,5
2021-05-02,2,20294,84513,5
2021-05-03,5,0,230037,5
2021-05-04,2,98517,30399,5
2021-05-05,2,0,73626,5
2021-05-06,3,0,153855,5
2021-05-07,2,0,79482,5
2021-05-08,5,0,237126,5
2021-05-09,3,20294,69419,5
2021-05-10,3,40589,111864,5
2021-05-11,5,79995,88863,5
2021-05-12,2,83463,30399,5
2021-05-13,2,0,19332,5
2021-05-14,4,74569,54122,5
2021-05-15,5,34674,34830,5
2021-05-16,4,210622,30399,5
2021-05-17,4,40589,74394,5
2021-05-18,3,79071,34022,5
2021-05-19,3,20294,59402,5
2021-05-20,4,81090,121855,5
2021-05-21,0,0,0,5
2021-05-22,5,55566,195534,5
2021-05-23,1,0,58490,5
2021-05-24,0,0,0,5
2021-05-25,0,0,0,5
2021-05-26,0,0,0,5
2021-05-27,5,20294,230022,5
2021-05-28,3,20294,171821,5
2021-05-29,6,252691,148923,5
2021-05-30,3,20294,179633,5
2021-05-31,6,91090,101237,5
2021-06-01,2,72258,79071,6
2021-06-02,2,20294,91195,6
2021-06-03,4,165720,30399,6
2021-06-04,5,0,237986,6
2021-06-05,1,0,52885,6
2021-06-06,5,684,221668,6
2021-06-07,6,211831,84636,6
2021-06-08,4,104848,118659,6
2021-06-09,1,0,64785,6
2021-06-10,2,95767,0,6
2021-06-11,3,40589,91062,6
2021-06-12,3,40589,60799,6
2021-06-13,2,20294,97737,6
2021-06-14,4,93725,238851,6
2021-06-15,3,152433,30399,6
2021-06-16,4,678,128875,6
2021-06-17,3,0,91775,6
2021-06-18,4,40589,114871,6
2021-06-19,3,20294,127164,6
2021-06-20,6,156797,164826,6
2021-06-21,3,78337,46736,6
2021-06-22,3,0,157041,6
2021-06-23,5,106031,71054,6
2021-06-24,2,1366,54993,6
2021-06-25,3,20294,79952,6
2021-06-26,0,0,0,6
2021-06-27,3,93363,30399,6
2021-06-28,5,71831,158916,6
2021-06-29,4,58123,82120,6
2021-06-30,5,92365,210151,6
2021-07-01,2,20294,91360,7
2021-07-02,5,40589,163278,7
2021-07-03,3,22328,125367,7
2021-07-04,2,0,58573,7
2021-07-05,5,80664,140306,7
2021-07-06,5,143738,959,7
2021-07-07,6,75417,126536,7
2021-07-08,2,74036,16551,7
2021-07-09,3,0,117763,7
2021-07-10,6,72219,189308,7
2021-07-11,3,28566,124193,7
2021-07-12,4,20294,143149,7
2021-07-13,3,29785,71994,7
2021-07-14,4,81179,121599,7
2021-07-15,1,20294,30399,7
2021-07-16,1,20294,30399,7
2021-07-17,2,21251,30399,7
2021-07-18,6,173661,182475,7
2021-07-19,1,78369,0,7
2021-07-20,4,4453,100930,7
2021-07-21,2,90952,0,7
2021-07-22,3,20294,85068,7
2021-07-23,4,78303,112186,7
2021-07-24,3,0,122997,7
2021-07-25,5,40589,224692,7
2021-07-26,0,0,0,7
2021-07-27,5,59831,86594,7
2021-07-28,2,48481,30399,7
2021-07-29,3,99155,39857,7
2021-07-30,4,40589,163054,7
2021-07-31,3,72040,0,7
2021-08-01,2,78912,72897,8
2021-08-02,3,37492,79374,8
2021-08-03,4,40589,60799,8
2021-08-04,4,212235,60909,8
2021-08-05,3,20294,78891,8
2021-08-06,4,141791,62787,8
2021-08-07,2,20294,101454,8
2021-08-08,3,3485,41326,8
2021-08-09,2,60806,71664,8
2021-08-10,3,13855,19413,8
2021-08-11,4,60884,161252,8
2021-08-12,2,94557,49420,8
2021-08-13,2,98125,30399,8
2021-08-14,3,9992,117142,8
2021-08-15,1,20294,30399,8
2021-08-16,0,0,0,8
2021-08-17,1,0,32228,8
2021-08-18,2,20294,76162,8
2021-08-19,3,62451,103571,8
2021-08-20,3,171904,30399,8
2021-08-21,1,0,6691,8
2021-08-22,1,49043,0,8
2021-08-23,4,111481,125430,8
2021-08-24,2,59024,30399,8
2021-08-25,1,0,32613,8
2021-08-26,3,99852,41145,8
2021-08-27,3,42156,25007,8
2021-08-28,3,0,162536,8
2021-08-29,3,0,172198,8
2021-08-30,3,60890,148481,8
2021-08-31,4,40589,166799,8
2021-09-01,2,20294,81446,9
2021-09-02,3,94719,71747,9
2021-09-03,1,20294,30399,9
2021-09-04,4,81377,84638,9
2021-09-05,4,60884,161252,9
2021-09-06,3,20294,147204,9
2021-09-07,2,0,51064,9
2021-09-08,2,39735,23681,9
2021-09-09,1,67271,0,9
2021-09-10,4,76292,71054,9
2021-09-11,2,20294,30399,9
2021-09-12,1,0,69682,9
2021-09-13,1,20294,30399,9
2021-09-14,4,20294,220620,9
2021-09-15,1,0,18042,9
2021-09-16,1,0,71664,9
2021-09-17,4,99562,52110,9
2021-09-18,1,78908,0,9
2021-09-19,2,51170,71747,9
2021-09-20,1,54328,0,9
2021-09-21,0,0,0,9
2021-09-22,4,80746,106037,9
2021-09-23,1,23056,0,9
2021-09-24,2,74071,27029,9
2021-09-25,3,54539,105760,9
2021-09-26,1,80579,0,9
2021-09-27,5,113832,70367,9
2021-09-28,3,52604,30399,9
2021-09-29,2,20294,85092,9
2021-09-30,1,0,50135,9
2021-10-01,4,169037,101454,10
2021-10-02,1,0,0,10
2021-10-03,3,106813,27514,10
2021-10-04,2,20294,83422,10
2021-10-05,5,99524,177678,10
2021-10-06,3,40589,81558,10
2021-10-07,4,139006,30399,10
2021-10-08,4,125242,104026,10
2021-10-09,2,104418,0,10
2021-10-10,0,0,0,10
2021-10-11,4,151033,39700,10
2021-10-12,3,98973,109420,10
2021-10-13,6,104997,166968,10
2021-10-14,2,29381,30399,10
2021-10-15,2,20294,101822,10
2021-10-16,4,60884,162864,10
2021-10-17,2,20294,41364,10
2021-10-18,5,40589,251269,10
2021-10-19,0,0,0,10
2021-10-20,2,20294,62885,10
2021-10-21,5,269819,100082,10
2021-10-22,1,0,0,10
2021-10-23,4,98543,121831,10
2021-10-24,3,73412,108226,10
2021-10-25,6,99385,250779,10
2021-10-26,3,20503,106097,10
2021-10-27,2,100020,0,10
2021-10-28,6,99397,256371,10
2021-10-29,0,0,0,10
2021-10-30,2,20294,101822,10
2021-10-31,5,206198,0,10
2021-11-01,4,77064,131854,11
2021-11-02,1,0,1392,11
2021-11-03,3,20294,102064,11
2021-11-04,2,0,73005,11
2021-11-05,2,20294,109271,11
2021-11-06,5,137647,107328,11
2021-11-07,2,75919,0,11
2021-11-08,3,68603,51842,11
2021-11-09,2,133988,0,11
2021-11-10,6,71442,106097,11
2021-11-11,2,40589,60799,11
2021-11-12,7,104108,211420,11
2021-11-13,2,80189,27971,11
2021-11-14,2,42163,50135,11
2021-11-15,2,20294,79339,11
2021-11-16,3,47530,102308,11
2021-11-17,3,20294,104026,11
2021-11-18,2,0,70367,11
2021-11-19,0,0,0,11
2021-11-20,5,79374,134099,11
2021-11-21,2,20294,63599,11
2021-11-22,3,167722,30399,11
2021-11-23,2,20294,101353,11
2021-11-24,1,0,131328,11
2021-11-25,3,79495,120767,11
2021-11-26,5,70918,126200,11
2021-11-27,3,0,186771,11
2021-11-28,7,272615,143170,11
2021-11-29,1,0,24924,11
2021-11-30,4,92083,75425,11
2021-12-01,4,39423,167061,12
2021-12-02,3,39416,30399,12
2021-12-03,1,0,60443,12
2021-12-04,0,0,0,12
2021-12-05,0,0,0,12
2021-12-06,9,218522,157538,12
2021-12-07,4,131283,84036,12
2021-12-08,3,98841,100082,12
2021-12-09,3,78562,104583,12
2021-12-10,2,78228,54817,12
2021-12-11,6,115260,222626,12
2021-12-12,3,150787,55766,12
2021-12-13,4,0,231811,12
2021-12-14,4,153821,101454,12
2021-12-15,2,70657,77441,12
2021-12-16,3,61906,30399,12
2021-12-17,4,20294,223158,12
2021-12-18,3,57194,14137,12
2021-12-19,5,150514,220913,12
2021-12-20,3,51721,127222,12
2021-12-21,6,128226,202480,12
2021-12-22,4,78706,193643,12
2021-12-23,3,33284,144125,12
2021-12-24,2,0,131649,12
2021-12-25,2,0,112892,12
2021-12-26,5,45425,165201,12
2021-12-27,4,99330,148425,12
2021-12-28,3,139214,30399,12
2021-12-29,3,0,108855,12
2021-12-30,6,132786,152774,12
2021-12-31,4,96357,131159,12
2022-01-01,6,78777,238876,1
2022-01-02,6,64800,104920,1
2022-01-03,3,145628,71664,1
2022-01-04,3,60514,77654,1
2022-01-05,5,0,202337,1
2022-01-06,4,192708,55704,1
2022-01-07,5,109655,134842,1
2022-01-08,5,0,296546,1
2022-01-09,4,230724,72866,1
2022-01-10,6,67045,173553,1
2022-01-11,5,24983,201731,1
2022-01-12,5,210356,72629,1
2022-01-13,1,20294,30399,1
2022-01-14,3,20294,171036,1
2022-01-15,1,0,54767,1
2022-01-16,2,0,113220,1
2022-01-17,4,15133,107843,1
2022-01-18,5,230641,88788,1
2022-01-19,3,0,67305,1
2022-01-20,3,0,181670,1
2022-01-21,5,156936,175115,1
2022-01-22,3,54825,90415,1
2022-01-23,5,31699,299612,1
2022-01-24,4,110549,124226,1
2022-01-25,4,49166,190515,1
2022-01-26,4,585,180484,1
2022-01-27,6,96094,198561,1
2022-01-28,1,0,67855,1
2022-01-29,3,0,136300,1
2022-01-30,5,117851,208248,1
2022-01-31,4,58494,180745,1
2022-02-01,3,0,158435,2
2022-02-02,3,40589,136661,2
2022-02-03,5,122544,217254,2
2022-02-04,2,0,108039,2
2022-02-05,4,28085,133174,2
2022-02-06,4,79537,199190,2
2022-02-07,3,98344,70953,2
2022-02-08,3,71834,98722,2
2022-02-09,7,197471,175036,2
2022-02-10,2,78899,64162,2
2022-02-11,5,20294,156393,2
2022-02-12,2,20294,35354,2
2022-02-13,6,176437,201063,2
2022-02-14,4,40589,150787,2
2022-02-15,3,0,244270,2
2022-02-16,3,56494,84333,2
2022-02-17,6,219096,69682,2
2022-02-18,2,0,101140,2
2022-02-19,1,0,71054,2
2022-02-20,5,0,221679,2
2022-02-21,6,79210,273518,2
2022-02-22,5,161918,93849,2
2022-02-23,2,23373,60741,2
2022-02-24,8,127126,301324,2
2022-02-25,2,20294,80452,2
2022-02-26,4,133302,105540,2
2022-02-27,5,165682,179799,2
2022-02-28,5,77215,210160,2
2022-03-01,4,78003,240007,3
2022-03-02,5,172038,78644,3
2022-03-03,3,78134,105095,3
2022-03-04,6,107161,249177,3
2022-03-05,3,0,273483,3
2022-03-06,3,20639,170502,3
2022-03-07,6,268176,60698,3
2022-03-08,5,137376,130638,3
2022-03-09,3,54373,149406,3
2022-03-10,4,153200,41523,3
2022-03-11,6,49697,291288,3
2022-03-12,4,108870,80452,3
2022-03-13,4,66066,202549,3
2022-03-14,6,191892,256752,3
2022-03-15,2,0,143324,3
2022-03-16,4,33193,133717,3
2022-03-17,5,0,286083,3
2022-03-18,7,60400,211298,3
2022-03-19,2,39235,70953,3
2022-03-20,4,79403,132934,3
2022-03-21,4,77604,107094,3
2022-03-22,4,26103,289128,3
2022-03-23,2,93986,30399,3
2022-03-24,7,78913,305425,3
2022-03-25,2,0,103600,3
2022-03-26,6,222521,193776,3
2022-03-27,7,93205,320903,3
2022-03-28,1,0,53349,3
2022-03-29,6,88168,274453,3
2022-03-30,3,177503,30399,3
2022-03-31,2,0,105325,3
2022-04-01,4,2785,228328,4
2022-04-02,4,73622,113260,4
2022-04-03,6,112570,261425,4
2022-04-04,4,0,185938,4
2022-04-05,6,229250,59952,4
2022-04-06,2,0,124318,4
2022-04-07,5,120672,142215,4
2022-04-08,7,120288,148478,4
2022-04-09,4,15376,188045,4
2022-04-10,3,77438,39251,4
2022-04-11,3,0,271764,4
2022-04-12,7,157312,200358,4
2022-04-13,3,0,264563,4
2022-04-14,5,172247,171530,4
2022-04-15,1,20294,30399,4
2022-04-16,5,132071,199619,4
2022-04-17,4,68577,185041,4
2022-04-18,7,198897,241416,4
2022-04-19,4,20294,205188,4
2022-04-20,5,193351,162197,4
2022-04-21,6,118107,162019,4
2022-04-22,5,99696,222638,4
2022-04-23,2,0,117872,4
2022-04-24,7,115205,263995,4
2022-04-25,6,98993,215295,4
2022-04-26,2,0,101431,4
2022-04-27,8,241175,296506,4
2022-04-28,4,99152,184389,4
2022-04-29,4,133982,128402,4
2022-04-30,6,74708,239015,4
2022-05-01,4,71065,177402,5
2022-05-02,5,107971,72569,5
2022-05-03,2,0,121296,5
2022-05-04,3,155701,128674,5
2022-05-05,3,78619,148001,5
2022-05-06,6,159149,284323,5
2022-05-07,4,47565,209758,5
2022-05-08,2,0,67337,5
2022-05-09,8,194162,173790,5
2022-05-10,4,20294,168866,5
2022-05-11,2,0,83199,5
2022-05-12,2,57176,0,5
2022-05-13,8,99646,401920,5
2022-05-14,1,0,33974,5
2022-05-15,2,60396,71078,5
2022-05-16,5,80859,181536,5
2022-05-17,3,6122,61872,5
2022-05-18,6,96723,283117,5
2022-05-19,1,24259,0,5
2022-05-20,7,20294,451422,5
2022-05-21,2,53692,54629,5
2022-05-22,3,16187,144431,5
2022-05-23,3,28834,124122,5
2022-05-24,4,28139,73553,5
2022-05-25,6,81553,275631,5
2022-05-26,6,167364,162947,5
2022-05-27,5,114526,95770,5
2022-05-28,5,4580,198634,5
2022-05-29,3,167171,0,5
2022-05-30,4,55285,116563,5
2022-05-31,6,128243,155715,5
2022-06-01,4,79374,168434,6
2022-06-02,6,160706,163771,6
2022-06-03,4,135008,75355,6
2022-06-04,5,151945,173085,6
2022-06-05,9,32293,344951,6
2022-06-06,5,189493,140572,6
2022-06-07,4,0,240618,6
2022-06-08,3,180727,4602,6
2022-06-09,4,55825,129672,6
2022-06-10,4,78759,177669,6
2022-06-11,3,161381,70321,6
2022-06-12,4,103529,146263,6
2022-06-13,4,56198,54629,6
2022-06-14,6,20294,315907,6
2022-06-15,4,73125,201553,6
2022-06-16,2,26004,77786,6
2022-06-17,5,115935,157200,6
2022-06-18,3,142067,17581,6
2022-06-19,3,56375,128674,6
2022-06-20,1,0,9628,6
2022-06-21,6,161556,281796,6
2022-06-22,6,95812,186912,6
2022-06-23,3,0,193044,6
2022-06-24,3,43534,151678,6
2022-06-25,1,78873,0,6
2022-06-26,4,40529,171755,6
2022-06-27,3,106690,0,6
2022-06-28,5,107685,230949,6
2022-06-29,4,77363,182472,6
2022-06-30,5,117830,167039,6
2022-07-01,4,104656,108140,7
2022-07-02,3,35249,196652,7
2022-07-03,5,80317,143646,7
2022-07-04,6,101053,214014,7
2022-07-05,3,78076,79451,7
2022-07-06,4,162510,83662,7
2022-07-07,2,0,199628,7
2022-07-08,6,114233,153352,7
2022-07-09,2,63134,30399,7
2022-07-10,4,78953,148647,7
2022-07-11,2,0,94156,7
2022-07-12,5,188604,157539,7
2022-07-13,6,138701,228116,7
2022-07-14,2,4750,77625,7
2022-07-15,2,0,54240,7
2022-07-16,1,23736,0,7
2022-07-17,6,155805,162174,7
2022-07-18,2,0,44676,7
2022-07-19,2,0,58600,7
2022-07-20,4,45036,132083,7
2022-07-21,2,35242,72498,7
2022-07-22,3,29293,97337,7
2022-07-23,5,217966,124956,7
2022-07-24,5,137681,101134,7
2022-07-25,3,78788,126599,7
2022-07-26,5,127083,147420,7
2022-07-27,2,78753,72500,7
2022-07-28,4,41827,243521,7
2022-07-29,5,97832,170356,7
2022-07-30,1,37032,0,7
2022-07-31,8,98905,313526,7
2022-08-01,4,156266,71664,8
2022-08-02,7,167158,152154,8
2022-08-03,3,99057,114744,8
2022-08-04,3,89027,0,8
2022-08-05,4,38839,152231,8
2022-08-06,6,76730,273153,8
2022-08-07,4,102826,70737,8
2022-08-08,4,0,362502,8
2022-08-09,0,0,0,8
2022-08-10,1,0,35738,8
2022-08-11,8,52088,348983,8
2022-08-12,4,45247,103107,8
2022-08-13,1,0,22041,8
2022-08-14,5,98349,185074,8
2022-08-15,4,76641,143736,8
2022-08-16,2,0,80999,8
2022-08-17,4,171675,49602,8
2022-08-18,7,97070,179356,8
2022-08-19,1,33110,0,8
2022-08-20,5,78235,134528,8
2022-08-21,7,133713,205631,8
2022-08-22,0,0,0,8
2022-08-23,4,161085,78067,8
2022-08-24,6,224080,67572,8
2022-08-25,4,20294,188874,8
2022-08-26,1,0,70000,8
2022-08-27,7,156910,133750,8
2022-08-28,4,61764,157369,8
2022-08-29,1,0,52066,8
2022-08-30,5,78651,207793,8
2022-08-31,2,112070,58257,8
2022-09-01,5,53030,235208,9
2022-09-02,4,180545,60799,9
2022-09-03,2,72695,54240,9
2022-09-04,2,73654,75262,9
2022-09-05,2,0,145177,9
2022-09-06,0,0,0,9
2022-09-07,5,73171,219613,9
2022-09-08,2,79938,51233,9
2022-09-09,4,110151,70052,9
2022-09-10,5,150522,134830,9
2022-09-11,4,111897,91475,9
2022-09-12,2,117985,0,9
2022-09-13,1,56247,0,9
2022-09-14,2,84839,126969,9
2022-09-15,3,80660,102064,9
2022-09-16,4,58891,37987,9
2022-09-17,4,48480,30942,9
2022-09-18,4,152101,44053,9
2022-09-19,5,141402,128683,9
2022-09-20,2,75731,54240,9
2022-09-21,3,95625,30399,9
2022-09-22,1,0,78613,9
2022-09-23,9,193192,245821,9
2022-09-24,2,72322,0,9
2022-09-25,2,63720,0,9
2022-09-26,6,161673,170972,9
2022-09-27,3,174701,0,9
2022-09-28,6,137115,135616,9
2022-09-29,2,53333,71527,9
2022-09-30,6,154686,234187,9
2022-10-01,2,53266,73202,10
2022-10-02,3,55644,118805,10
2022-10-03,3,71165,69956,10
2022-10-04,2,9895,54240,10
2022-10-05,2,87150,0,10
2022-10-06,1,0,73140,10
2022-10-07,3,98469,99337,10
2022-10-08,2,20294,50621,10
2022-10-09,3,78487,73171,10
2022-10-10,3,37741,133534,10
2022-10-11,4,78151,158428,10
2022-10-12,5,111091,681,10
2022-10-13,5,114185,155638,10
2022-10-14,0,0,0,10
2022-10-15,2,25647,0,10
2022-10-16,4,113929,184079,10
2022-10-17,4,80622,105578,10
2022-10-18,0,0,0,10
2022-10-19,5,34885,227681,10
2022-10-20,3,54168,109176,10
2022-10-21,2,55690,54724,10
2022-10-22,2,45674,30399,10
2022-10-23,1,41827,0,10
2022-10-24,2,140187,0,10
2022-10-25,3,72030,87440,10
2022-10-26,1,1189,0,10
2022-10-27,4,80259,39419,10
2022-10-28,4,89575,110256,10
2022-10-29,5,125837,158296,10
2022-10-30,2,0,122264,10
2022-10-31,2,55114,30399,10
2022-11-01,3,79324,196557,11
2022-11-02,2,151499,0,11
2022-11-03,2,0,77604,11
2022-11-04,4,127264,95661,11
2022-11-05,4,20294,212555,11
2022-11-06,4,43360,34569,11
2022-11-07,2,50435,0,11
2022-11-08,2,61773,30399,11
2022-11-09,4,71520,113209,11
2022-11-10,3,71014,108557,11
2022-11-11,3,63796,60799,11
2022-11-12,1,20294,30399,11
2022-11-13,0,0,0,11
2022-11-14,4,298231,0,11
2022-11-15,3,33199,87532,11
2022-11-16,2,43490,148279,11
2022-11-17,2,98422,0,11
2022-11-18,6,26135,274567,11
2022-11-19,1,137547,0,11
2022-11-20,1,57121,0,11
2022-11-21,5,40729,181888,11
2022-11-22,6,120983,180001,11
2022-11-23,1,0,64844,11
2022-11-24,3,0,81773,11
2022-11-25,2,74643,33199,11
2022-11-26,7,104777,253957,11
2022-11-27,2,78676,128592,11
2022-11-28,2,73165,73171,11
2022-11-29,2,39106,0,11
2022-11-30,2,117,73626,11
2022-12-01,1,0,58448,12
2022-12-02,4,98870,84156,12
2022-12-03,2,66294,0,12
2022-12-04,3,0,56339,12
2022-12-05,4,142597,60799,12
2022-12-06,4,1630,165881,12
2022-12-07,4,40589,136061,12
2022-12-08,5,74432,103571,12
2022-12-09,2,20294,30399,12
2022-12-10,3,40589,119263,12
2022-12-11,2,73240,30399,12
2022-12-12,6,187671,220391,12
2022-12-13,5,172008,78698,12
2022-12-14,3,98543,100766,12
2022-12-15,2,20294,83733,12
2022-12-16,1,0,82332,12
2022-12-17,3,20294,88661,12
2022-12-18,4,112286,60756,12
2022-12-19,7,192832,192462,12
2022-12-20,3,79881,151259,12
2022-12-21,5,129790,180234,12
2022-12-22,4,120503,60799,12
2022-12-23,4,174503,111091,12
2022-12-24,5,71482,91560,12
2022-12-25,3,0,179498,12
2022-12-26,5,73460,286968,12
2022-12-27,3,192327,71422,12
2022-12-28,3,78713,66955,12
2022-12-29,3,40589,93999,12
2022-12-30,2,0,106545,12
2022-12-31,2,20294,106864,12
2023-01-01,4,164055,78424,1
2023-01-02,4,176959,82785,1
2023-01-03,2,36938,30399,1
2023-01-04,6,20294,229463,1
2023-01-05,2,77037,53165,1
2023-01-06,4,85159,87919,1
2023-01-07,4,101242,81583,1
2023-01-08,4,79086,41150,1
2023-01-09,5,210424,60851,1
2023-01-10,5,228695,108746,1
2023-01-11,3,0,109430,1
2023-01-12,3,79073,146037,1
2023-01-13,3,73522,89167,1
2023-01-14,4,0,279878,1
2023-01-15,3,68734,63599,1
2023-01-16,4,134486,99585,1
2023-01-17,4,20294,207937,1
2023-01-18,3,0,154109,1
2023-01-19,8,156894,159483,1
2023-01-20,4,61955,104254,1
2023-01-21,6,41688,139042,1
2023-01-22,1,0,51233,1
2023-01-23,5,68782,181578,1
2023-01-24,3,93194,0,1
2023-01-25,4,109169,81518,1
2023-01-26,5,166224,80032,1
2023-01-27,3,30356,120945,1
2023-01-28,3,139430,55629,1
2023-01-29,6,151477,158889,1
2023-01-30,3,78860,88946,1
2023-01-31,2,0,70131,1
2023-02-01,4,168596,135833,2
2023-02-02,1,0,71881,2
2023-02-03,10,154753,256656,2
2023-02-04,2,74141,70367,2
2023-02-05,3,0,168439,2
2023-02-06,3,137329,28628,2
2023-02-07,2,0,168355,2
2023-02-08,4,48006,164578,2
2023-02-09,2,22428,55673,2
2023-02-10,1,0,50822,2
2023-02-11,4,71378,198412,2
2023-02-12,2,98505,30399,2
2023-02-13,4,104463,101507,2
2023-02-14,2,76408,51082,2
2023-02-15,4,148394,0,2
2023-02-16,1,0,78783,2
2023-02-17,2,42372,56415,2
2023-02-18,2,15513,31141,2
2023-02-19,2,91349,30399,2
2023-02-20,3,73912,124107,2
2023-02-21,6,194208,106435,2
2023-02-22,7,149315,275831,2
2023-02-23,1,0,69682,2
2023-02-24,2,0,79744,2
2023-02-25,2,150669,0,2
2023-02-26,3,54305,84640,2
2023-02-27,1,20294,30399,2
2023-02-28,2,0,54339,2
2023-03-01,2,73548,2003,3
2023-03-02,3,75363,98256,3
2023-03-03,2,71395,73171,3
2023-03-04,3,78953,123374,3
2023-03-05,1,0,24605,3
2023-03-06,5,53478,219042,3
2023-03-07,1,0,77370,3
2023-03-08,4,147362,128460,3
2023-03-09,4,105781,128282,3
2023-03-10,3,40589,89428,3
2023-03-11,0,0,0,3
2023-03-12,1,146928,0,3
2023-03-13,2,20294,155356,3
2023-03-14,5,77735,159348,3
2023-03-15,3,0,153369,3
2023-03-16,4,8924,183679,3
2023-03-17,0,0,0,3
2023-03-18,1,60608,0,3
2023-03-19,6,60884,244005,3
2023-03-20,0,0,0,3
2023-03-21,1,20294,30399,3
2023-03-22,1,0,60566,3
2023-03-23,3,178067,30399,3
2023-03-24,3,99065,0,3
2023-03-25,2,0,147929,3
2023-03-26,2,27051,47931,3
2023-03-27,2,20294,130522,3
2023-03-28,3,77193,30399,3
2023-03-29,4,99920,78478,3
2023-03-30,3,0,204728,3
2023-03-31,1,72581,0,3
2023-04-01,2,0,127911,4
2023-04-02,2,0,98166,4
2023-04-03,4,136454,58837,4
2023-04-04,2,105152,0,4
2023-04-05,1,54788,0,4
2023-04-06,5,156560,172863,4
2023-04-07,1,78337,0,4
2023-04-08,2,20294,103266,4
2023-04-09,4,153051,73055,4
2023-04-10,2,53280,0,4
2023-04-11,2,0,136183,4
2023-04-12,3,14598,71881,4
2023-04-13,6,108315,245001,4
2023-04-14,2,0,128004,4
2023-04-15,1,0,55567,4
2023-04-16,4,20294,198039,4
2023-04-17,1,0,69844,4
2023-04-18,3,99280,83670,4
2023-04-19,3,20294,133806,4
2023-04-20,2,78598,53420,4
2023-04-21,2,31141,50822,4
2023-04-22,5,78898,185545,4
2023-04-23,2,74223,348,4
2023-04-24,5,70617,126072,4
2023-04-25,4,84897,102281,4
2023-04-26,4,191885,53517,4
2023-04-27,5,119788,174335,4
2023-04-28,4,81050,117768,4
2023-04-29,1,0,31141,4
2023-04-30,3,57145,112210,4
2023-05-01,3,20294,106983,5
2023-05-02,1,0,29146,5
2023-05-03,3,60570,51015,5
2023-05-04,1,78665,0,5
2023-05-05,3,164306,30399,5
2023-05-06,1,20294,30399,5
2023-05-07,3,181617,0,5
2023-05-08,1,35922,0,5
2023-05-09,2,20294,90372,5
2023-05-10,2,71580,79074,5
2023-05-11,6,127367,203249,5
2023-05-12,1,0,0,5
2023-05-13,1,72581,0,5
2023-05-14,0,0,0,5
2023-05-15,2,20294,79199,5
2023-05-16,1,72030,0,5
2023-05-17,2,0,41321,5
2023-05-18,4,0,77731,5
2023-05-19,3,40589,110753,5
2023-05-20,3,101678,78896,5
2023-05-21,0,0,0,5
2023-05-22,3,153134,0,5
2023-05-23,1,0,54103,5
2023-05-24,6,184058,162283,5
2023-05-25,4,40589,202364,5
2023-05-26,5,78917,299979,5
2023-05-27,2,0,113808,5
2023-05-28,3,20294,194135,5
2023-05-29,2,78039,73171,5
2023-05-30,1,20294,30399,5
2023-05-31,3,29772,151164,5
2023-06-01,3,105121,0,6
2023-06-02,3,52522,111080,6
2023-06-03,3,56047,64577,6
2023-06-04,3,203969,68997,6
2023-06-05,2,28557,59874,6
2023-06-06,3,57993,71402,6
2023-06-07,2,0,48486,6
2023-06-08,2,20294,56041,6
2023-06-09,1,78577,0,6
2023-06-10,0,0,0,6
2023-06-11,1,0,74468,6
2023-06-12,6,288462,27132,6
2023-06-13,3,0,193117,6
2023-06-14,1,42166,0,6
2023-06-15,4,144548,105053,6
2023-06-16,4,30313,179282,6
2023-06-17,4,121096,89702,6
2023-06-18,0,0,0,6
2023-06-19,7,103615,230957,6
2023-06-20,5,78622,169233,6
2023-06-21,3,20294,157665,6
2023-06-22,4,51321,88982,6
2023-06-23,3,116245,67271,6
2023-06-24,3,20294,159632,6
2023-06-25,1,20294,30399,6
2023-06-26,1,87033,0,6
2023-06-27,1,0,54395,6
2023-06-28,4,87847,84118,6
2023-06-29,3,60490,100766,6
2023-06-30,7,139354,231126,6
2023-07-01,2,78821,71881,7
2023-07-02,2,0,80251,7
2023-07-03,1,0,29406,7
2023-07-04,7,224781,181660,7
2023-07-05,6,63564,142257,7
2023-07-06,2,20294,104827,7
2023-07-07,4,252095,30399,7
2023-07-08,3,72591,147715,7
2023-07-09,3,20294,173274,7
2023-07-10,2,41968,72430,7
2023-07-11,4,140179,155356,7
2023-07-12,6,90305,269318,7
2023-07-13,3,40589,137015,7
2023-07-14,3,73707,119646,7
2023-07-15,2,0,70131,7
2023-07-16,2,20294,57000,7
2023-07-17,2,0,81689,7
2023-07-18,2,44898,30399,7
2023-07-19,5,54410,164230,7
2023-07-20,4,116735,107107,7
2023-07-21,2,49806,24270,7
2023-07-22,1,20294,30399,7
2023-07-23,0,0,0,7
2023-07-24,5,51470,117744,7
2023-07-25,1,20294,30399,7
2023-07-26,3,85807,71881,7
2023-07-27,1,0,71054,7
2023-07-28,3,35711,119154,7
2023-07-29,5,42396,122015,7
2023-07-30,3,62723,88081,7
2023-07-31,2,11828,70367,7
2023-08-01,1,0,73055,8
2023-08-02,3,46502,79921,8
2023-08-03,2,131747,0,8
2023-08-04,3,115986,0,8
2023-08-05,3,20294,162981,8
2023-08-06,1,83657,0,8
