date,portcalls_dry_bulk,import_dry_bulk,export_dry_bulk,month
2021-05-25,0,0,0,5
2021-05-26,0,0,0,5
2021-05-27,1,0,51286,5
2021-05-28,1,40763,0,5
2021-05-29,2,71395,28131,5
2021-05-30,0,0,0,5
2021-05-31,1,0,36041,5
2021-06-01,3,63584,103828,6
2021-06-02,0,0,0,6
2021-06-03,1,41472,19147,6
2021-06-04,2,41472,89469,6
2021-06-05,3,205549,19147,6
2021-06-06,1,0,55598,6
2021-06-07,2,145195,19147,6
2021-06-08,2,41472,72694,6
2021-06-09,1,0,29282,6
2021-06-10,1,14935,0,6
2021-06-11,1,41472,19147,6
2021-06-12,1,0,53671,6
2021-06-13,2,42670,19147,6
2021-06-14,2,78883,0,6
2021-06-15,1,167251,0,6
2021-06-16,2,162314,47180,6
2021-06-17,1,0,60910,6
2021-06-18,1,0,65199,6
2021-06-19,0,0,0,6
2021-06-20,1,0,14565,6
2021-06-21,1,41472,19147,6
2021-06-22,0,0,0,6
2021-06-23,2,41472,91360,6
2021-06-24,1,79192,0,6
2021-06-25,2,65459,19147,6
2021-06-26,0,0,0,6
2021-06-27,0,0,0,6
2021-06-28,3,203801,80142,6
2021-06-29,1,35288,0,6
2021-06-30,1,0,2343,6
2021-07-01,1,41472,19147,7
2021-07-02,2,157852,51209,7
2021-07-03,0,0,0,7
2021-07-04,0,0,0,7
2021-07-05,3,225384,19147,7
2021-07-06,1,0,1209,7
2021-07-07,1,0,51591,7
2021-07-08,0,0,0,7
2021-07-09,1,91105,0,7
2021-07-10,3,210182,19147,7
2021-07-11,1,0,17581,7
2021-07-12,0,0,0,7
2021-07-13,1,41472,19147,7
2021-07-14,1,41472,19147,7
2021-07-15,2,115184,0,7
2021-07-16,0,0,0,7
2021-07-17,1,0,51064,7
2021-07-18,2,59798,19147,7
2021-07-19,1,41472,19147,7
2021-07-20,1,41472,19147,7
2021-07-21,2,84848,0,7
2021-07-22,2,163990,51604,7
2021-07-23,3,19967,29802,7
2021-07-24,0,0,0,7
2021-07-25,1,41802,0,7
2021-07-26,2,170229,27829,7
2021-07-27,1,0,55779,7
2021-07-28,2,187248,19147,7
2021-07-29,0,0,0,7
2021-07-30,1,0,71549,7
2021-07-31,1,0,17019,7
2021-08-01,0,0,0,8
2021-08-02,1,42692,0,8
2021-08-03,1,0,49967,8
2021-08-04,1,54134,0,8
2021-08-05,0,0,0,8
2021-08-06,0,0,0,8
2021-08-07,2,43891,19147,8
2021-08-08,0,0,0,8
2021-08-09,2,41472,73282,8
2021-08-10,0,0,0,8
2021-08-11,2,41472,54939,8
2021-08-12,1,77734,0,8
2021-08-13,0,0,0,8
2021-08-14,2,143740,19147,8
2021-08-15,0,0,0,8
2021-08-16,1,41472,19147,8
2021-08-17,1,41472,19147,8
2021-08-18,0,0,0,8
2021-08-19,2,56161,0,8
2021-08-20,1,55566,0,8
2021-08-21,1,41472,19147,8
2021-08-22,0,0,0,8
2021-08-23,1,78065,0,8
2021-08-24,0,0,0,8
2021-08-25,0,0,0,8
2021-08-26,2,160968,52492,8
2021-08-27,1,41472,19147,8
2021-08-28,2,41472,92319,8
2021-08-29,0,0,0,8
2021-08-30,0,0,0,8
2021-08-31,2,0,32800,8
2021-09-01,1,0,16002,9
2021-09-02,2,324802,0,9
2021-09-03,1,0,32242,9
2021-09-04,2,92649,0,9
2021-09-05,1,41472,19147,9
2021-09-06,0,0,0,9
2021-09-07,2,151940,19147,9
2021-09-08,1,0,0,9
2021-09-09,1,0,0,9
2021-09-10,0,0,0,9
2021-09-11,1,41472,19147,9
2021-09-12,3,103912,78373,9
2021-09-13,1,31865,0,9
2021-09-14,0,0,0,9
2021-09-15,2,41472,19147,9
2021-09-16,0,0,0,9
2021-09-17,2,0,74818,9
2021-09-18,2,46890,19147,9
2021-09-19,0,0,0,9
2021-09-20,3,119648,39587,9
2021-09-21,2,161135,28734,9
2021-09-22,1,41472,19147,9
2021-09-23,0,0,0,9
2021-09-24,2,200889,19147,9
2021-09-25,0,0,0,9
2021-09-26,0,0,0,9
2021-09-27,2,70953,0,9
2021-09-28,1,0,9733,9
2021-09-29,1,41472,19147,9
2021-09-30,0,0,0,9
2021-10-01,0,0,0,10
2021-10-02,0,0,0,10
2021-10-03,1,38047,0,10
2021-10-04,1,162771,0,10
2021-10-05,1,43150,0,10
2021-10-06,0,0,0,10
2021-10-07,0,0,0,10
2021-10-08,3,209420,19147,10
2021-10-09,0,0,0,10
2021-10-10,0,0,0,10
2021-10-11,3,88061,39945,10
2021-10-12,1,41472,19147,10
2021-10-13,1,37361,0,10
2021-10-14,0,0,0,10
2021-10-15,2,79527,30737,10
2021-10-16,1,41472,19147,10
2021-10-17,1,78782,0,10
2021-10-18,0,0,0,10
2021-10-19,3,165844,67746,10
2021-10-20,1,0,23757,10
2021-10-21,1,41472,19147,10
2021-10-22,1,41472,19147,10
2021-10-23,1,3613,0,10
2021-10-24,1,0,46532,10
2021-10-25,0,0,0,10
2021-10-26,3,4789,85891,10
2021-10-27,1,53396,0,10
2021-10-28,0,0,0,10
2021-10-29,2,122306,19147,10
2021-10-30,0,0,0,10
2021-10-31,3,213727,0,10
2021-11-01,1,41472,19147,11
2021-11-02,1,78265,0,11
2021-11-03,2,72492,20646,11
2021-11-04,0,0,0,11
2021-11-05,2,105927,0,11
2021-11-06,0,0,0,11
2021-11-07,1,41472,19147,11
2021-11-08,2,78682,576,11
2021-11-09,1,0,7265,11
2021-11-10,1,78864,0,11
2021-11-11,1,16638,0,11
2021-11-12,1,91679,0,11
2021-11-13,1,162684,0,11
2021-11-14,0,0,0,11
2021-11-15,1,58679,0,11
2021-11-16,1,0,25103,11
2021-11-17,2,149713,0,11
2021-11-18,0,0,0,11
2021-11-19,0,0,0,11
2021-11-20,1,160825,0,11
2021-11-21,0,0,0,11
2021-11-22,1,0,31626,11
2021-11-23,0,0,0,11
2021-11-24,0,0,0,11
2021-11-25,0,0,0,11
2021-11-26,1,79245,0,11
2021-11-27,1,51286,0,11
2021-11-28,0,0,0,11
2021-11-29,2,0,8066,11
2021-11-30,3,158330,0,11
2021-12-01,0,0,0,12
2021-12-02,0,0,0,12
2021-12-03,2,82944,38295,12
2021-12-04,0,0,0,12
2021-12-05,0,0,0,12
2021-12-06,1,41472,19147,12
2021-12-07,2,41472,31650,12
2021-12-08,0,0,0,12
2021-12-09,3,215877,28228,12
2021-12-10,1,73171,0,12
2021-12-11,1,1209,0,12
2021-12-12,1,41472,19147,12
2021-12-13,0,0,0,12
2021-12-14,1,0,72531,12
2021-12-15,1,79658,0,12
2021-12-16,2,167190,50913,12
2021-12-17,0,0,0,12
2021-12-18,1,41472,19147,12
2021-12-19,1,41472,19147,12
2021-12-20,2,74252,41718,12
2021-12-21,1,103507,0,12
2021-12-22,1,164665,0,12
2021-12-23,0,0,0,12
2021-12-24,1,103482,0,12
2021-12-25,0,0,0,12
2021-12-26,1,49967,0,12
2021-12-27,0,0,0,12
2021-12-28,1,41472,19147,12
2021-12-29,2,40832,73626,12
2021-12-30,0,0,0,12
2021-12-31,2,239395,0,12
2022-01-01,0,0,0,1
2022-01-02,1,41472,19147,1
2022-01-03,1,41472,19147,1
2022-01-04,0,0,0,1
2022-01-05,0,0,0,1
2022-01-06,3,101684,90894,1
2022-01-07,1,41472,19147,1
2022-01-08,1,41472,19147,1
2022-01-09,0,0,0,1
2022-01-10,0,0,0,1
2022-01-11,1,40871,0,1
2022-01-12,0,0,0,1
2022-01-13,2,29772,56315,1
2022-01-14,0,0,0,1
2022-01-15,0,0,0,1
2022-01-16,1,0,78773,1
2022-01-17,0,0,0,1
2022-01-18,2,41472,19986,1
2022-01-19,1,0,60806,1
2022-01-20,3,312290,0,1
2022-01-21,1,93189,0,1
2022-01-22,2,0,68026,1
2022-01-23,1,0,13088,1
2022-01-24,1,41472,19147,1
2022-01-25,0,0,0,1
2022-01-26,3,164599,26247,1
2022-01-27,1,41472,19147,1
2022-01-28,0,0,0,1
2022-01-29,2,41472,92339,1
2022-01-30,2,82944,38295,1
2022-01-31,1,78225,0,1
2022-02-01,1,103477,0,2
2022-02-02,1,42251,0,2
2022-02-03,1,0,73626,2
2022-02-04,1,158274,0,2
2022-02-05,0,0,0,2
2022-02-06,0,0,0,2
2022-02-07,1,0,32424,2
2022-02-08,0,0,0,2
2022-02-09,2,0,78256,2
2022-02-10,1,0,23836,2
2022-02-11,1,41472,19147,2
2022-02-12,2,42168,19147,2
2022-02-13,2,229640,0,2
2022-02-14,2,139871,0,2
2022-02-15,1,0,56015,2
2022-02-16,0,0,0,2
2022-02-17,2,163409,7644,2
2022-02-18,0,0,0,2
2022-02-19,1,74345,0,2
2022-02-20,1,41472,19147,2
2022-02-21,1,81640,0,2
2022-02-22,1,0,0,2
2022-02-23,1,43812,0,2
2022-02-24,2,163591,29012,2
2022-02-25,1,0,39113,2
2022-02-26,2,75827,0,2
2022-02-27,2,41472,72125,2
2022-02-28,1,42355,0,2
2022-03-01,1,109287,0,3
2022-03-02,1,0,7636,3
2022-03-03,3,183070,71747,3
2022-03-04,1,159123,0,3
2022-03-05,1,0,58591,3
2022-03-06,0,0,0,3
2022-03-07,2,122969,19147,3
2022-03-08,1,78188,0,3
2022-03-09,0,0,0,3
2022-03-10,0,0,0,3
2022-03-11,4,167754,126716,3
2022-03-12,1,41479,0,3
2022-03-13,0,0,0,3
2022-03-14,2,0,28784,3
2022-03-15,0,0,0,3
2022-03-16,2,66424,19147,3
2022-03-17,1,160601,0,3
2022-03-18,2,41472,33566,3
2022-03-19,1,173756,0,3
2022-03-20,2,23417,0,3
2022-03-21,0,0,0,3
2022-03-22,1,29031,0,3
2022-03-23,0,0,0,3
2022-03-24,2,64774,0,3
2022-03-25,0,0,0,3
2022-03-26,2,0,70657,3
2022-03-27,1,0,77943,3
2022-03-28,2,241803,0,3
2022-03-29,2,79131,49881,3
2022-03-30,0,0,0,3
2022-03-31,2,27830,58822,3
2022-04-01,0,0,0,4
2022-04-02,2,212484,0,4
2022-04-03,1,0,33204,4
2022-04-04,0,0,0,4
2022-04-05,1,0,69465,4
2022-04-06,2,0,71747,4
2022-04-07,0,0,0,4
2022-04-08,3,95981,42730,4
2022-04-09,0,0,0,4
2022-04-10,2,0,122191,4
2022-04-11,1,41472,19147,4
2022-04-12,3,306755,73626,4
2022-04-13,1,0,56352,4
2022-04-14,0,0,0,4
2022-04-15,2,49700,30655,4
2022-04-16,1,0,84341,4
2022-04-17,1,78849,0,4
2022-04-18,1,78633,0,4
2022-04-19,3,261650,53242,4
2022-04-20,0,0,0,4
2022-04-21,0,0,0,4
2022-04-22,1,78706,0,4
2022-04-23,1,0,29225,4
2022-04-24,0,0,0,4
2022-04-25,1,41472,19147,4
2022-04-26,0,0,0,4
2022-04-27,3,167555,86410,4
2022-04-28,2,26911,22256,4
2022-04-29,2,78441,55879,4
2022-04-30,2,177463,19147,4
2022-05-01,2,40787,28465,5
2022-05-02,1,0,54653,5
2022-05-03,2,189149,0,5
2022-05-04,1,160237,0,5
2022-05-05,0,0,0,5
2022-05-06,1,0,3428,5
2022-05-07,1,103482,0,5
2022-05-08,2,380,202021,5
2022-05-09,3,237299,77533,5
2022-05-10,1,78853,0,5
2022-05-11,0,0,0,5
2022-05-12,0,0,0,5
2022-05-13,3,210803,72700,5
2022-05-14,1,41472,19147,5
2022-05-15,1,0,0,5
2022-05-16,1,71489,0,5
2022-05-17,1,78570,0,5
2022-05-18,2,0,82165,5
2022-05-19,1,78624,0,5
2022-05-20,2,121793,72429,5
2022-05-21,1,162251,0,5
2022-05-22,0,0,0,5
2022-05-23,2,115120,19147,5
2022-05-24,1,31536,0,5
2022-05-25,0,0,0,5
2022-05-26,2,150053,0,5
2022-05-27,0,0,0,5
2022-05-28,4,321355,38295,5
2022-05-29,1,0,70201,5
2022-05-30,2,41472,19147,5
2022-05-31,3,161316,72700,5
2022-06-01,1,0,10591,6
2022-06-02,2,77880,3631,6
2022-06-03,3,106493,43992,6
2022-06-04,0,0,0,6
2022-06-05,2,135296,0,6
2022-06-06,2,212717,0,6
2022-06-07,1,0,23709,6
2022-06-08,0,0,0,6
2022-06-09,0,0,0,6
2022-06-10,2,238743,0,6
2022-06-11,3,84493,28457,6
2022-06-12,0,0,0,6
2022-06-13,3,219255,72700,6
2022-06-14,0,0,0,6
2022-06-15,0,0,0,6
2022-06-16,1,27827,0,6
2022-06-17,2,48372,30038,6
2022-06-18,2,119237,19147,6
2022-06-19,1,0,71747,6
2022-06-20,1,157495,0,6
2022-06-21,1,0,47945,6
2022-06-22,1,0,34135,6
2022-06-23,0,0,0,6
2022-06-24,1,103482,0,6
2022-06-25,0,0,0,6
2022-06-26,1,0,31581,6
2022-06-27,3,169499,30584,6
2022-06-28,2,40049,0,6
2022-06-29,0,0,0,6
2022-06-30,3,245257,19147,6
2022-07-01,1,77629,0,7
2022-07-02,2,0,0,7
2022-07-03,2,110976,0,7
2022-07-04,2,124509,0,7
2022-07-05,1,66930,0,7
2022-07-06,1,71083,0,7
2022-07-07,2,48174,35665,7
2022-07-08,1,66024,0,7
2022-07-09,0,0,0,7
2022-07-10,0,0,0,7
2022-07-11,1,41472,19147,7
2022-07-12,2,202386,19147,7
2022-07-13,0,0,0,7
2022-07-14,1,72498,0,7
2022-07-15,0,0,0,7
2022-07-16,1,41472,19147,7
2022-07-17,1,156353,0,7
2022-07-18,1,19040,0,7
2022-07-19,1,67271,0,7
2022-07-20,1,67023,0,7
2022-07-21,2,121854,19147,7
2022-07-22,0,0,0,7
2022-07-23,2,162053,33037,7
2022-07-24,0,0,0,7
2022-07-25,2,42564,0,7
2022-07-26,1,41472,19147,7
2022-07-27,2,163591,0,7
2022-07-28,2,157143,26139,7
2022-07-29,0,0,0,7
2022-07-30,2,256304,0,7
2022-07-31,1,80165,0,7
2022-08-01,1,79091,0,8
2022-08-02,2,149339,0,8
2022-08-03,0,0,0,8
2022-08-04,0,0,0,8
2022-08-05,1,0,24798,8
2022-08-06,3,202116,142078,8
2022-08-07,1,104326,0,8
2022-08-08,1,42649,0,8
2022-08-09,1,158313,0,8
2022-08-10,2,3540,35665,8
2022-08-11,0,0,0,8
2022-08-12,1,78868,0,8
2022-08-13,0,0,0,8
2022-08-14,1,78588,0,8
2022-08-15,3,72096,58867,8
2022-08-16,1,157356,0,8
2022-08-17,1,0,35309,8
2022-08-18,1,162433,0,8
2022-08-19,0,0,0,8
2022-08-20,1,41472,19147,8
2022-08-21,1,103477,0,8
2022-08-22,2,44417,0,8
2022-08-23,1,0,37313,8
2022-08-24,3,176890,53315,8
2022-08-25,1,74338,0,8
2022-08-26,2,0,63082,8
2022-08-27,0,0,0,8
2022-08-28,2,78399,0,8
2022-08-29,2,135782,1375,8
2022-08-30,1,0,76313,8
2022-08-31,2,118368,19147,8
2022-09-01,1,28201,0,9
2022-09-02,1,93643,0,9
2022-09-03,0,0,0,9
2022-09-04,2,113535,19147,9
2022-09-05,2,102267,50983,9
2022-09-06,1,41472,19147,9
2022-09-07,1,0,1209,9
2022-09-08,1,162775,0,9
2022-09-09,0,0,0,9
2022-09-10,2,41472,54116,9
2022-09-11,0,0,0,9
2022-09-12,1,139196,0,9
2022-09-13,1,135123,0,9
2022-09-14,0,0,0,9
2022-09-15,0,0,0,9
2022-09-16,1,157746,0,9
2022-09-17,0,0,0,9
2022-09-18,4,156585,96510,9
2022-09-19,0,0,0,9
2022-09-20,0,0,0,9
2022-09-21,1,39418,0,9
2022-09-22,2,160369,36044,9
2022-09-23,0,0,0,9
2022-09-24,2,79755,37706,9
2022-09-25,0,0,0,9
2022-09-26,1,104326,0,9
2022-09-27,4,83002,70812,9
2022-09-28,0,0,0,9
2022-09-29,1,41472,19147,9
2022-09-30,2,96518,19147,9
2022-10-01,0,0,0,10
2022-10-02,1,41472,19147,10
2022-10-03,0,0,0,10
2022-10-04,0,0,0,10
2022-10-05,2,119896,19147,10
2022-10-06,1,41472,19147,10
2022-10-07,1,41472,19147,10
2022-10-08,1,41472,19147,10
2022-10-09,0,0,0,10
2022-10-10,1,0,8477,10
2022-10-11,2,78577,53381,10
2022-10-12,0,0,0,10
2022-10-13,1,0,13557,10
2022-10-14,0,0,0,10
2022-10-15,1,41472,19147,10
2022-10-16,0,0,0,10
2022-10-17,1,41472,19147,10
2022-10-18,3,227036,0,10
2022-10-19,0,0,0,10
2022-10-20,1,41472,19147,10
2022-10-21,0,0,0,10
2022-10-22,1,77754,0,10
2022-10-23,1,75506,0,10
2022-10-24,1,102267,0,10
2022-10-25,2,41436,22283,10
2022-10-26,2,103635,49167,10
2022-10-27,0,0,0,10
2022-10-28,2,835,0,10
2022-10-29,0,0,0,10
2022-10-30,0,0,0,10
2022-10-31,1,78947,0,10
2022-11-01,2,41472,109840,11
2022-11-02,1,44260,0,11
2022-11-03,1,0,9681,11
2022-11-04,1,41004,0,11
2022-11-05,0,0,0,11
2022-11-06,0,0,0,11
2022-11-07,0,0,0,11
2022-11-08,1,157974,0,11
2022-11-09,0,0,0,11
2022-11-10,1,42951,0,11
2022-11-11,0,0,0,11
2022-11-12,0,0,0,11
2022-11-13,0,0,0,11
2022-11-14,1,63676,0,11
2022-11-15,1,78910,0,11
2022-11-16,1,41472,19147,11
2022-11-17,0,0,0,11
2022-11-18,1,38731,0,11
2022-11-19,0,0,0,11
2022-11-20,3,47522,50384,11
2022-11-21,2,72865,9689,11
2022-11-22,0,0,0,11
2022-11-23,0,0,0,11
2022-11-24,0,0,0,11
2022-11-25,2,208154,0,11
2022-11-26,1,43634,0,11
2022-11-27,1,39840,0,11
2022-11-28,2,77762,60735,11
2022-11-29,0,0,0,11
2022-11-30,1,0,49674,11
2022-12-01,0,0,0,12
2022-12-02,0,0,0,12
2022-12-03,2,41472,53032,12
2022-12-04,0,0,0,12
2022-12-05,1,41472,19147,12
2022-12-06,1,37904,0,12
2022-12-07,1,0,29255,12
2022-12-08,3,174733,53970,12
2022-12-09,1,78323,0,12
2022-12-10,3,94840,55117,12
2022-12-11,0,0,0,12
2022-12-12,1,31342,0,12
2022-12-13,0,0,0,12
2022-12-14,0,0,0,12
2022-12-15,0,0,0,12
2022-12-16,0,0,0,12
2022-12-17,0,0,0,12
2022-12-18,0,0,0,12
2022-12-19,1,161509,0,12
2022-12-20,1,0,48845,12
2022-12-21,0,0,0,12
2022-12-22,1,2411,0,12
2022-12-23,1,41472,19147,12
2022-12-24,1,12088,0,12
2022-12-25,1,0,15924,12
2022-12-26,2,157471,0,12
2022-12-27,1,103483,0,12
2022-12-28,0,0,0,12
2022-12-29,0,0,0,12
2022-12-30,1,79192,0,12
2022-12-31,1,0,55064,12
2023-01-01,1,41472,19147,1
2023-01-02,1,41472,19147,1
2023-01-03,0,0,0,1
2023-01-04,1,0,54534,1
2023-01-05,1,0,582,1
2023-01-06,0,0,0,1
2023-01-07,2,82944,38295,1
2023-01-08,0,0,0,1
2023-01-09,2,208895,0,1
2023-01-10,1,78575,0,1
2023-01-11,1,161655,0,1
2023-01-12,0,0,0,1
2023-01-13,1,5950,0,1
2023-01-14,2,96165,19147,1
2023-01-15,2,41472,79257,1
2023-01-16,1,25964,0,1
2023-01-17,1,0,78067,1
2023-01-18,2,42161,20751,1
2023-01-19,0,0,0,1
2023-01-20,1,0,0,1
2023-01-21,2,121585,0,1
2023-01-22,0,0,0,1
2023-01-23,1,73171,0,1
2023-01-24,0,0,0,1
2023-01-25,1,0,27501,1
2023-01-26,1,0,53476,1
2023-01-27,0,0,0,1
2023-01-28,0,0,0,1
2023-01-29,1,1195,0,1
2023-01-30,1,103635,0,1
2023-01-31,0,0,0,1
2023-02-01,2,140637,55170,2
2023-02-02,1,0,56373,2
2023-02-03,1,160080,0,2
2023-02-04,0,0,0,2
2023-02-05,0,0,0,2
2023-02-06,1,41472,19147,2
2023-02-07,1,0,1369,2
2023-02-08,0,0,0,2
2023-02-09,0,0,0,2
2023-02-10,0,0,0,2
2023-02-11,1,160820,0,2
2023-02-12,2,82944,38295,2
2023-02-13,1,0,53608,2
2023-02-14,0,0,0,2
2023-02-15,0,0,0,2
2023-02-16,2,41505,54617,2
2023-02-17,1,78898,0,2
2023-02-18,0,0,0,2
2023-02-19,1,41472,19147,2
2023-02-20,0,0,0,2
2023-02-21,0,0,0,2
2023-02-22,1,0,7230,2
2023-02-23,2,41472,54959,2
2023-02-24,0,0,0,2
2023-02-25,1,0,36603,2
2023-02-26,2,78646,0,2
2023-02-27,0,0,0,2
2023-02-28,1,41472,19147,2
2023-03-01,2,182568,19147,3
2023-03-02,0,0,0,3
2023-03-03,1,136807,0,3
2023-03-04,1,0,54299,3
2023-03-05,0,0,0,3
2023-03-06,0,0,0,3
2023-03-07,2,66181,60593,3
2023-03-08,0,0,0,3
2023-03-09,1,76985,0,3
2023-03-10,0,0,0,3
2023-03-11,3,264698,0,3
2023-03-12,0,0,0,3
2023-03-13,2,163379,158739,3
2023-03-14,0,0,0,3
2023-03-15,1,0,54462,3
2023-03-16,1,0,61002,3
2023-03-17,1,166237,0,3
2023-03-18,0,0,0,3
2023-03-19,1,25014,0,3
2023-03-20,1,0,53220,3
2023-03-21,0,0,0,3
2023-03-22,3,43056,57791,3
2023-03-23,2,78789,54350,3
2023-03-24,1,73171,0,3
2023-03-25,0,0,0,3
2023-03-26,1,78898,0,3
2023-03-27,0,0,0,3
2023-03-28,0,0,0,3
2023-03-29,1,0,0,3
2023-03-30,0,0,0,3
2023-03-31,0,0,0,3
2023-04-01,1,41472,19147,4
2023-04-02,0,0,0,4
2023-04-03,2,164728,0,4
2023-04-04,1,161409,0,4
2023-04-05,1,0,24952,4
2023-04-06,3,176176,19147,4
2023-04-07,0,0,0,4
2023-04-08,2,237989,0,4
2023-04-09,0,0,0,4
2023-04-10,0,0,0,4
2023-04-11,2,60101,19147,4
2023-04-12,1,0,175925,4
2023-04-13,0,0,0,4
2023-04-14,2,46089,61198,4
2023-04-15,0,0,0,4
2023-04-16,1,0,53291,4
2023-04-17,1,78164,0,4
2023-04-18,2,2361,2423,4
2023-04-19,1,103477,0,4
2023-04-20,0,0,0,4
2023-04-21,0,0,0,4
2023-04-22,2,79274,0,4
2023-04-23,1,0,4681,4
2023-04-24,0,0,0,4
2023-04-25,0,0,0,4
2023-04-26,1,1216,0,4
2023-04-27,1,0,28059,4
2023-04-28,1,78424,0,4
2023-04-29,1,0,55333,4
2023-04-30,0,0,0,4
2023-05-01,0,0,0,5
2023-05-02,0,0,0,5
2023-05-03,0,0,0,5
2023-05-04,1,29084,0,5
2023-05-05,1,162053,0,5
2023-05-06,1,166459,0,5
2023-05-07,1,0,56375,5
2023-05-08,1,117531,0,5
2023-05-09,2,49398,52885,5
2023-05-10,1,41472,19147,5
2023-05-11,2,41472,81192,5
2023-05-12,0,0,0,5
2023-05-13,1,27784,0,5
2023-05-14,0,0,0,5
2023-05-15,0,0,0,5
2023-05-16,0,0,0,5
2023-05-17,2,205421,19147,5
2023-05-18,1,0,22176,5
2023-05-19,1,155798,0,5
2023-05-20,1,41472,19147,5
2023-05-21,3,176875,52978,5
2023-05-22,0,0,0,5
2023-05-23,0,0,0,5
2023-05-24,1,0,25891,5
2023-05-25,1,0,0,5
2023-05-26,1,41472,19147,5
2023-05-27,2,207376,19147,5
2023-05-28,2,3618,12122,5
2023-05-29,1,166221,0,5
2023-05-30,0,0,0,5
2023-05-31,0,0,0,5
2023-06-01,1,83731,0,6
2023-06-02,1,0,58801,6
2023-06-03,2,201635,19147,6
2023-06-04,1,0,53280,6
2023-06-05,1,23090,0,6
2023-06-06,1,41472,19147,6
2023-06-07,1,168805,0,6
2023-06-08,0,0,0,6
2023-06-09,0,0,0,6
2023-06-10,1,79288,0,6
2023-06-11,0,0,0,6
2023-06-12,0,0,0,6
2023-06-13,1,103482,0,6
2023-06-14,2,41472,19147,6
2023-06-15,1,41472,19147,6
2023-06-16,1,0,73171,6
2023-06-17,1,76872,0,6
2023-06-18,0,0,0,6
2023-06-19,2,0,115332,6
2023-06-20,1,36985,0,6
2023-06-21,1,41472,19147,6
2023-06-22,0,0,0,6
2023-06-23,1,0,52979,6
2023-06-24,0,0,0,6
2023-06-25,1,41472,19147,6
2023-06-26,2,78514,54298,6
2023-06-27,1,41472,19147,6
2023-06-28,0,0,0,6
2023-06-29,0,0,0,6
2023-06-30,2,41472,68809,6
2023-07-01,1,27647,0,7
2023-07-02,0,0,0,7
2023-07-03,2,73235,0,7
2023-07-04,2,215341,0,7
2023-07-05,2,30077,51536,7
2023-07-06,1,66161,0,7
2023-07-07,2,165858,14625,7
2023-07-08,1,0,53227,7
2023-07-09,0,0,0,7
2023-07-10,2,137901,67433,7
2023-07-11,0,0,0,7
2023-07-12,1,73177,0,7
2023-07-13,1,174664,0,7
2023-07-14,1,0,60813,7
2023-07-15,1,41806,0,7
2023-07-16,1,0,49563,7
2023-07-17,0,0,0,7
2023-07-18,1,0,167,7
2023-07-19,1,41472,19147,7
2023-07-20,0,0,0,7
2023-07-21,1,103477,0,7
2023-07-22,0,0,0,7
2023-07-23,0,0,0,7
2023-07-24,0,0,0,7
2023-07-25,1,0,35944,7
2023-07-26,0,0,0,7
2023-07-27,1,0,12202,7
2023-07-28,3,82668,61504,7
2023-07-29,0,0,0,7
2023-07-30,1,170527,0,7
2023-07-31,1,0,61109,7
2023-08-01,1,78067,0,8
2023-08-02,0,0,0,8
2023-08-03,1,41472,19147,8
2023-08-04,1,26347,0,8
2023-08-05,1,0,53123,8
2023-08-06,0,0,0,8
2023-08-07,1,73125,0,8
2023-08-08,0,0,0,8
2023-08-09,0,0,0,8
2023-08-10,0,0,0,8
2023-08-11,0,0,0,8
2023-08-12,1,0,13560,8
2023-08-13,2,41472,74084,8
2023-08-14,2,323556,0,8
2023-08-15,0,0,0,8
2023-08-16,0,0,0,8
2023-08-17,0,0,0,8
2023-08-18,0,0,0,8
2023-08-19,0,0,0,8
2023-08-20,2,0,58455,8
2023-08-21,0,0,0,8
2023-08-22,1,79522,0,8
2023-08-23,0,0,0,8
2023-08-24,2,0,60961,8
2023-08-25,0,0,0,8
2023-08-26,1,155798,0,8
2023-08-27,1,41472,19147,8
2023-08-28,1,41472,19147,8
2023-08-29,0,0,0,8
2023-08-30,2,59010,59583,8
2023-08-31,1,0,0,8
2023-09-01,1,41472,19147,9
2023-09-02,0,0,0,9
2023-09-03,2,41331,54767,9
2023-09-04,1,85337,0,9
2023-09-05,1,0,73171,9
2023-09-06,2,65139,53496,9
2023-09-07,0,0,0,9
2023-09-08,2,41472,77420,9
2023-09-09,0,0,0,9
2023-09-10,2,39683,51227,9
2023-09-11,2,113697,0,9
2023-09-12,1,66012,0,9
2023-09-13,0,0,0,9
2023-09-14,1,0,51853,9
2023-09-15,1,0,0,9
2023-09-16,0,0,0,9
2023-09-17,0,0,0,9
2023-09-18,1,0,55680,9
2023-09-19,0,0,0,9
2023-09-20,0,0,0,9
2023-09-21,1,41472,19147,9
2023-09-22,0,0,0,9
2023-09-23,1,78286,0,9
2023-09-24,1,0,26497,9
2023-09-25,3,41472,70037,9
2023-09-26,0,0,0,9
2023-09-27,1,25053,0,9
2023-09-28,0,0,0,9
2023-09-29,0,0,0,9
2023-09-30,0,0,0,9
2023-10-01,1,0,52882,10
2023-10-02,1,41472,19147,10
2023-10-03,0,0,0,10
2023-10-04,2,31877,58860,10
2023-10-05,0,0,0,10
2023-10-06,1,0,54213,10
2023-10-07,1,41472,19147,10
2023-10-08,3,100352,56298,10
2023-10-09,2,0,56291,10
2023-10-10,1,162326,0,10
2023-10-11,1,0,61338,10
2023-10-12,1,41472,19147,10
2023-10-13,2,82944,38295,10
2023-10-14,0,0,0,10
2023-10-15,1,89549,0,10
2023-10-16,0,0,0,10
2023-10-17,3,204849,58541,10
2023-10-18,0,0,0,10
