date,portcalls_dry_bulk,import_dry_bulk,export_dry_bulk,month
2021-06-21,1,72932,0,6
2021-06-22,0,0,0,6
2021-06-23,1,0,56565,6
2021-06-24,1,42838,0,6
2021-06-25,2,0,124781,6
2021-06-26,0,0,0,6
2021-06-27,0,0,0,6
2021-06-28,1,0,58747,6
2021-06-29,1,0,11812,6
2021-06-30,1,22359,22543,6
2021-07-01,0,0,0,7
2021-07-02,0,0,0,7
2021-07-03,0,0,0,7
2021-07-04,0,0,0,7
2021-07-05,0,0,0,7
2021-07-06,2,0,0,7
2021-07-07,1,0,56205,7
2021-07-08,0,0,0,7
2021-07-09,0,0,0,7
2021-07-10,0,0,0,7
2021-07-11,1,0,74827,7
2021-07-12,1,0,23971,7
2021-07-13,0,0,0,7
2021-07-14,0,0,0,7
2021-07-15,1,169232,0,7
2021-07-16,1,22359,22543,7
2021-07-17,0,0,0,7
2021-07-18,1,0,9407,7
2021-07-19,0,0,0,7
2021-07-20,0,0,0,7
2021-07-21,1,22359,22543,7
2021-07-22,0,0,0,7
2021-07-23,0,0,0,7
2021-07-24,1,0,76935,7
2021-07-25,0,0,0,7
2021-07-26,2,22359,66639,7
2021-07-27,0,0,0,7
2021-07-28,2,103507,27946,7
2021-07-29,0,0,0,7
2021-07-30,0,0,0,7
2021-07-31,2,47674,22543,7
2021-08-01,1,0,22315,8
2021-08-02,0,0,0,8
2021-08-03,0,0,0,8
2021-08-04,1,22359,22543,8
2021-08-05,0,0,0,8
2021-08-06,0,0,0,8
2021-08-07,0,0,0,8
2021-08-08,0,0,0,8
2021-08-09,0,0,0,8
2021-08-10,0,0,0,8
2021-08-11,1,136980,0,8
2021-08-12,0,0,0,8
2021-08-13,0,0,0,8
2021-08-14,2,125728,54362,8
2021-08-15,0,0,0,8
2021-08-16,0,0,0,8
2021-08-17,0,0,0,8
2021-08-18,0,0,0,8
2021-08-19,0,0,0,8
2021-08-20,0,0,0,8
2021-08-21,0,0,0,8
2021-08-22,0,0,0,8
2021-08-23,0,0,0,8
2021-08-24,0,0,0,8
2021-08-25,1,1947,0,8
2021-08-26,0,0,0,8
2021-08-27,0,0,0,8
2021-08-28,0,0,0,8
2021-08-29,0,0,0,8
2021-08-30,0,0,0,8
2021-08-31,0,0,0,8
2021-09-01,1,2378,0,9
2021-09-02,0,0,0,9
2021-09-03,0,0,0,9
2021-09-04,0,0,0,9
2021-09-05,2,22359,129775,9
2021-09-06,1,130043,0,9
2021-09-07,0,0,0,9
2021-09-08,0,0,0,9
2021-09-09,0,0,0,9
2021-09-10,1,22359,22543,9
2021-09-11,0,0,0,9
2021-09-12,0,0,0,9
2021-09-13,1,22359,22543,9
2021-09-14,0,0,0,9
2021-09-15,1,0,0,9
2021-09-16,0,0,0,9
2021-09-17,2,22359,71068,9
2021-09-18,0,0,0,9
2021-09-19,1,47559,0,9
2021-09-20,0,0,0,9
2021-09-21,0,0,0,9
2021-09-22,1,25314,0,9
2021-09-23,0,0,0,9
2021-09-24,0,0,0,9
2021-09-25,0,0,0,9
2021-09-26,0,0,0,9
2021-09-27,0,0,0,9
2021-09-28,1,0,0,9
2021-09-29,0,0,0,9
2021-09-30,1,115542,0,9
2021-10-01,0,0,0,10
2021-10-02,0,0,0,10
2021-10-03,0,0,0,10
2021-10-04,0,0,0,10
2021-10-05,1,36316,0,10
2021-10-06,0,0,0,10
2021-10-07,1,22359,22543,10
2021-10-08,0,0,0,10
2021-10-09,0,0,0,10
2021-10-10,0,0,0,10
2021-10-11,0,0,0,10
2021-10-12,0,0,0,10
2021-10-13,0,0,0,10
2021-10-14,1,66439,0,10
2021-10-15,0,0,0,10
2021-10-16,0,0,0,10
2021-10-17,0,0,0,10
2021-10-18,0,0,0,10
2021-10-19,1,0,908,10
2021-10-20,0,0,0,10
2021-10-21,2,684,78134,10
2021-10-22,0,0,0,10
2021-10-23,0,0,0,10
2021-10-24,0,0,0,10
2021-10-25,1,0,22397,10
2021-10-26,0,0,0,10
2021-10-27,0,0,0,10
2021-10-28,0,0,0,10
2021-10-29,0,0,0,10
2021-10-30,1,57874,0,10
2021-10-31,0,0,0,10
2021-11-01,0,0,0,11
2021-11-02,0,0,0,11
2021-11-03,0,0,0,11
2021-11-04,0,0,0,11
2021-11-05,0,0,0,11
2021-11-06,1,77604,0,11
2021-11-07,0,0,0,11
2021-11-08,0,0,0,11
2021-11-09,0,0,0,11
2021-11-10,0,0,0,11
2021-11-11,0,0,0,11
2021-11-12,1,78403,0,11
2021-11-13,0,0,0,11
2021-11-14,0,0,0,11
2021-11-15,2,0,11164,11
2021-11-16,0,0,0,11
2021-11-17,0,0,0,11
2021-11-18,0,0,0,11
2021-11-19,1,133611,0,11
2021-11-20,0,0,0,11
2021-11-21,0,0,0,11
2021-11-22,0,0,0,11
2021-11-23,0,0,0,11
2021-11-24,0,0,0,11
2021-11-25,0,0,0,11
2021-11-26,0,0,0,11
2021-11-27,0,0,0,11
2021-11-28,0,0,0,11
2021-11-29,0,0,0,11
2021-11-30,0,0,0,11
2021-12-01,0,0,0,12
2021-12-02,0,0,0,12
2021-12-03,0,0,0,12
2021-12-04,0,0,0,12
2021-12-05,0,0,0,12
2021-12-06,0,0,0,12
2021-12-07,0,0,0,12
2021-12-08,0,0,0,12
2021-12-09,2,148110,22543,12
2021-12-10,0,0,0,12
2021-12-11,0,0,0,12
2021-12-12,1,72644,0,12
2021-12-13,0,0,0,12
2021-12-14,0,0,0,12
2021-12-15,0,0,0,12
2021-12-16,0,0,0,12
2021-12-17,0,0,0,12
2021-12-18,0,0,0,12
2021-12-19,0,0,0,12
2021-12-20,0,0,0,12
2021-12-21,0,0,0,12
2021-12-22,0,0,0,12
2021-12-23,0,0,0,12
2021-12-24,3,153398,10748,12
2021-12-25,0,0,0,12
2021-12-26,0,0,0,12
2021-12-27,0,0,0,12
2021-12-28,1,0,5244,12
2021-12-29,1,0,21807,12
2021-12-30,0,0,0,12
2021-12-31,0,0,0,12
2022-01-01,0,0,0,1
2022-01-02,0,0,0,1
2022-01-03,0,0,0,1
2022-01-04,0,0,0,1
2022-01-05,1,86587,0,1
2022-01-06,0,0,0,1
2022-01-07,0,0,0,1
2022-01-08,0,0,0,1
2022-01-09,0,0,0,1
2022-01-10,0,0,0,1
2022-01-11,1,72326,0,1
2022-01-12,0,0,0,1
2022-01-13,0,0,0,1
2022-01-14,1,0,0,1
2022-01-15,0,0,0,1
2022-01-16,2,0,83813,1
2022-01-17,0,0,0,1
2022-01-18,1,0,54692,1
2022-01-19,0,0,0,1
2022-01-20,0,0,0,1
2022-01-21,0,0,0,1
2022-01-22,0,0,0,1
2022-01-23,0,0,0,1
2022-01-24,0,0,0,1
2022-01-25,0,0,0,1
2022-01-26,0,0,0,1
2022-01-27,0,0,0,1
2022-01-28,1,22359,22543,1
2022-01-29,1,21797,0,1
2022-01-30,0,0,0,1
2022-01-31,0,0,0,1
2022-02-01,0,0,0,2
2022-02-02,0,0,0,2
2022-02-03,0,0,0,2
2022-02-04,1,0,27862,2
2022-02-05,1,0,23369,2
2022-02-06,0,0,0,2
2022-02-07,0,0,0,2
2022-02-08,0,0,0,2
2022-02-09,1,110922,0,2
2022-02-10,1,0,21537,2
2022-02-11,0,0,0,2
2022-02-12,0,0,0,2
2022-02-13,2,22359,27928,2
2022-02-14,0,0,0,2
2022-02-15,0,0,0,2
2022-02-16,2,69417,0,2
2022-02-17,0,0,0,2
2022-02-18,0,0,0,2
2022-02-19,0,0,0,2
2022-02-20,0,0,0,2
2022-02-21,0,0,0,2
2022-02-22,0,0,0,2
2022-02-23,0,0,0,2
2022-02-24,0,0,0,2
2022-02-25,0,0,0,2
2022-02-26,0,0,0,2
2022-02-27,0,0,0,2
2022-02-28,0,0,0,2
2022-03-01,0,0,0,3
2022-03-02,1,104542,0,3
2022-03-03,0,0,0,3
2022-03-04,0,0,0,3
2022-03-05,0,0,0,3
2022-03-06,0,0,0,3
2022-03-07,0,0,0,3
2022-03-08,0,0,0,3
2022-03-09,1,125751,0,3
2022-03-10,0,0,0,3
2022-03-11,1,0,0,3
2022-03-12,0,0,0,3
2022-03-13,0,0,0,3
2022-03-14,1,0,60298,3
2022-03-15,1,129460,0,3
2022-03-16,0,0,0,3
2022-03-17,0,0,0,3
2022-03-18,0,0,0,3
2022-03-19,0,0,0,3
2022-03-20,0,0,0,3
2022-03-21,0,0,0,3
2022-03-22,0,0,0,3
2022-03-23,1,126635,0,3
2022-03-24,0,0,0,3
2022-03-25,0,0,0,3
2022-03-26,0,0,0,3
2022-03-27,0,0,0,3
2022-03-28,0,0,0,3
2022-03-29,2,126635,22666,3
2022-03-30,1,585,0,3
2022-03-31,0,0,0,3
2022-04-01,0,0,0,4
2022-04-02,0,0,0,4
2022-04-03,1,0,60707,4
2022-04-04,1,22359,22543,4
2022-04-05,0,0,0,4
2022-04-06,0,0,0,4
2022-04-07,0,0,0,4
2022-04-08,0,0,0,4
2022-04-09,2,78004,22543,4
2022-04-10,1,0,20300,4
2022-04-11,1,0,0,4
2022-04-12,0,0,0,4
2022-04-13,0,0,0,4
2022-04-14,1,0,0,4
2022-04-15,1,0,24379,4
2022-04-16,0,0,0,4
2022-04-17,0,0,0,4
2022-04-18,1,49091,0,4
2022-04-19,0,0,0,4
2022-04-20,0,0,0,4
2022-04-21,1,0,28504,4
2022-04-22,0,0,0,4
2022-04-23,0,0,0,4
2022-04-24,2,0,76094,4
2022-04-25,0,0,0,4
2022-04-26,0,0,0,4
2022-04-27,1,128513,0,4
2022-04-28,0,0,0,4
2022-04-29,0,0,0,4
2022-04-30,0,0,0,4
2022-05-01,0,0,0,5
2022-05-02,0,0,0,5
2022-05-03,1,0,111,5
2022-05-04,1,22359,22543,5
2022-05-05,0,0,0,5
2022-05-06,0,0,0,5
2022-05-07,1,0,33884,5
2022-05-08,1,0,0,5
2022-05-09,0,0,0,5
2022-05-10,0,0,0,5
2022-05-11,0,0,0,5
2022-05-12,1,18797,0,5
2022-05-13,0,0,0,5
2022-05-14,0,0,0,5
2022-05-15,0,0,0,5
2022-05-16,0,0,0,5
2022-05-17,0,0,0,5
2022-05-18,1,22359,22543,5
2022-05-19,1,74458,0,5
2022-05-20,0,0,0,5
2022-05-21,0,0,0,5
2022-05-22,1,0,56371,5
2022-05-23,1,127037,0,5
2022-05-24,0,0,0,5
2022-05-25,0,0,0,5
2022-05-26,1,0,18578,5
2022-05-27,0,0,0,5
2022-05-28,0,0,0,5
2022-05-29,2,76712,0,5
2022-05-30,0,0,0,5
2022-05-31,0,0,0,5
2022-06-01,0,0,0,6
2022-06-02,0,0,0,6
2022-06-03,1,71834,0,6
2022-06-04,2,61251,22543,6
2022-06-05,0,0,0,6
2022-06-06,1,24804,0,6
2022-06-07,2,22359,42800,6
2022-06-08,0,0,0,6
2022-06-09,1,51625,0,6
2022-06-10,1,25503,0,6
2022-06-11,1,0,50350,6
2022-06-12,0,0,0,6
2022-06-13,0,0,0,6
2022-06-14,1,22359,22543,6
2022-06-15,0,0,0,6
2022-06-16,0,0,0,6
2022-06-17,0,0,0,6
2022-06-18,1,43752,0,6
2022-06-19,0,0,0,6
2022-06-20,0,0,0,6
2022-06-21,0,0,0,6
2022-06-22,0,0,0,6
2022-06-23,1,42372,0,6
2022-06-24,0,0,0,6
2022-06-25,0,0,0,6
2022-06-26,0,0,0,6
2022-06-27,0,0,0,6
2022-06-28,0,0,0,6
2022-06-29,0,0,0,6
2022-06-30,1,113394,0,6
2022-07-01,0,0,0,7
2022-07-02,1,26193,0,7
2022-07-03,0,0,0,7
2022-07-04,0,0,0,7
2022-07-05,2,0,2608,7
2022-07-06,0,0,0,7
2022-07-07,0,0,0,7
2022-07-08,1,19904,0,7
2022-07-09,0,0,0,7
2022-07-10,0,0,0,7
2022-07-11,0,0,0,7
2022-07-12,0,0,0,7
2022-07-13,0,0,0,7
2022-07-14,0,0,0,7
2022-07-15,0,0,0,7
2022-07-16,0,0,0,7
2022-07-17,0,0,0,7
2022-07-18,1,127814,0,7
2022-07-19,2,0,103378,7
2022-07-20,0,0,0,7
2022-07-21,0,0,0,7
2022-07-22,1,22654,0,7
2022-07-23,0,0,0,7
2022-07-24,2,64777,0,7
2022-07-25,0,0,0,7
2022-07-26,0,0,0,7
2022-07-27,1,84344,0,7
2022-07-28,0,0,0,7
2022-07-29,0,0,0,7
2022-07-30,0,0,0,7
2022-07-31,0,0,0,7
2022-08-01,0,0,0,8
2022-08-02,1,78467,0,8
2022-08-03,1,22359,22543,8
2022-08-04,0,0,0,8
2022-08-05,0,0,0,8
2022-08-06,0,0,0,8
2022-08-07,0,0,0,8
2022-08-08,2,98620,0,8
2022-08-09,1,22359,22543,8
2022-08-10,0,0,0,8
2022-08-11,0,0,0,8
2022-08-12,0,0,0,8
2022-08-13,0,0,0,8
2022-08-14,0,0,0,8
2022-08-15,1,37900,0,8
2022-08-16,0,0,0,8
2022-08-17,0,0,0,8
2022-08-18,0,0,0,8
2022-08-19,1,25385,0,8
2022-08-20,0,0,0,8
2022-08-21,0,0,0,8
2022-08-22,0,0,0,8
2022-08-23,0,0,0,8
2022-08-24,1,78777,0,8
2022-08-25,1,26675,0,8
2022-08-26,0,0,0,8
2022-08-27,0,0,0,8
2022-08-28,0,0,0,8
2022-08-29,0,0,0,8
2022-08-30,0,0,0,8
2022-08-31,0,0,0,8
2022-09-01,0,0,0,9
2022-09-02,0,0,0,9
2022-09-03,0,0,0,9
2022-09-04,0,0,0,9
2022-09-05,0,0,0,9
2022-09-06,0,0,0,9
2022-09-07,1,121921,0,9
2022-09-08,0,0,0,9
2022-09-09,0,0,0,9
2022-09-10,0,0,0,9
2022-09-11,0,0,0,9
2022-09-12,0,0,0,9
2022-09-13,0,0,0,9
2022-09-14,1,36673,0,9
2022-09-15,0,0,0,9
2022-09-16,0,0,0,9
2022-09-17,1,0,49845,9
2022-09-18,0,0,0,9
2022-09-19,1,24948,0,9
2022-09-20,0,0,0,9
2022-09-21,1,0,0,9
2022-09-22,0,0,0,9
2022-09-23,0,0,0,9
2022-09-24,0,0,0,9
2022-09-25,0,0,0,9
2022-09-26,0,0,0,9
2022-09-27,0,0,0,9
2022-09-28,0,0,0,9
2022-09-29,0,0,0,9
2022-09-30,1,25418,0,9
2022-10-01,0,0,0,10
2022-10-02,0,0,0,10
2022-10-03,0,0,0,10
2022-10-04,0,0,0,10
2022-10-05,0,0,0,10
2022-10-06,0,0,0,10
2022-10-07,1,25553,0,10
2022-10-08,0,0,0,10
2022-10-09,0,0,0,10
2022-10-10,0,0,0,10
2022-10-11,0,0,0,10
2022-10-12,0,0,0,10
2022-10-13,1,59040,0,10
2022-10-14,0,0,0,10
2022-10-15,0,0,0,10
2022-10-16,0,0,0,10
2022-10-17,0,0,0,10
2022-10-18,0,0,0,10
2022-10-19,0,0,0,10
2022-10-20,2,94008,0,10
2022-10-21,0,0,0,10
2022-10-22,0,0,0,10
2022-10-23,1,38736,0,10
2022-10-24,0,0,0,10
2022-10-25,0,0,0,10
2022-10-26,0,0,0,10
2022-10-27,0,0,0,10
2022-10-28,0,0,0,10
2022-10-29,0,0,0,10
2022-10-30,0,0,0,10
2022-10-31,0,0,0,10
2022-11-01,0,0,0,11
2022-11-02,0,0,0,11
2022-11-03,0,0,0,11
2022-11-04,0,0,0,11
2022-11-05,0,0,0,11
2022-11-06,0,0,0,11
2022-11-07,0,0,0,11
2022-11-08,0,0,0,11
2022-11-09,0,0,0,11
2022-11-10,1,22359,22543,11
2022-11-11,0,0,0,11
2022-11-12,1,75721,0,11
2022-11-13,0,0,0,11
2022-11-14,0,0,0,11
2022-11-15,0,0,0,11
2022-11-16,0,0,0,11
2022-11-17,0,0,0,11
2022-11-18,0,0,0,11
2022-11-19,0,0,0,11
2022-11-20,0,0,0,11
2022-11-21,1,26141,0,11
2022-11-22,0,0,0,11
2022-11-23,0,0,0,11
2022-11-24,0,0,0,11
2022-11-25,1,0,55882,11
2022-11-26,0,0,0,11
2022-11-27,1,0,69856,11
2022-11-28,0,0,0,11
2022-11-29,1,22359,22543,11
2022-11-30,0,0,0,11
2022-12-01,0,0,0,12
2022-12-02,1,55478,0,12
2022-12-03,1,0,73165,12
2022-12-04,0,0,0,12
2022-12-05,0,0,0,12
2022-12-06,0,0,0,12
2022-12-07,0,0,0,12
2022-12-08,0,0,0,12
2022-12-09,0,0,0,12
2022-12-10,0,0,0,12
2022-12-11,0,0,0,12
2022-12-12,1,55092,0,12
2022-12-13,0,0,0,12
2022-12-14,0,0,0,12
2022-12-15,0,0,0,12
2022-12-16,0,0,0,12
2022-12-17,0,0,0,12
2022-12-18,1,0,51916,12
2022-12-19,1,22359,22543,12
2022-12-20,0,0,0,12
2022-12-21,0,0,0,12
2022-12-22,1,0,893,12
2022-12-23,2,74165,51883,12
2022-12-24,0,0,0,12
2022-12-25,0,0,0,12
2022-12-26,0,0,0,12
2022-12-27,0,0,0,12
2022-12-28,1,22359,22543,12
2022-12-29,0,0,0,12
2022-12-30,0,0,0,12
2022-12-31,0,0,0,12
2023-01-01,0,0,0,1
2023-01-02,0,0,0,1
2023-01-03,0,0,0,1
2023-01-04,1,0,0,1
2023-01-05,0,0,0,1
2023-01-06,2,22359,42646,1
2023-01-07,0,0,0,1
2023-01-08,0,0,0,1
2023-01-09,2,77719,54494,1
2023-01-10,0,0,0,1
2023-01-11,1,0,60790,1
2023-01-12,0,0,0,1
2023-01-13,1,0,53038,1
2023-01-14,1,78759,0,1
2023-01-15,0,0,0,1
2023-01-16,1,106262,0,1
2023-01-17,0,0,0,1
2023-01-18,1,0,8189,1
2023-01-19,0,0,0,1
2023-01-20,0,0,0,1
2023-01-21,0,0,0,1
2023-01-22,0,0,0,1
2023-01-23,1,22359,22543,1
2023-01-24,0,0,0,1
2023-01-25,0,0,0,1
2023-01-26,1,0,0,1
2023-01-27,0,0,0,1
2023-01-28,0,0,0,1
2023-01-29,0,0,0,1
2023-01-30,2,0,104787,1
2023-01-31,0,0,0,1
2023-02-01,0,0,0,2
2023-02-02,2,25347,8228,2
2023-02-03,0,0,0,2
2023-02-04,0,0,0,2
2023-02-05,0,0,0,2
2023-02-06,1,53206,0,2
2023-02-07,0,0,0,2
2023-02-08,0,0,0,2
2023-02-09,1,0,26433,2
2023-02-10,0,0,0,2
2023-02-11,0,0,0,2
2023-02-12,0,0,0,2
2023-02-13,0,0,0,2
2023-02-14,0,0,0,2
2023-02-15,0,0,0,2
2023-02-16,0,0,0,2
2023-02-17,0,0,0,2
2023-02-18,1,0,61207,2
2023-02-19,0,0,0,2
2023-02-20,0,0,0,2
2023-02-21,0,0,0,2
2023-02-22,0,0,0,2
2023-02-23,1,0,27518,2
2023-02-24,1,0,53215,2
2023-02-25,0,0,0,2
2023-02-26,0,0,0,2
2023-02-27,0,0,0,2
2023-02-28,0,0,0,2
2023-03-01,0,0,0,3
2023-03-02,1,22359,22543,3
2023-03-03,0,0,0,3
2023-03-04,0,0,0,3
2023-03-05,0,0,0,3
2023-03-06,0,0,0,3
2023-03-07,1,0,53419,3
2023-03-08,0,0,0,3
2023-03-09,0,0,0,3
2023-03-10,0,0,0,3
2023-03-11,0,0,0,3
2023-03-12,1,22359,22543,3
2023-03-13,0,0,0,3
2023-03-14,1,78860,0,3
2023-03-15,0,0,0,3
2023-03-16,0,0,0,3
2023-03-17,1,0,0,3
2023-03-18,1,0,54036,3
2023-03-19,0,0,0,3
2023-03-20,0,0,0,3
2023-03-21,0,0,0,3
2023-03-22,0,0,0,3
2023-03-23,1,0,59084,3
2023-03-24,0,0,0,3
2023-03-25,0,0,0,3
2023-03-26,1,37327,0,3
2023-03-27,1,0,29037,3
2023-03-28,0,0,0,3
2023-03-29,1,0,53268,3
2023-03-30,0,0,0,3
2023-03-31,1,27876,0,3
2023-04-01,1,0,25542,4
2023-04-02,1,55944,0,4
2023-04-03,1,0,60506,4
2023-04-04,0,0,0,4
2023-04-05,0,0,0,4
2023-04-06,0,0,0,4
2023-04-07,2,0,100305,4
2023-04-08,1,0,54237,4
2023-04-09,1,73436,0,4
2023-04-10,1,0,53645,4
2023-04-11,1,0,55609,4
2023-04-12,0,0,0,4
2023-04-13,1,56982,0,4
2023-04-14,1,22359,22543,4
2023-04-15,1,0,7579,4
2023-04-16,1,22359,22543,4
2023-04-17,1,0,58891,4
2023-04-18,2,55055,32466,4
2023-04-19,1,0,54091,4
2023-04-20,1,0,52932,4
2023-04-21,0,0,0,4
2023-04-22,1,27338,0,4
2023-04-23,0,0,0,4
2023-04-24,1,0,53258,4
2023-04-25,0,0,0,4
2023-04-26,1,1147,0,4
2023-04-27,1,26099,0,4
2023-04-28,1,0,52845,4
2023-04-29,0,0,0,4
2023-04-30,0,0,0,4
2023-05-01,1,0,54613,5
2023-05-02,1,22359,22543,5
2023-05-03,0,0,0,5
2023-05-04,0,0,0,5
2023-05-05,0,0,0,5
2023-05-06,0,0,0,5
2023-05-07,0,0,0,5
2023-05-08,0,0,0,5
2023-05-09,1,53579,0,5
2023-05-10,1,22359,22543,5
2023-05-11,1,22359,22543,5
2023-05-12,0,0,0,5
2023-05-13,0,0,0,5
2023-05-14,0,0,0,5
2023-05-15,0,0,0,5
2023-05-16,0,0,0,5
2023-05-17,0,0,0,5
2023-05-18,0,0,0,5
2023-05-19,0,0,0,5
2023-05-20,1,22359,22543,5
2023-05-21,0,0,0,5
2023-05-22,2,72865,24973,5
2023-05-23,2,28117,49882,5
2023-05-24,1,0,58477,5
2023-05-25,0,0,0,5
2023-05-26,1,487,0,5
2023-05-27,0,0,0,5
2023-05-28,1,22359,22543,5
2023-05-29,0,0,0,5
2023-05-30,0,0,0,5
2023-05-31,0,0,0,5
2023-06-01,2,46199,22543,6
2023-06-02,1,22359,22543,6
2023-06-03,0,0,0,6
2023-06-04,0,0,0,6
2023-06-05,0,0,0,6
2023-06-06,0,0,0,6
2023-06-07,0,0,0,6
2023-06-08,1,22359,22543,6
2023-06-09,0,0,0,6
2023-06-10,0,0,0,6
2023-06-11,1,0,0,6
2023-06-12,2,77292,54250,6
2023-06-13,0,0,0,6
2023-06-14,0,0,0,6
2023-06-15,0,0,0,6
2023-06-16,0,0,0,6
2023-06-17,1,78605,0,6
2023-06-18,0,0,0,6
2023-06-19,0,0,0,6
2023-06-20,0,0,0,6
2023-06-21,0,0,0,6
2023-06-22,0,0,0,6
2023-06-23,0,0,0,6
2023-06-24,0,0,0,6
2023-06-25,0,0,0,6
2023-06-26,1,33248,0,6
2023-06-27,1,0,1011,6
2023-06-28,0,0,0,6
2023-06-29,1,25653,0,6
2023-06-30,0,0,0,6
2023-07-01,0,0,0,7
2023-07-02,0,0,0,7
2023-07-03,1,22359,22543,7
2023-07-04,1,55455,0,7
2023-07-05,0,0,0,7
2023-07-06,1,79001,0,7
2023-07-07,0,0,0,7
2023-07-08,0,0,0,7
2023-07-09,0,0,0,7
2023-07-10,2,79027,61338,7
2023-07-11,0,0,0,7
2023-07-12,0,0,0,7
2023-07-13,1,0,40592,7
2023-07-14,0,0,0,7
2023-07-15,0,0,0,7
2023-07-16,0,0,0,7
2023-07-17,1,22359,22543,7
2023-07-18,1,0,0,7
2023-07-19,0,0,0,7
2023-07-20,1,0,54121,7
2023-07-21,1,0,54646,7
2023-07-22,1,30367,0,7
2023-07-23,1,56448,0,7
2023-07-24,0,0,0,7
2023-07-25,0,0,0,7
2023-07-26,1,35958,0,7
2023-07-27,0,0,0,7
2023-07-28,2,22359,44636,7
2023-07-29,0,0,0,7
2023-07-30,0,0,0,7
2023-07-31,0,0,0,7
2023-08-01,0,0,0,8
2023-08-02,0,0,0,8
2023-08-03,0,0,0,8
2023-08-04,1,22359,22543,8
2023-08-05,0,0,0,8
2023-08-06,0,0,0,8
2023-08-07,0,0,0,8
2023-08-08,0,0,0,8
2023-08-09,0,0,0,8
2023-08-10,0,0,0,8
2023-08-11,0,0,0,8
2023-08-12,0,0,0,8
2023-08-13,0,0,0,8
2023-08-14,1,0,58665,8
2023-08-15,0,0,0,8
2023-08-16,0,0,0,8
2023-08-17,1,0,54798,8
2023-08-18,0,0,0,8
2023-08-19,0,0,0,8
2023-08-20,0,0,0,8
2023-08-21,0,0,0,8
2023-08-22,0,0,0,8
2023-08-23,0,0,0,8
2023-08-24,0,0,0,8
2023-08-25,1,0,53677,8
2023-08-26,0,0,0,8
2023-08-27,0,0,0,8
2023-08-28,0,0,0,8
2023-08-29,1,103483,0,8
2023-08-30,0,0,0,8
2023-08-31,0,0,0,8
2023-09-01,0,0,0,9
2023-09-02,2,0,75812,9
2023-09-03,0,0,0,9
2023-09-04,0,0,0,9
2023-09-05,2,464,23105,9
2023-09-06,1,1170,0,9
2023-09-07,0,0,0,9
2023-09-08,0,0,0,9
2023-09-09,0,0,0,9
2023-09-10,1,0,53442,9
2023-09-11,2,0,136804,9
2023-09-12,0,0,0,9
2023-09-13,1,22359,22543,9
2023-09-14,0,0,0,9
2023-09-15,0,0,0,9
2023-09-16,0,0,0,9
2023-09-17,1,0,0,9
2023-09-18,1,22359,22543,9
2023-09-19,0,0,0,9
2023-09-20,0,0,0,9
2023-09-21,0,0,0,9
2023-09-22,0,0,0,9
2023-09-23,0,0,0,9
2023-09-24,1,22359,22543,9
2023-09-25,0,0,0,9
2023-09-26,0,0,0,9
2023-09-27,0,0,0,9
2023-09-28,2,72932,79524,9
2023-09-29,0,0,0,9
2023-09-30,0,0,0,9
2023-10-01,0,0,0,10
2023-10-02,0,0,0,10
2023-10-03,0,0,0,10
2023-10-04,0,0,0,10
2023-10-05,1,0,58894,10
2023-10-06,0,0,0,10
2023-10-07,1,0,53446,10
2023-10-08,0,0,0,10
2023-10-09,0,0,0,10
2023-10-10,0,0,0,10
2023-10-11,1,22359,22543,10
2023-10-12,0,0,0,10
2023-10-13,0,0,0,10
2023-10-14,0,0,0,10
2023-10-15,1,50521,0,10
2023-10-16,1,29010,0,10
2023-10-17,0,0,0,10
2023-10-18,0,0,0,10
2023-10-19,0,0,0,10
2023-10-20,0,0,0,10
2023-10-21,1,0,54034,10
2023-10-22,0,0,0,10
2023-10-23,0,0,0,10
2023-10-24,0,0,0,10
2023-10-25,1,22359,22543,10
2023-10-26,0,0,0,10
2023-10-27,1,0,19354,10
2023-10-28,1,79374,0,10
2023-10-29,0,0,0,10
2023-10-30,0,0,0,10
2023-10-31,0,0,0,10
2023-11-01,0,0,0,11
2023-11-02,1,0,0,11
2023-11-03,0,0,0,11
2023-11-04,1,22359,22543,11
2023-11-05,0,0,0,11
2023-11-06,1,41470,0,11
2023-11-07,0,0,0,11
2023-11-08,1,25837,0,11
2023-11-09,0,0,0,11
2023-11-10,0,0,0,11
2023-11-11,1,23913,0,11
2023-11-12,1,77803,0,11
2023-11-13,1,22359,22543,11
2023-11-14,0,0,0,11
2023-11-15,0,0,0,11
2023-11-16,2,22359,76900,11
2023-11-17,1,0,58707,11
2023-11-18,1,0,53574,11
2023-11-19,0,0,0,11
2023-11-20,0,0,0,11
2023-11-21,0,0,0,11
2023-11-22,1,41442,0,11
2023-11-23,0,0,0,11
2023-11-24,1,0,55284,11
2023-11-25,1,22359,22543,11
2023-11-26,1,76032,0,11
2023-11-27,1,0,27862,11
2023-11-28,0,0,0,11
2023-11-29,2,44718,45086,11
2023-11-30,1,0,51344,11
2023-12-01,0,0,0,12
2023-12-02,1,0,59355,12
2023-12-03,0,0,0,12
2023-12-04,0,0,0,12
2023-12-05,0,0,0,12
2023-12-06,0,0,0,12
2023-12-07,1,3871,0,12
2023-12-08,0,0,0,12
2023-12-09,1,42237,0,12
2023-12-10,0,0,0,12
2023-12-11,0,0,0,12
2023-12-12,0,0,0,12
2023-12-13,2,22359,49129,12
2023-12-14,0,0,0,12
2023-12-15,1,0,15731,12
2023-12-16,1,0,63473,12
