date,portcalls_dry_bulk,export_dry_bulk,month
2021-10-23,1,0,10
2021-10-24,0,0,10
2021-10-25,1,75548,10
2021-10-26,0,0,10
2021-10-27,1,74873,10
2021-10-28,1,81814,10
2021-10-29,2,0,10
2021-10-30,1,23028,10
2021-10-31,1,40005,10
2021-11-01,0,0,11
2021-11-02,1,754,11
2021-11-03,0,0,11
2021-11-04,0,0,11
2021-11-05,1,0,11
2021-11-06,1,55145,11
2021-11-07,1,87299,11
2021-11-08,1,80019,11
2021-11-09,1,0,11
2021-11-10,1,156758,11
2021-11-11,0,0,11
2021-11-12,2,93943,11
2021-11-13,1,74947,11
2021-11-14,2,172440,11
2021-11-15,1,69161,11
2021-11-16,1,72561,11
2021-11-17,2,141479,11
2021-11-18,1,98514,11
2021-11-19,1,77672,11
2021-11-20,1,80019,11
2021-11-21,1,100493,11
2021-11-22,0,0,11
2021-11-23,2,69457,11
2021-11-24,1,77258,11
2021-11-25,0,0,11
2021-11-26,2,154583,11
2021-11-27,0,0,11
2021-11-28,2,98429,11
2021-11-29,0,0,11
2021-11-30,2,64772,11
2021-12-01,0,0,12
2021-12-02,1,78745,12
2021-12-03,1,77278,12
2021-12-04,1,42425,12
2021-12-05,1,0,12
2021-12-06,1,39344,12
2021-12-07,1,79224,12
2021-12-08,0,0,12
2021-12-09,1,87088,12
2021-12-10,1,70063,12
2021-12-11,1,51064,12
2021-12-12,1,78763,12
2021-12-13,1,73320,12
2021-12-14,1,79960,12
2021-12-15,1,78801,12
2021-12-16,1,18059,12
2021-12-17,1,0,12
2021-12-18,1,44540,12
2021-12-19,2,137008,12
2021-12-20,1,74417,12
2021-12-21,1,171174,12
2021-12-22,0,0,12
2021-12-23,1,64981,12
2021-12-24,1,165443,12
2021-12-25,1,80019,12
2021-12-26,1,65589,12
2021-12-27,1,73522,12
2021-12-28,1,87730,12
2021-12-29,1,40249,12
2021-12-30,1,0,12
2021-12-31,0,0,12
2022-01-01,0,0,1
2022-01-02,0,0,1
2022-01-03,0,0,1
2022-01-04,1,64981,1
2022-01-05,0,0,1
2022-01-06,1,0,1
2022-01-07,0,0,1
2022-01-08,1,0,1
2022-01-09,1,41907,1
2022-01-10,0,0,1
2022-01-11,0,0,1
2022-01-12,1,52810,1
2022-01-13,0,0,1
2022-01-14,1,66635,1
2022-01-15,1,0,1
2022-01-16,1,88349,1
2022-01-17,1,72931,1
2022-01-18,0,0,1
2022-01-19,2,42425,1
2022-01-20,0,0,1
2022-01-21,1,98514,1
2022-01-22,0,0,1
2022-01-23,1,72561,1
2022-01-24,1,82278,1
2022-01-25,1,70786,1
2022-01-26,1,57357,1
2022-01-27,1,44540,1
2022-01-28,1,88419,1
2022-01-29,0,0,1
2022-01-30,1,97366,1
2022-01-31,1,49735,1
2022-02-01,1,185913,2
2022-02-02,1,79153,2
2022-02-03,1,0,2
2022-02-04,0,0,2
2022-02-05,0,0,2
2022-02-06,1,71897,2
2022-02-07,0,0,2
2022-02-08,0,0,2
2022-02-09,0,0,2
2022-02-10,0,0,2
2022-02-11,1,88645,2
2022-02-12,1,0,2
2022-02-13,2,140850,2
2022-02-14,1,0,2
2022-02-15,1,75403,2
2022-02-16,0,0,2
2022-02-17,1,78763,2
2022-02-18,1,192287,2
2022-02-19,1,0,2
2022-02-20,1,76718,2
2022-02-21,1,11971,2
2022-02-22,2,64981,2
2022-02-23,0,0,2
2022-02-24,1,0,2
2022-02-25,1,191341,2
2022-02-26,1,165505,2
2022-02-27,0,0,2
2022-02-28,2,129024,2
2022-03-01,1,57628,3
2022-03-02,1,68091,3
2022-03-03,1,88589,3
2022-03-04,1,57167,3
2022-03-05,1,71184,3
2022-03-06,1,83403,3
2022-03-07,1,177434,3
2022-03-08,0,0,3
2022-03-09,1,0,3
2022-03-10,1,44036,3
2022-03-11,1,0,3
2022-03-12,0,0,3
2022-03-13,2,234105,3
2022-03-14,1,74159,3
2022-03-15,1,0,3
2022-03-16,1,72531,3
2022-03-17,1,49644,3
2022-03-18,0,0,3
2022-03-19,1,70330,3
2022-03-20,1,63692,3
2022-03-21,1,0,3
2022-03-22,1,72187,3
2022-03-23,1,0,3
2022-03-24,1,0,3
2022-03-25,1,80841,3
2022-03-26,0,0,3
2022-03-27,1,71500,3
2022-03-28,1,98514,3
2022-03-29,1,0,3
2022-03-30,1,89472,3
2022-03-31,1,0,3
2022-04-01,1,160829,4
2022-04-02,0,0,4
2022-04-03,1,57357,4
2022-04-04,0,0,4
2022-04-05,1,72447,4
2022-04-06,0,0,4
2022-04-07,1,38390,4
2022-04-08,1,33971,4
2022-04-09,1,68241,4
2022-04-10,2,224847,4
2022-04-11,0,0,4
2022-04-12,1,0,4
2022-04-13,1,0,4
2022-04-14,1,58944,4
2022-04-15,1,55435,4
2022-04-16,1,168506,4
2022-04-17,0,0,4
2022-04-18,2,107870,4
2022-04-19,0,0,4
2022-04-20,2,67852,4
2022-04-21,0,0,4
2022-04-22,2,166336,4
2022-04-23,1,82060,4
2022-04-24,1,98514,4
2022-04-25,1,90075,4
2022-04-26,1,82130,4
2022-04-27,0,0,4
2022-04-28,1,37388,4
2022-04-29,1,0,4
2022-04-30,1,64981,4
2022-05-01,1,82428,5
2022-05-02,1,173441,5
2022-05-03,0,0,5
2022-05-04,1,167296,5
2022-05-05,1,99722,5
2022-05-06,0,0,5
2022-05-07,1,165980,5
2022-05-08,0,0,5
2022-05-09,0,0,5
2022-05-10,1,99386,5
2022-05-11,1,18029,5
2022-05-12,1,74449,5
2022-05-13,1,164089,5
2022-05-14,0,0,5
2022-05-15,1,0,5
2022-05-16,1,165301,5
2022-05-17,1,34020,5
2022-05-18,1,72738,5
2022-05-19,1,162860,5
2022-05-20,0,0,5
2022-05-21,1,72544,5
2022-05-22,1,191598,5
2022-05-23,1,188004,5
2022-05-24,2,150066,5
2022-05-25,1,60641,5
2022-05-26,1,78574,5
2022-05-27,1,164680,5
2022-05-28,0,0,5
2022-05-29,2,171755,5
2022-05-30,1,8853,5
2022-05-31,2,99835,5
2022-06-01,1,78291,6
2022-06-02,1,16301,6
2022-06-03,0,0,6
2022-06-04,1,68752,6
2022-06-05,1,64981,6
2022-06-06,0,0,6
2022-06-07,1,175119,6
2022-06-08,1,60185,6
2022-06-09,1,0,6
2022-06-10,1,98466,6
2022-06-11,2,72236,6
2022-06-12,0,0,6
2022-06-13,1,39805,6
2022-06-14,2,0,6
2022-06-15,1,158081,6
2022-06-16,1,0,6
2022-06-17,1,0,6
2022-06-18,1,99519,6
2022-06-19,1,69757,6
2022-06-20,1,166122,6
2022-06-21,1,0,6
2022-06-22,2,101682,6
2022-06-23,1,59828,6
2022-06-24,1,6241,6
2022-06-25,1,174061,6
2022-06-26,1,64981,6
2022-06-27,1,65850,6
2022-06-28,1,17200,6
2022-06-29,1,75017,6
2022-06-30,2,57246,6
2022-07-01,0,0,7
2022-07-02,1,162053,7
2022-07-03,1,0,7
2022-07-04,1,807,7
2022-07-05,2,144368,7
2022-07-06,1,0,7
2022-07-07,1,74499,7
2022-07-08,1,101336,7
2022-07-09,1,86386,7
2022-07-10,1,61358,7
2022-07-11,2,64981,7
2022-07-12,1,101184,7
2022-07-13,1,0,7
2022-07-14,1,163159,7
2022-07-15,1,164129,7
2022-07-16,0,0,7
2022-07-17,1,60172,7
2022-07-18,1,41378,7
2022-07-19,1,0,7
2022-07-20,1,163674,7
2022-07-21,1,78050,7
2022-07-22,1,40005,7
2022-07-23,1,166172,7
2022-07-24,1,110922,7
2022-07-25,1,60492,7
2022-07-26,2,141368,7
2022-07-27,1,0,7
2022-07-28,1,72755,7
2022-07-29,1,34001,7
2022-07-30,2,131510,7
2022-07-31,1,72738,7
2022-08-01,1,0,8
2022-08-02,1,0,8
2022-08-03,1,88480,8
2022-08-04,2,80019,8
2022-08-05,1,0,8
2022-08-06,1,99993,8
2022-08-07,1,165739,8
2022-08-08,1,37703,8
2022-08-09,1,85023,8
2022-08-10,2,141318,8
2022-08-11,1,40005,8
2022-08-12,1,1347,8
2022-08-13,1,164356,8
2022-08-14,1,85525,8
2022-08-15,1,0,8
2022-08-16,1,79229,8
2022-08-17,2,87891,8
2022-08-18,1,35153,8
2022-08-19,1,61657,8
2022-08-20,1,62161,8
2022-08-21,2,130302,8
2022-08-22,1,19090,8
2022-08-23,1,37442,8
2022-08-24,1,0,8
2022-08-25,1,168314,8
2022-08-26,1,59259,8
2022-08-27,2,135594,8
2022-08-28,2,152569,8
2022-08-29,1,74001,8
2022-08-30,1,87212,8
2022-08-31,2,146253,8
2022-09-01,1,65846,9
2022-09-02,2,71026,9
2022-09-03,1,88910,9
2022-09-04,1,99993,9
2022-09-05,1,0,9
2022-09-06,1,71293,9
2022-09-07,2,148882,9
2022-09-08,1,72738,9
2022-09-09,2,158110,9
2022-09-10,1,101336,9
2022-09-11,2,130278,9
2022-09-12,1,8217,9
2022-09-13,2,67318,9
2022-09-14,2,105917,9
2022-09-15,2,133338,9
2022-09-16,2,78560,9
2022-09-17,0,0,9
2022-09-18,3,167256,9
2022-09-19,1,75713,9
2022-09-20,3,106418,9
2022-09-21,1,77469,9
2022-09-22,2,72235,9
2022-09-23,0,0,9
2022-09-24,2,98418,9
2022-09-25,1,73154,9
2022-09-26,2,231372,9
2022-09-27,1,64981,9
2022-09-28,1,76942,9
2022-09-29,2,149359,9
2022-09-30,1,64532,9
2022-10-01,1,75232,10
2022-10-02,1,75669,10
2022-10-03,2,157882,10
2022-10-04,2,121691,10
2022-10-05,1,64826,10
2022-10-06,1,0,10
2022-10-07,2,72866,10
2022-10-08,1,74159,10
2022-10-09,1,0,10
2022-10-10,2,75713,10
2022-10-11,0,0,10
2022-10-12,1,68063,10
2022-10-13,1,168286,10
2022-10-14,1,68326,10
2022-10-15,2,98376,10
2022-10-16,1,72191,10
2022-10-17,1,72299,10
2022-10-18,0,0,10
2022-10-19,1,77382,10
2022-10-20,2,159435,10
2022-10-21,1,99993,10
2022-10-22,2,72499,10
2022-10-23,1,100525,10
2022-10-24,1,72196,10
2022-10-25,1,100813,10
2022-10-26,1,162708,10
2022-10-27,1,73159,10
2022-10-28,1,73475,10
2022-10-29,2,147710,10
2022-10-30,0,0,10
2022-10-31,2,64981,10
2022-11-01,1,78577,11
2022-11-02,2,142224,11
2022-11-03,2,69872,11
2022-11-04,1,136,11
2022-11-05,2,0,11
2022-11-06,1,33971,11
2022-11-07,2,99004,11
2022-11-08,1,99299,11
2022-11-09,1,98376,11
2022-11-10,1,67876,11
2022-11-11,1,86833,11
2022-11-12,1,67200,11
2022-11-13,2,137475,11
2022-11-14,2,73055,11
2022-11-15,1,66566,11
2022-11-16,2,147823,11
2022-11-17,1,99993,11
2022-11-18,2,135109,11
2022-11-19,1,64981,11
2022-11-20,2,134336,11
2022-11-21,1,57180,11
2022-11-22,2,148052,11
2022-11-23,2,90495,11
2022-11-24,1,61206,11
2022-11-25,2,74159,11
2022-11-26,1,86672,11
2022-11-27,1,25100,11
2022-11-28,3,213033,11
2022-11-29,1,47188,11
2022-11-30,1,75713,11
2022-12-01,1,52896,12
2022-12-02,0,0,12
2022-12-03,2,66264,12
2022-12-04,1,0,12
2022-12-05,1,49289,12
2022-12-06,0,0,12
2022-12-07,0,0,12
2022-12-08,1,0,12
2022-12-09,0,0,12
2022-12-10,2,99309,12
2022-12-11,3,168491,12
2022-12-12,1,58622,12
2022-12-13,2,130001,12
2022-12-14,1,64981,12
2022-12-15,2,124828,12
2022-12-16,1,71473,12
2022-12-17,1,0,12
2022-12-18,1,0,12
2022-12-19,2,92527,12
2022-12-20,1,77792,12
2022-12-21,2,110403,12
2022-12-22,1,60711,12
2022-12-23,1,80019,12
2022-12-24,1,67072,12
2022-12-25,2,61742,12
2022-12-26,1,71214,12
2022-12-27,1,52896,12
2022-12-28,1,49658,12
2022-12-29,1,90782,12
2022-12-30,0,0,12
2022-12-31,2,156343,12
2023-01-01,1,74206,1
2023-01-02,1,0,1
2023-01-03,2,0,1
2023-01-04,2,142371,1
2023-01-05,0,0,1
2023-01-06,2,116557,1
2023-01-07,1,73557,1
2023-01-08,1,0,1
2023-01-09,1,60514,1
2023-01-10,2,72576,1
2023-01-11,0,0,1
2023-01-12,0,0,1
2023-01-13,0,0,1
2023-01-14,0,0,1
2023-01-15,1,573,1
2023-01-16,0,0,1
2023-01-17,0,0,1
2023-01-18,1,46169,1
2023-01-19,0,0,1
2023-01-20,1,68423,1
2023-01-21,1,64981,1
2023-01-22,0,0,1
2023-01-23,0,0,1
2023-01-24,0,0,1
2023-01-25,0,0,1
2023-01-26,1,0,1
2023-01-27,1,0,1
2023-01-28,1,72871,1
2023-01-29,1,64981,1
2023-01-30,1,0,1
2023-01-31,1,165853,1
2023-02-01,0,0,2
2023-02-02,1,87739,2
2023-02-03,2,128329,2
2023-02-04,1,175944,2
2023-02-05,1,67004,2
2023-02-06,1,33986,2
2023-02-07,1,74002,2
2023-02-08,2,146873,2
2023-02-09,1,42156,2
2023-02-10,1,78805,2
2023-02-11,1,72679,2
2023-02-12,1,57189,2
2023-02-13,1,86346,2
2023-02-14,1,69729,2
2023-02-15,1,71010,2
2023-02-16,1,55903,2
2023-02-17,2,135387,2
2023-02-18,2,123113,2
2023-02-19,1,0,2
2023-02-20,1,83665,2
2023-02-21,2,103909,2
2023-02-22,2,159170,2
2023-02-23,0,0,2
2023-02-24,2,32562,2
2023-02-25,1,100813,2
2023-02-26,0,0,2
2023-02-27,0,0,2
2023-02-28,1,0,2
2023-03-01,1,167295,3
2023-03-02,1,76237,3
2023-03-03,2,0,3
2023-03-04,2,121174,3
2023-03-05,1,0,3
2023-03-06,2,83692,3
2023-03-07,1,166894,3
2023-03-08,2,139054,3
2023-03-09,1,72901,3
2023-03-10,1,89672,3
2023-03-11,1,33971,3
2023-03-12,1,74381,3
2023-03-13,2,72531,3
2023-03-14,2,106648,3
2023-03-15,1,61827,3
2023-03-16,1,162780,3
2023-03-17,1,0,3
2023-03-18,1,157981,3
2023-03-19,1,165013,3
2023-03-20,1,0,3
2023-03-21,1,90385,3
2023-03-22,1,59913,3
2023-03-23,1,0,3
2023-03-24,1,165582,3
2023-03-25,1,79345,3
2023-03-26,0,0,3
2023-03-27,3,135394,3
2023-03-28,1,73356,3
2023-03-29,1,83885,3
2023-03-30,1,73557,3
2023-03-31,1,78497,3
2023-04-01,1,88714,4
2023-04-02,2,144097,4
2023-04-03,1,74416,4
2023-04-04,2,129079,4
2023-04-05,1,166305,4
2023-04-06,0,0,4
2023-04-07,1,0,4
2023-04-08,2,144113,4
2023-04-09,2,66664,4
2023-04-10,1,163367,4
2023-04-11,0,0,4
2023-04-12,2,130869,4
2023-04-13,2,227880,4
2023-04-14,0,0,4
2023-04-15,2,66900,4
2023-04-16,1,90444,4
2023-04-17,2,237463,4
2023-04-18,0,0,4
2023-04-19,1,78322,4
2023-04-20,2,121026,4
2023-04-21,2,151481,4
2023-04-22,1,163850,4
2023-04-23,1,78135,4
2023-04-24,1,74001,4
2023-04-25,1,66806,4
2023-04-26,1,72045,4
2023-04-27,1,33298,4
2023-04-28,1,76400,4
2023-04-29,1,72378,4
2023-04-30,1,57167,4
2023-05-01,2,155162,5
2023-05-02,0,0,5
2023-05-03,2,154966,5
2023-05-04,1,72006,5
2023-05-05,1,32518,5
2023-05-06,1,0,5
2023-05-07,1,0,5
2023-05-08,2,115802,5
2023-05-09,0,0,5
2023-05-10,1,70877,5
2023-05-11,3,214228,5
2023-05-12,1,166064,5
2023-05-13,1,69057,5
2023-05-14,0,0,5
2023-05-15,1,77601,5
2023-05-16,2,177223,5
2023-05-17,1,62808,5
2023-05-18,1,44518,5
2023-05-19,2,64981,5
2023-05-20,2,89803,5
2023-05-21,1,72738,5
2023-05-22,2,141199,5
2023-05-23,1,89873,5
2023-05-24,1,76042,5
2023-05-25,2,0,5
2023-05-26,1,63153,5
2023-05-27,2,99740,5
2023-05-28,1,78196,5
2023-05-29,2,77427,5
2023-05-30,2,93574,5
2023-05-31,1,61099,5
2023-06-01,2,140279,6
2023-06-02,2,154710,6
2023-06-03,2,144186,6
2023-06-04,2,242849,6
2023-06-05,0,0,6
2023-06-06,1,0,6
2023-06-07,1,86127,6
2023-06-08,2,97413,6
2023-06-09,1,90782,6
2023-06-10,2,138295,6
2023-06-11,2,73417,6
2023-06-12,1,32508,6
2023-06-13,1,69857,6
2023-06-14,2,32518,6
2023-06-15,2,105327,6
2023-06-16,1,0,6
2023-06-17,2,143391,6
2023-06-18,2,134124,6
2023-06-19,1,77105,6
2023-06-20,1,79302,6
2023-06-21,2,142283,6
2023-06-22,1,81389,6
2023-06-23,2,170534,6
2023-06-24,1,22128,6
2023-06-25,1,79379,6
2023-06-26,2,110541,6
2023-06-27,1,72531,6
2023-06-28,1,56248,6
2023-06-29,2,134399,6
2023-06-30,1,87990,6
2023-07-01,2,0,7
2023-07-02,1,36786,7
2023-07-03,1,72635,7
2023-07-04,2,149486,7
2023-07-05,1,162708,7
2023-07-06,1,65440,7
2023-07-07,2,86214,7
2023-07-08,2,67960,7
2023-07-09,1,90385,7
2023-07-10,1,115164,7
2023-07-11,1,76417,7
2023-07-12,1,77801,7
2023-07-13,1,57718,7
2023-07-14,1,5799,7
2023-07-15,2,0,7
2023-07-16,1,64981,7
2023-07-17,2,61679,7
2023-07-18,2,143844,7
2023-07-19,2,145075,7
2023-07-20,0,0,7
2023-07-21,1,73713,7
2023-07-22,1,69488,7
2023-07-23,2,150062,7
2023-07-24,1,78627,7
2023-07-25,2,147162,7
2023-07-26,1,72447,7
2023-07-27,2,89211,7
2023-07-28,0,0,7
2023-07-29,3,151602,7
2023-07-30,0,0,7
2023-07-31,2,135287,7
2023-08-01,1,100806,8
2023-08-02,2,100483,8
2023-08-03,1,0,8
2023-08-04,2,110058,8
2023-08-05,2,117654,8
2023-08-06,1,74539,8
2023-08-07,1,0,8
2023-08-08,2,165669,8
2023-08-09,2,151772,8
2023-08-10,1,72679,8
2023-08-11,1,79047,8
2023-08-12,2,67198,8
2023-08-13,1,0,8
2023-08-14,2,119057,8
2023-08-15,1,78544,8
2023-08-16,2,221797,8
2023-08-17,1,0,8
2023-08-18,1,69871,8
2023-08-19,1,70734,8
2023-08-20,1,165582,8
2023-08-21,1,72497,8
2023-08-22,0,0,8
2023-08-23,3,310611,8
2023-08-24,2,105752,8
2023-08-25,1,90385,8
2023-08-26,1,62263,8
2023-08-27,2,73103,8
2023-08-28,1,39018,8
2023-08-29,1,3107,8
2023-08-30,1,71636,8
2023-08-31,2,129315,8
2023-09-01,1,65347,9
2023-09-02,2,0,9
2023-09-03,1,72679,9
2023-09-04,1,90509,9
2023-09-05,1,166424,9
2023-09-06,0,0,9
2023-09-07,2,147075,9
2023-09-08,1,64981,9
2023-09-09,2,116268,9
2023-09-10,1,165490,9
2023-09-11,1,0,9
2023-09-12,0,0,9
2023-09-13,2,66437,9
2023-09-14,1,168497,9
2023-09-15,1,65175,9
2023-09-16,1,89604,9
2023-09-17,2,238923,9
2023-09-18,1,89472,9
2023-09-19,1,163862,9
2023-09-20,0,0,9
2023-09-21,1,70209,9
2023-09-22,2,139274,9
2023-09-23,1,94775,9
2023-09-24,1,71051,9
2023-09-25,3,99364,9
2023-09-26,1,70151,9
2023-09-27,2,129383,9
2023-09-28,1,80019,9
2023-09-29,2,72730,9
2023-09-30,1,0,9
2023-10-01,2,140491,10
2023-10-02,1,165113,10
2023-10-03,1,44655,10
2023-10-04,1,171092,10
2023-10-05,0,0,10
2023-10-06,2,100813,10
2023-10-07,1,90076,10
2023-10-08,2,151942,10
2023-10-09,1,38400,10
2023-10-10,1,69733,10
2023-10-11,2,164602,10
2023-10-12,1,87916,10
2023-10-13,1,75349,10
2023-10-14,2,207529,10
2023-10-15,0,0,10
2023-10-16,1,77105,10
2023-10-17,2,176394,10
2023-10-18,0,0,10
2023-10-19,1,164832,10
2023-10-20,1,72985,10
2023-10-21,2,251757,10
2023-10-22,0,0,10
2023-10-23,2,155111,10
2023-10-24,1,170084,10
2023-10-25,0,0,10
2023-10-26,1,159358,10
2023-10-27,1,62938,10
2023-10-28,1,186211,10
2023-10-29,1,77197,10
2023-10-30,1,62416,10
2023-10-31,1,101915,10
2023-11-01,1,164535,11
2023-11-02,0,0,11
2023-11-03,2,264728,11
2023-11-04,0,0,11
2023-11-05,1,87136,11
2023-11-06,1,73294,11
2023-11-07,1,160299,11
2023-11-08,1,64981,11
2023-11-09,1,0,11
2023-11-10,1,71580,11
2023-11-11,2,106949,11
2023-11-12,2,133371,11
2023-11-13,0,0,11
2023-11-14,2,105785,11
2023-11-15,1,164518,11
2023-11-16,1,77801,11
2023-11-17,1,46561,11
2023-11-18,1,70367,11
2023-11-19,1,70606,11
2023-11-20,2,133790,11
2023-11-21,1,72871,11
2023-11-22,2,132457,11
2023-11-23,1,165082,11
2023-11-24,1,40812,11
2023-11-25,2,132135,11
2023-11-26,1,72612,11
2023-11-27,1,77382,11
2023-11-28,2,202142,11
2023-11-29,0,0,11
2023-11-30,2,73548,11
2023-12-01,1,189674,12
2023-12-02,0,0,12
2023-12-03,1,71580,12
2023-12-04,2,272015,12
2023-12-05,0,0,12
2023-12-06,1,81001,12
2023-12-07,1,0,12
2023-12-08,2,61679,12
2023-12-09,1,64981,12
2023-12-10,1,165970,12
2023-12-11,1,66900,12
2023-12-12,1,71986,12
2023-12-13,1,185913,12
2023-12-14,1,73621,12
2023-12-15,1,86958,12
2023-12-16,1,79412,12
2023-12-17,0,0,12
2023-12-18,2,84341,12
2023-12-19,1,0,12
2023-12-20,1,41378,12
2023-12-21,2,140978,12
2023-12-22,1,78177,12
2023-12-23,2,143880,12
2023-12-24,1,100161,12
2023-12-25,1,174825,12
2023-12-26,1,66832,12
2023-12-27,1,66383,12
2023-12-28,1,61633,12
2023-12-29,1,86046,12
2023-12-30,1,114458,12
2023-12-31,2,129346,12
2024-01-01,1,22936,1
2024-01-02,1,190164,1
2024-01-03,1,72559,1
2024-01-04,1,83884,1
2024-01-05,1,72375,1
2024-01-06,1,0,1
2024-01-07,1,0,1
2024-01-08,1,69857,1
2024-01-09,1,72497,1
2024-01-10,2,222867,1
2024-01-11,0,0,1
2024-01-12,1,68179,1
2024-01-13,2,152283,1
2024-01-14,1,79283,1
2024-01-15,1,74206,1
2024-01-16,1,86127,1
2024-01-17,2,143985,1
2024-01-18,2,125248,1
2024-01-19,1,73044,1
2024-01-20,1,78713,1
2024-01-21,1,73609,1
2024-01-22,2,260989,1
2024-01-23,0,0,1
2024-01-24,1,164231,1
2024-01-25,1,0,1
2024-01-26,2,33697,1
2024-01-27,1,76833,1
2024-01-28,0,0,1
2024-01-29,1,93908,1
2024-01-30,2,92447,1
2024-01-31,1,87901,1
2024-02-01,1,78514,2
2024-02-02,1,80019,2
2024-02-03,1,73286,2
2024-02-04,1,31276,2
2024-02-05,1,0,2
2024-02-06,2,240132,2
2024-02-07,0,0,2
2024-02-08,1,72840,2
2024-02-09,2,246785,2
2024-02-10,0,0,2
2024-02-11,1,78470,2
2024-02-12,1,91804,2
2024-02-13,1,65204,2
2024-02-14,0,0,2
2024-02-15,2,118940,2
2024-02-16,1,0,2
2024-02-17,1,0,2
2024-02-18,1,164706,2
2024-02-19,1,72679,2
2024-02-20,1,0,2
2024-02-21,1,78427,2
2024-02-22,1,39805,2
2024-02-23,1,26555,2
2024-02-24,1,70718,2
2024-02-25,1,64981,2
2024-02-26,2,64981,2
2024-02-27,1,0,2
2024-02-28,1,189067,2
2024-02-29,2,90132,2
2024-03-01,1,64981,3
2024-03-02,1,67188,3
2024-03-03,0,0,3
2024-03-04,1,0,3
2024-03-05,2,145000,3
2024-03-06,1,159495,3
2024-03-07,1,80755,3
2024-03-08,1,78590,3
2024-03-09,2,236712,3
2024-03-10,1,29772,3
2024-03-11,0,0,3
2024-03-12,1,42974,3
2024-03-13,2,109313,3
2024-03-14,1,168003,3
2024-03-15,0,0,3
2024-03-16,2,173551,3
2024-03-17,1,187198,3
2024-03-18,2,68485,3
2024-03-19,0,0,3
2024-03-20,1,73192,3
2024-03-21,1,63223,3
2024-03-22,1,0,3
2024-03-23,1,72561,3
2024-03-24,1,76499,3
2024-03-25,2,256770,3
2024-03-26,1,185881,3
2024-03-27,0,0,3
2024-03-28,0,0,3
2024-03-29,1,73264,3
2024-03-30,2,72437,3
2024-03-31,1,60754,3
2024-04-01,1,0,4
2024-04-02,1,71876,4
2024-04-03,2,160259,4
2024-04-04,1,172360,4
2024-04-05,0,0,4
2024-04-06,2,249069,4
2024-04-07,0,0,4
2024-04-08,2,162926,4
2024-04-09,1,72529,4
2024-04-10,1,0,4
2024-04-11,1,166403,4
2024-04-12,0,0,4
2024-04-13,2,82181,4
2024-04-14,1,71489,4
2024-04-15,1,69621,4
2024-04-16,1,72497,4
2024-04-17,1,169934,4
2024-04-18,1,0,4
2024-04-19,1,0,4
2024-04-20,1,75465,4
2024-04-21,1,188456,4
2024-04-22,1,81718,4
2024-04-23,1,67852,4
2024-04-24,2,0,4
2024-04-25,1,66211,4
2024-04-26,1,188449,4
2024-04-27,0,0,4
2024-04-28,2,109994,4
2024-04-29,1,0,4
2024-04-30,1,73193,4
2024-05-01,2,138858,5
2024-05-02,0,0,5
2024-05-03,1,165051,5
2024-05-04,1,72559,5
2024-05-05,1,165804,5
2024-05-06,1,0,5
2024-05-07,1,0,5
2024-05-08,1,0,5
2024-05-09,2,159638,5
2024-05-10,1,74001,5
2024-05-11,1,76768,5
2024-05-12,1,66900,5
2024-05-13,2,75974,5
2024-05-14,1,78903,5
2024-05-15,1,187591,5
2024-05-16,2,333241,5
2024-05-17,0,0,5
2024-05-18,1,76415,5
2024-05-19,1,64981,5
2024-05-20,0,0,5
2024-05-21,0,0,5
2024-05-22,1,72529,5
2024-05-23,3,220347,5
2024-05-24,1,160700,5
2024-05-25,0,0,5
2024-05-26,3,152461,5
2024-05-27,1,42357,5
2024-05-28,1,191512,5
2024-05-29,0,0,5
2024-05-30,2,85213,5
2024-05-31,0,0,5
2024-06-01,1,0,6
2024-06-02,1,61654,6
2024-06-03,1,64981,6
2024-06-04,1,85570,6
2024-06-05,2,33971,6
2024-06-06,1,69056,6
2024-06-07,2,60678,6
2024-06-08,1,72985,6
2024-06-09,1,61574,6
2024-06-10,1,52896,6
2024-06-11,1,48632,6
2024-06-12,2,148340,6
2024-06-13,1,77483,6
2024-06-14,1,77569,6
2024-06-15,1,0,6
2024-06-16,2,255470,6
2024-06-17,0,0,6
2024-06-18,1,80205,6
2024-06-19,1,76856,6
2024-06-20,1,31785,6
2024-06-21,1,92295,6
2024-06-22,1,64981,6
2024-06-23,0,0,6
2024-06-24,3,237137,6
2024-06-25,1,64981,6
2024-06-26,0,0,6
2024-06-27,1,51831,6
2024-06-28,1,188930,6
2024-06-29,1,0,6
2024-06-30,2,143226,6
2024-07-01,1,72644,7
2024-07-02,1,78497,7
2024-07-03,2,72503,7
2024-07-04,1,64981,7
2024-07-05,1,84781,7
2024-07-06,1,0,7
2024-07-07,1,0,7
2024-07-08,2,147657,7
2024-07-09,1,2423,7
2024-07-10,1,58834,7
2024-07-11,1,0,7
2024-07-12,1,52896,7
2024-07-13,1,169099,7
2024-07-14,0,0,7
2024-07-15,0,0,7
2024-07-16,1,0,7
2024-07-17,1,0,7
2024-07-18,2,144976,7
2024-07-19,2,253566,7
2024-07-20,0,0,7
2024-07-21,1,0,7
2024-07-22,2,72755,7
2024-07-23,1,163480,7
2024-07-24,1,85023,7
2024-07-25,1,64981,7
2024-07-26,2,76219,7
2024-07-27,1,64981,7
2024-07-28,1,186302,7
2024-07-29,1,73977,7
2024-07-30,0,0,7
2024-07-31,2,134685,7
2024-08-01,1,170394,8
2024-08-02,0,0,8
2024-08-03,2,136596,8
