date,portcalls_dry_bulk,import_dry_bulk,export_dry_bulk,month
2021-05-04,2,7218,0,5
2021-05-05,0,0,0,5
2021-05-06,3,116820,0,5
2021-05-07,1,0,0,5
2021-05-08,3,99666,3037,5
2021-05-09,1,23254,3037,5
2021-05-10,3,101201,3037,5
2021-05-11,0,0,0,5
2021-05-12,3,74148,6075,5
2021-05-13,1,0,0,5
2021-05-14,1,31141,0,5
2021-05-15,2,0,26500,5
2021-05-16,0,0,0,5
2021-05-17,0,0,0,5
2021-05-18,2,101741,3037,5
2021-05-19,2,65026,0,5
2021-05-20,2,101323,0,5
2021-05-21,2,98783,3037,5
2021-05-22,5,102975,0,5
2021-05-23,3,62439,3037,5
2021-05-24,0,0,0,5
2021-05-25,0,0,0,5
2021-05-26,0,0,0,5
2021-05-27,0,0,0,5
2021-05-28,2,0,30452,5
2021-05-29,2,36583,0,5
2021-05-30,1,15647,0,5
2021-05-31,4,175889,3037,5
2021-06-01,3,0,0,6
2021-06-02,4,16299,0,6
2021-06-03,0,0,0,6
2021-06-04,4,150623,0,6
2021-06-05,0,0,0,6
2021-06-06,3,109226,3037,6
2021-06-07,1,0,28992,6
2021-06-08,2,25991,0,6
2021-06-09,3,80083,0,6
2021-06-10,1,20363,0,6
2021-06-11,3,125235,6075,6
2021-06-12,1,79711,0,6
2021-06-13,1,0,0,6
2021-06-14,3,63622,3037,6
2021-06-15,3,77590,3037,6
2021-06-16,2,23254,3037,6
2021-06-17,1,0,0,6
2021-06-18,1,0,0,6
2021-06-19,0,0,0,6
2021-06-20,2,23254,39679,6
2021-06-21,0,0,0,6
2021-06-22,1,23254,3037,6
2021-06-23,2,78066,6193,6
2021-06-24,2,23254,3037,6
2021-06-25,1,4152,0,6
2021-06-26,1,41528,0,6
2021-06-27,4,123347,3037,6
2021-06-28,1,0,0,6
2021-06-29,1,79500,0,6
2021-06-30,4,186389,0,6
2021-07-01,4,47064,9112,7
2021-07-02,2,13896,0,7
2021-07-03,4,184079,0,7
2021-07-04,0,0,0,7
2021-07-05,3,102077,3037,7
2021-07-06,2,79481,0,7
2021-07-07,2,107786,0,7
2021-07-08,2,57423,0,7
2021-07-09,1,23254,3037,7
2021-07-10,2,57829,3037,7
2021-07-11,0,0,0,7
2021-07-12,2,2071,0,7
2021-07-13,3,60087,5733,7
2021-07-14,3,124443,6075,7
2021-07-15,2,102234,3037,7
2021-07-16,2,6690,411,7
2021-07-17,1,32777,0,7
2021-07-18,0,0,0,7
2021-07-19,1,0,0,7
2021-07-20,1,0,38846,7
2021-07-21,2,38932,26421,7
2021-07-22,2,23819,3037,7
2021-07-23,2,6001,0,7
2021-07-24,1,0,0,7
2021-07-25,1,27261,0,7
2021-07-26,1,40782,0,7
2021-07-27,0,0,0,7
2021-07-28,1,78381,0,7
2021-07-29,0,0,0,7
2021-07-30,1,0,0,7
2021-07-31,3,62843,3037,7
2021-08-01,0,0,0,8
2021-08-02,2,5474,0,8
2021-08-03,2,112724,0,8
2021-08-04,1,35560,0,8
2021-08-05,3,110968,3037,8
2021-08-06,1,0,0,8
2021-08-07,2,50706,3037,8
2021-08-08,0,0,0,8
2021-08-09,1,0,0,8
2021-08-10,1,77987,0,8
2021-08-11,1,78198,0,8
2021-08-12,0,0,0,8
2021-08-13,1,41705,0,8
2021-08-14,2,23254,3037,8
2021-08-15,1,23254,3037,8
2021-08-16,4,89564,6075,8
2021-08-17,1,0,0,8
2021-08-18,1,78860,0,8
2021-08-19,3,122202,0,8
2021-08-20,2,23254,30193,8
2021-08-21,4,63218,17804,8
2021-08-22,0,0,0,8
2021-08-23,3,84799,0,8
2021-08-24,1,23254,3037,8
2021-08-25,0,0,0,8
2021-08-26,3,45288,35562,8
2021-08-27,1,33597,0,8
2021-08-28,3,75106,0,8
2021-08-29,3,90377,6075,8
2021-08-30,2,60233,3037,8
2021-08-31,0,0,0,8
2021-09-01,3,55807,3037,9
2021-09-02,1,0,0,9
2021-09-03,2,100121,3037,9
2021-09-04,1,79642,0,9
2021-09-05,2,23254,3722,9
2021-09-06,2,36645,0,9
2021-09-07,3,197526,0,9
2021-09-08,2,83169,0,9
2021-09-09,4,142154,3037,9
2021-09-10,1,0,5993,9
2021-09-11,3,46508,6075,9
2021-09-12,0,0,0,9
2021-09-13,2,0,0,9
2021-09-14,1,0,15853,9
2021-09-15,2,23254,3037,9
2021-09-16,2,23254,3037,9
2021-09-17,3,46508,6075,9
2021-09-18,3,69729,3037,9
2021-09-19,1,23254,3037,9
2021-09-20,3,52939,3037,9
2021-09-21,0,0,0,9
2021-09-22,1,8056,0,9
2021-09-23,2,54958,34064,9
2021-09-24,2,46508,6075,9
2021-09-25,2,0,24917,9
2021-09-26,1,0,0,9
2021-09-27,1,0,0,9
2021-09-28,2,0,0,9
2021-09-29,1,0,0,9
2021-09-30,2,37988,0,9
2021-10-01,2,0,0,10
2021-10-02,3,46508,6075,10
2021-10-03,0,0,0,10
2021-10-04,3,135527,0,10
2021-10-05,2,29430,0,10
2021-10-06,1,0,31141,10
2021-10-07,2,54524,684,10
2021-10-08,3,85338,0,10
2021-10-09,2,78637,0,10
2021-10-10,1,0,683,10
2021-10-11,1,52003,0,10
2021-10-12,1,23254,3037,10
2021-10-13,2,79467,0,10
2021-10-14,1,79049,0,10
2021-10-15,2,36743,0,10
2021-10-16,1,78860,0,10
2021-10-17,0,0,0,10
2021-10-18,1,0,0,10
2021-10-19,0,0,0,10
2021-10-20,3,64817,0,10
2021-10-21,2,60878,3037,10
2021-10-22,2,35836,0,10
2021-10-23,1,36318,0,10
2021-10-24,2,77093,3037,10
2021-10-25,1,0,0,10
2021-10-26,0,0,0,10
2021-10-27,0,0,0,10
2021-10-28,1,79524,0,10
2021-10-29,3,23254,25062,10
2021-10-30,1,78459,0,10
2021-10-31,1,23254,3037,10
2021-11-01,1,39454,0,11
2021-11-02,3,85506,0,11
2021-11-03,2,23254,3037,11
2021-11-04,0,0,0,11
2021-11-05,1,684,0,11
2021-11-06,3,74937,0,11
2021-11-07,1,27016,0,11
2021-11-08,3,140506,17874,11
2021-11-09,4,36895,0,11
2021-11-10,5,175596,54881,11
2021-11-11,0,0,0,11
2021-11-12,3,15358,0,11
2021-11-13,0,0,0,11
2021-11-14,3,193855,0,11
2021-11-15,4,87148,0,11
2021-11-16,1,22093,0,11
2021-11-17,3,6869,41466,11
2021-11-18,0,0,0,11
2021-11-19,1,41003,0,11
2021-11-20,1,0,0,11
2021-11-21,1,0,42822,11
2021-11-22,2,23254,3037,11
2021-11-23,0,0,0,11
2021-11-24,1,42372,0,11
2021-11-25,1,0,0,11
2021-11-26,0,0,0,11
2021-11-27,4,101276,6075,11
2021-11-28,0,0,0,11
2021-11-29,2,16725,0,11
2021-11-30,2,37951,0,11
2021-12-01,2,30144,0,12
2021-12-02,1,23254,3037,12
2021-12-03,2,78979,0,12
2021-12-04,2,94458,0,12
2021-12-05,0,0,0,12
2021-12-06,3,58778,0,12
2021-12-07,0,0,0,12
2021-12-08,3,118264,0,12
2021-12-09,0,0,0,12
2021-12-10,1,36033,0,12
2021-12-11,1,44089,0,12
2021-12-12,4,123598,0,12
2021-12-13,0,0,0,12
2021-12-14,2,27298,0,12
2021-12-15,4,148174,0,12
2021-12-16,2,69542,3037,12
2021-12-17,2,23254,3037,12
2021-12-18,1,47709,0,12
2021-12-19,1,0,17891,12
2021-12-20,2,24521,3037,12
2021-12-21,0,0,0,12
2021-12-22,3,51100,3037,12
2021-12-23,2,28957,0,12
2021-12-24,1,0,0,12
2021-12-25,4,78447,3037,12
2021-12-26,0,0,0,12
2021-12-27,2,23254,3037,12
2021-12-28,1,27608,0,12
2021-12-29,0,0,0,12
2021-12-30,2,55406,0,12
2021-12-31,3,104987,0,12
2022-01-01,1,1084,0,1
2022-01-02,0,0,0,1
2022-01-03,3,120866,0,1
2022-01-04,1,42163,0,1
2022-01-05,1,72629,0,1
2022-01-06,0,0,0,1
2022-01-07,1,0,0,1
2022-01-08,1,78945,0,1
2022-01-09,1,0,0,1
2022-01-10,3,80956,0,1
2022-01-11,0,0,0,1
2022-01-12,2,96426,3037,1
2022-01-13,1,0,544,1
2022-01-14,2,0,0,1
2022-01-15,2,85003,0,1
2022-01-16,3,29999,0,1
2022-01-17,3,77554,3037,1
2022-01-18,1,14291,0,1
2022-01-19,3,25426,0,1
2022-01-20,2,42847,36211,1
2022-01-21,2,39180,0,1
2022-01-22,1,0,0,1
2022-01-23,1,0,7581,1
2022-01-24,2,23254,3037,1
2022-01-25,1,0,0,1
2022-01-26,3,25070,1338,1
2022-01-27,1,0,0,1
2022-01-28,3,52418,0,1
2022-01-29,0,0,0,1
2022-01-30,2,37913,0,1
2022-01-31,3,110822,36003,1
2022-02-01,1,78356,0,2
2022-02-02,2,40899,0,2
2022-02-03,1,0,0,2
2022-02-04,2,16403,0,2
2022-02-05,2,36774,0,2
2022-02-06,0,0,0,2
2022-02-07,2,909,0,2
2022-02-08,2,46508,6075,2
2022-02-09,1,0,0,2
2022-02-10,1,23254,3037,2
2022-02-11,5,28088,96736,2
2022-02-12,3,0,564,2
2022-02-13,3,78913,0,2
2022-02-14,3,79630,49671,2
2022-02-15,1,0,0,2
2022-02-16,0,0,0,2
2022-02-17,1,78699,0,2
2022-02-18,2,33199,0,2
2022-02-19,2,0,0,2
2022-02-20,2,25706,3037,2
2022-02-21,1,23254,3037,2
2022-02-22,2,17958,0,2
2022-02-23,0,0,0,2
2022-02-24,3,71008,0,2
2022-02-25,1,0,0,2
2022-02-26,3,38103,0,2
2022-02-27,2,23254,3037,2
2022-02-28,1,40787,0,2
2022-03-01,1,0,0,3
2022-03-02,4,115216,684,3
2022-03-03,0,0,0,3
2022-03-04,1,0,0,3
2022-03-05,1,0,0,3
2022-03-06,0,0,0,3
2022-03-07,3,29127,1376,3
2022-03-08,1,0,0,3
2022-03-09,4,49410,28484,3
2022-03-10,1,0,0,3
2022-03-11,3,23254,3037,3
2022-03-12,1,37622,0,3
2022-03-13,2,0,21608,3
2022-03-14,2,28313,0,3
2022-03-15,2,65083,3037,3
2022-03-16,5,62530,27591,3
2022-03-17,2,27903,29300,3
2022-03-18,4,36863,0,3
2022-03-19,2,54744,0,3
2022-03-20,3,42333,0,3
2022-03-21,1,40511,0,3
2022-03-22,2,0,0,3
2022-03-23,2,0,0,3
2022-03-24,3,0,21288,3
2022-03-25,2,23254,3037,3
2022-03-26,0,0,0,3
2022-03-27,3,30980,0,3
2022-03-28,2,0,0,3
2022-03-29,1,35687,0,3
2022-03-30,3,37148,0,3
2022-03-31,2,0,0,3
2022-04-01,1,5487,0,4
2022-04-02,0,0,0,4
2022-04-03,1,28218,0,4
2022-04-04,1,0,0,4
2022-04-05,2,37202,0,4
2022-04-06,1,25549,0,4
2022-04-07,2,0,0,4
2022-04-08,1,0,0,4
2022-04-09,3,46508,6075,4
2022-04-10,1,0,0,4
2022-04-11,1,35279,0,4
2022-04-12,3,29218,0,4
2022-04-13,3,0,0,4
2022-04-14,3,37548,0,4
2022-04-15,1,3794,0,4
2022-04-16,3,80364,0,4
2022-04-17,0,0,0,4
2022-04-18,3,63754,0,4
2022-04-19,1,0,0,4
2022-04-20,1,0,0,4
2022-04-21,3,26498,0,4
2022-04-22,0,0,0,4
2022-04-23,2,27947,0,4
2022-04-24,2,0,1634,4
2022-04-25,0,0,0,4
2022-04-26,1,20740,0,4
2022-04-27,2,58903,0,4
2022-04-28,3,0,0,4
2022-04-29,1,0,0,4
2022-04-30,1,0,0,4
2022-05-01,4,59421,3037,5
2022-05-02,2,25310,0,5
2022-05-03,3,37961,0,5
2022-05-04,0,0,0,5
2022-05-05,5,59747,0,5
2022-05-06,2,14511,0,5
2022-05-07,2,0,0,5
2022-05-08,2,31425,0,5
2022-05-09,2,23254,3037,5
2022-05-10,1,0,0,5
2022-05-11,0,0,0,5
2022-05-12,2,43537,0,5
2022-05-13,1,23254,3037,5
2022-05-14,4,73815,0,5
2022-05-15,2,35597,0,5
2022-05-16,0,0,0,5
2022-05-17,3,68889,0,5
2022-05-18,4,86818,0,5
2022-05-19,3,27431,0,5
2022-05-20,1,0,0,5
2022-05-21,2,0,0,5
2022-05-22,2,9562,0,5
2022-05-23,2,28891,0,5
2022-05-24,1,0,0,5
2022-05-25,1,2282,0,5
2022-05-26,2,29164,0,5
2022-05-27,1,0,0,5
2022-05-28,5,82841,0,5
2022-05-29,2,23254,3037,5
2022-05-30,1,23254,3037,5
2022-05-31,2,35016,0,5
2022-06-01,1,78898,0,6
2022-06-02,3,29153,0,6
2022-06-03,3,27183,70246,6
2022-06-04,3,0,0,6
2022-06-05,3,27977,0,6
2022-06-06,3,64037,537,6
2022-06-07,1,0,0,6
2022-06-08,0,0,0,6
2022-06-09,2,38500,0,6
2022-06-10,1,0,0,6
2022-06-11,1,57502,0,6
2022-06-12,2,23254,29279,6
2022-06-13,2,0,0,6
2022-06-14,3,32099,35621,6
2022-06-15,3,53259,6464,6
2022-06-16,3,64531,0,6
2022-06-17,3,0,26243,6
2022-06-18,2,27596,0,6
2022-06-19,2,34852,0,6
2022-06-20,5,101326,43916,6
2022-06-21,0,0,0,6
2022-06-22,1,30038,0,6
2022-06-23,2,36141,0,6
2022-06-24,2,34735,3037,6
2022-06-25,2,33431,4797,6
2022-06-26,4,58530,6463,6
2022-06-27,1,0,0,6
2022-06-28,3,38772,0,6
2022-06-29,0,0,0,6
2022-06-30,4,33429,546,6
2022-07-01,1,0,0,7
2022-07-02,1,0,0,7
2022-07-03,3,0,0,7
2022-07-04,2,0,0,7
2022-07-05,3,66460,0,7
2022-07-06,2,23254,4656,7
2022-07-07,4,37631,0,7
2022-07-08,4,29206,4112,7
2022-07-09,1,0,0,7
2022-07-10,2,23254,3037,7
2022-07-11,3,137171,3037,7
2022-07-12,3,71598,0,7
2022-07-13,2,39421,0,7
2022-07-14,2,39942,3037,7
2022-07-15,2,23254,3037,7
2022-07-16,4,69177,0,7
2022-07-17,0,0,0,7
2022-07-18,2,2726,0,7
2022-07-19,3,0,0,7
2022-07-20,2,0,0,7
2022-07-21,2,0,0,7
2022-07-22,2,114164,0,7
2022-07-23,1,0,0,7
2022-07-24,2,26675,0,7
2022-07-25,2,0,1353,7
2022-07-26,4,74452,0,7
2022-07-27,3,76773,0,7
2022-07-28,4,65679,0,7
2022-07-29,3,36334,0,7
2022-07-30,1,0,0,7
2022-07-31,3,64520,0,7
2022-08-01,1,0,0,8
2022-08-02,3,36186,0,8
2022-08-03,3,0,0,8
2022-08-04,2,0,0,8
2022-08-05,2,35102,0,8
2022-08-06,4,31339,0,8
2022-08-07,2,0,0,8
2022-08-08,2,63517,3037,8
2022-08-09,0,0,0,8
2022-08-10,1,9608,0,8
2022-08-11,3,106398,0,8
2022-08-12,3,101979,0,8
2022-08-13,2,54489,0,8
2022-08-14,3,79710,0,8
2022-08-15,3,42105,0,8
2022-08-16,2,35665,0,8
2022-08-17,1,0,0,8
2022-08-18,2,75201,0,8
2022-08-19,1,23254,3037,8
2022-08-20,3,38480,59994,8
2022-08-21,0,0,0,8
2022-08-22,2,27683,0,8
2022-08-23,2,35656,0,8
2022-08-24,3,91050,3037,8
2022-08-25,3,23254,3037,8
2022-08-26,4,105463,685,8
2022-08-27,2,74771,701,8
2022-08-28,1,0,0,8
2022-08-29,2,31304,0,8
2022-08-30,2,102777,0,8
2022-08-31,4,36992,0,8
2022-09-01,2,11036,0,9
2022-09-02,1,0,35119,9
2022-09-03,1,5326,0,9
2022-09-04,0,0,0,9
2022-09-05,0,0,0,9
2022-09-06,2,42838,0,9
2022-09-07,4,23254,9380,9
2022-09-08,3,70805,0,9
2022-09-09,1,0,0,9
2022-09-10,2,61701,0,9
2022-09-11,1,0,0,9
2022-09-12,3,144833,0,9
2022-09-13,3,75189,6175,9
2022-09-14,2,36569,0,9
2022-09-15,2,23254,3037,9
2022-09-16,2,54170,3037,9
2022-09-17,2,62592,3037,9
2022-09-18,3,49186,0,9
2022-09-19,5,93114,45245,9
2022-09-20,3,62959,0,9
2022-09-21,2,0,0,9
2022-09-22,5,61720,4357,9
2022-09-23,2,46508,6075,9
2022-09-24,2,53851,0,9
2022-09-25,1,0,0,9
2022-09-26,4,82263,0,9
2022-09-27,2,60872,3037,9
2022-09-28,6,37100,25966,9
2022-09-29,4,156824,0,9
2022-09-30,3,59821,3037,9
2022-10-01,4,64983,0,10
2022-10-02,4,20785,53333,10
2022-10-03,2,23254,3037,10
2022-10-04,1,0,0,10
2022-10-05,5,62356,0,10
2022-10-06,5,118449,3037,10
2022-10-07,3,20966,0,10
2022-10-08,3,146875,0,10
2022-10-09,2,78423,49897,10
2022-10-10,2,41003,0,10
2022-10-11,4,81204,3037,10
2022-10-12,2,34804,0,10
2022-10-13,2,36393,0,10
2022-10-14,3,73508,0,10
2022-10-15,1,22009,0,10
2022-10-16,1,0,0,10
2022-10-17,0,0,0,10
2022-10-18,0,0,0,10
2022-10-19,0,0,0,10
2022-10-20,3,0,0,10
2022-10-21,2,36205,0,10
2022-10-22,3,36325,0,10
2022-10-23,1,33085,0,10
2022-10-24,1,0,0,10
2022-10-25,2,0,0,10
2022-10-26,2,37387,0,10
2022-10-27,3,68349,3037,10
2022-10-28,3,108239,0,10
2022-10-29,1,0,0,10
2022-10-30,2,36538,0,10
2022-10-31,2,21191,0,10
2022-11-01,2,0,0,11
2022-11-02,2,0,42562,11
2022-11-03,3,35935,37872,11
2022-11-04,1,0,0,11
2022-11-05,3,48708,0,11
2022-11-06,2,60125,3037,11
2022-11-07,1,40248,0,11
2022-11-08,1,54493,0,11
2022-11-09,2,0,60084,11
2022-11-10,0,0,0,11
2022-11-11,1,24230,0,11
2022-11-12,4,93403,0,11
2022-11-13,0,0,0,11
2022-11-14,1,0,18004,11
2022-11-15,2,5445,0,11
2022-11-16,1,0,0,11
2022-11-17,2,32415,0,11
2022-11-18,2,0,0,11
2022-11-19,3,61003,3037,11
2022-11-20,3,23254,3723,11
2022-11-21,1,0,0,11
2022-11-22,0,0,0,11
2022-11-23,2,43087,0,11
2022-11-24,2,34596,0,11
2022-11-25,1,0,0,11
2022-11-26,0,0,0,11
2022-11-27,0,0,0,11
2022-11-28,3,59362,0,11
2022-11-29,3,46508,31423,11
2022-11-30,2,46508,6075,11
2022-12-01,2,0,0,12
2022-12-02,0,0,0,12
2022-12-03,2,95756,3037,12
2022-12-04,2,94335,0,12
2022-12-05,2,78745,0,12
2022-12-06,1,33463,0,12
2022-12-07,2,23583,0,12
2022-12-08,0,0,0,12
2022-12-09,4,76885,0,12
2022-12-10,1,80451,0,12
2022-12-11,1,39161,0,12
2022-12-12,5,60554,3037,12
2022-12-13,0,0,0,12
2022-12-14,4,86596,0,12
2022-12-15,0,0,0,12
2022-12-16,3,23254,3037,12
2022-12-17,2,55441,0,12
2022-12-18,3,46508,6075,12
2022-12-19,3,126268,3037,12
2022-12-20,3,58672,545,12
2022-12-21,2,23254,3037,12
2022-12-22,2,78627,0,12
2022-12-23,3,23254,37228,12
2022-12-24,2,23254,3723,12
2022-12-25,4,94291,31522,12
2022-12-26,1,23254,3037,12
2022-12-27,4,68149,3037,12
2022-12-28,4,158717,0,12
2022-12-29,2,80517,35093,12
2022-12-30,4,30226,0,12
2022-12-31,3,0,0,12
2023-01-01,1,0,2274,1
2023-01-02,4,133622,3037,1
2023-01-03,2,79674,0,1
2023-01-04,2,73159,0,1
2023-01-05,2,57584,0,1
2023-01-06,3,32332,0,1
2023-01-07,2,32337,0,1
2023-01-08,1,0,0,1
2023-01-09,1,0,254,1
2023-01-10,2,64214,0,1
2023-01-11,1,0,0,1
2023-01-12,4,25206,0,1
2023-01-13,1,0,0,1
2023-01-14,3,46508,6075,1
2023-01-15,0,0,0,1
2023-01-16,1,28493,0,1
2023-01-17,2,79291,0,1
2023-01-18,2,17334,0,1
2023-01-19,2,29801,5484,1
2023-01-20,4,45551,0,1
2023-01-21,1,0,0,1
2023-01-22,0,0,0,1
2023-01-23,4,69271,0,1
2023-01-24,4,74838,0,1
2023-01-25,2,32430,0,1
2023-01-26,3,25251,0,1
2023-01-27,4,50842,30504,1
2023-01-28,3,104596,3037,1
2023-01-29,2,78982,20718,1
2023-01-30,3,23254,3037,1
2023-01-31,2,0,78577,1
2023-02-01,3,46508,6075,2
2023-02-02,3,0,0,2
2023-02-03,3,51403,0,2
2023-02-04,2,102360,3037,2
2023-02-05,3,30207,4247,2
2023-02-06,2,0,37467,2
2023-02-07,3,23997,57894,2
2023-02-08,1,55622,0,2
2023-02-09,2,0,0,2
2023-02-10,3,0,0,2
2023-02-11,2,20202,0,2
2023-02-12,2,0,0,2
2023-02-13,1,543,0,2
2023-02-14,3,224370,0,2
2023-02-15,1,0,0,2
2023-02-16,2,29743,0,2
2023-02-17,2,102398,3037,2
2023-02-18,2,37749,0,2
2023-02-19,2,0,89645,2
2023-02-20,3,29713,39801,2
2023-02-21,1,36338,0,2
2023-02-22,4,109760,0,2
2023-02-23,3,55481,0,2
2023-02-24,2,44995,3037,2
2023-02-25,4,66834,66906,2
2023-02-26,2,38710,0,2
2023-02-27,2,37831,0,2
2023-02-28,5,0,31541,2
2023-03-01,1,0,0,3
2023-03-02,0,0,0,3
2023-03-03,1,0,0,3
2023-03-04,4,79712,0,3
2023-03-05,3,23254,47507,3
2023-03-06,2,0,0,3
2023-03-07,3,58268,0,3
2023-03-08,1,0,0,3
2023-03-09,0,0,0,3
2023-03-10,4,174489,3037,3
2023-03-11,1,0,0,3
2023-03-12,2,102508,3037,3
2023-03-13,1,77230,0,3
2023-03-14,1,0,0,3
2023-03-15,2,0,78424,3
2023-03-16,3,78198,0,3
2023-03-17,1,23254,3037,3
2023-03-18,3,134519,0,3
2023-03-19,4,113120,6075,3
2023-03-20,0,0,0,3
2023-03-21,3,78423,0,3
2023-03-22,4,52049,546,3
2023-03-23,2,37096,29425,3
2023-03-24,1,35680,0,3
2023-03-25,3,46508,6075,3
2023-03-26,3,57015,0,3
2023-03-27,3,116289,0,3
2023-03-28,3,63213,3037,3
2023-03-29,4,98595,77290,3
2023-03-30,1,0,0,3
2023-03-31,1,0,0,3
2023-04-01,2,0,0,4
2023-04-02,2,28195,0,4
2023-04-03,3,26084,28774,4
2023-04-04,2,10839,0,4
2023-04-05,2,0,0,4
2023-04-06,1,35469,0,4
2023-04-07,2,0,0,4
2023-04-08,2,23254,3037,4
2023-04-09,0,0,0,4
2023-04-10,5,0,53070,4
2023-04-11,2,0,36095,4
2023-04-12,2,0,5989,4
2023-04-13,2,43310,0,4
2023-04-14,0,0,0,4
2023-04-15,1,0,0,4
2023-04-16,4,26582,0,4
2023-04-17,2,36723,0,4
2023-04-18,0,0,0,4
2023-04-19,2,26322,0,4
2023-04-20,2,0,0,4
2023-04-21,1,0,0,4
2023-04-22,1,0,0,4
2023-04-23,1,0,0,4
2023-04-24,3,0,0,4
2023-04-25,1,0,40543,4
2023-04-26,5,131030,3037,4
2023-04-27,5,23254,3037,4
2023-04-28,1,0,0,4
2023-04-29,2,23254,3037,4
2023-04-30,3,111668,6075,4
2023-05-01,2,91436,0,5
2023-05-02,2,0,58983,5
2023-05-03,2,77134,0,5
2023-05-04,0,0,0,5
2023-05-05,0,0,0,5
2023-05-06,6,122632,0,5
2023-05-07,2,0,0,5
2023-05-08,3,28115,303,5
2023-05-09,1,78848,0,5
2023-05-10,1,0,75938,5
2023-05-11,1,0,0,5
2023-05-12,4,3878,3426,5
2023-05-13,3,108366,0,5
2023-05-14,1,0,0,5
2023-05-15,3,48722,3037,5
2023-05-16,1,1715,0,5
2023-05-17,2,23254,3037,5
2023-05-18,0,0,0,5
2023-05-19,3,102515,30939,5
2023-05-20,0,0,0,5
2023-05-21,3,35944,0,5
2023-05-22,2,78019,0,5
2023-05-23,5,0,2739,5
2023-05-24,2,0,0,5
2023-05-25,1,23254,3037,5
2023-05-26,1,37086,0,5
2023-05-27,3,23254,3037,5
2023-05-28,2,78017,0,5
2023-05-29,2,157695,0,5
2023-05-30,3,11036,0,5
2023-05-31,1,44274,0,5
2023-06-01,3,46508,6075,6
2023-06-02,1,3432,0,6
2023-06-03,3,31216,571,6
2023-06-04,2,23254,3037,6
2023-06-05,3,34615,0,6
2023-06-06,3,27527,2799,6
2023-06-07,1,0,0,6
2023-06-08,2,31502,0,6
2023-06-09,3,35760,0,6
2023-06-10,2,10308,28072,6
2023-06-11,3,74653,0,6
2023-06-12,2,5445,9499,6
2023-06-13,3,26542,3037,6
2023-06-14,0,0,0,6
2023-06-15,0,0,0,6
2023-06-16,1,38219,0,6
2023-06-17,4,94987,0,6
2023-06-18,2,0,0,6
2023-06-19,3,92898,3037,6
2023-06-20,1,26853,0,6
2023-06-21,5,33974,0,6
2023-06-22,0,0,0,6
2023-06-23,1,78710,0,6
2023-06-24,1,23254,3037,6
2023-06-25,3,40183,3037,6
2023-06-26,1,23254,3037,6
2023-06-27,2,5495,0,6
2023-06-28,1,0,0,6
2023-06-29,3,31910,0,6
2023-06-30,3,78108,1717,6
2023-07-01,5,33226,101521,7
2023-07-02,2,0,0,7
2023-07-03,5,33581,0,7
2023-07-04,1,0,0,7
2023-07-05,1,6863,0,7
2023-07-06,3,70328,0,7
2023-07-07,2,0,0,7
2023-07-08,2,37213,39825,7
2023-07-09,3,60711,0,7
2023-07-10,5,62551,3037,7
2023-07-11,1,23254,3037,7
2023-07-12,1,0,0,7
2023-07-13,1,36702,0,7
2023-07-14,4,0,684,7
2023-07-15,3,65886,0,7
2023-07-16,3,60008,3037,7
2023-07-17,2,0,0,7
2023-07-18,2,95360,3037,7
2023-07-19,1,0,0,7
2023-07-20,2,23254,3037,7
2023-07-21,3,79522,0,7
2023-07-22,3,93647,3037,7
2023-07-23,1,0,0,7
2023-07-24,4,0,78211,7
2023-07-25,2,29746,0,7
2023-07-26,0,0,0,7
2023-07-27,1,8085,0,7
2023-07-28,0,0,0,7
2023-07-29,3,41731,0,7
2023-07-30,1,0,0,7
2023-07-31,1,0,0,7
2023-08-01,2,36873,22742,8
2023-08-02,1,0,0,8
2023-08-03,1,35113,0,8
2023-08-04,0,0,0,8
2023-08-05,3,23254,3037,8
2023-08-06,2,50526,0,8
2023-08-07,3,0,0,8
2023-08-08,1,0,0,8
2023-08-09,3,0,0,8
2023-08-10,2,0,0,8
2023-08-11,2,1369,0,8
2023-08-12,0,0,0,8
2023-08-13,1,23254,3037,8
2023-08-14,2,78547,0,8
2023-08-15,1,73019,0,8
2023-08-16,2,0,7788,8
2023-08-17,1,0,0,8
2023-08-18,1,34038,0,8
2023-08-19,1,78546,0,8
2023-08-20,3,0,0,8
2023-08-21,1,36021,0,8
2023-08-22,2,23254,3037,8
2023-08-23,3,50234,3037,8
2023-08-24,2,23254,3037,8
2023-08-25,4,47913,0,8
2023-08-26,1,0,0,8
2023-08-27,1,0,0,8
2023-08-28,0,0,0,8
2023-08-29,3,60638,0,8
2023-08-30,3,69716,3037,8
2023-08-31,1,23254,3037,8
2023-09-01,3,33303,0,9
2023-09-02,2,0,3441,9
2023-09-03,2,27019,0,9
2023-09-04,0,0,0,9
2023-09-05,1,26630,0,9
2023-09-06,3,0,0,9
2023-09-07,1,0,21669,9
2023-09-08,2,37742,0,9
2023-09-09,3,57674,0,9
2023-09-10,2,78491,0,9
2023-09-11,2,5459,0,9
2023-09-12,4,177532,3037,9
2023-09-13,2,69387,0,9
2023-09-14,1,23254,3037,9
2023-09-15,2,0,41533,9
2023-09-16,3,1095,0,9
2023-09-17,1,0,0,9
2023-09-18,1,78334,0,9
2023-09-19,2,78762,0,9
2023-09-20,1,34846,0,9
2023-09-21,0,0,0,9
2023-09-22,1,29641,0,9
2023-09-23,1,0,0,9
2023-09-24,0,0,0,9
2023-09-25,2,77511,0,9
2023-09-26,1,0,0,9
