date,freight_usd_per_day,vessel_class,data_confidence
2026-01-18,22082.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-01-25,21519.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-02-01,22208.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-02-08,23608.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-02-15,23908.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-02-22,25872.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-03-01,27089.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-03-08,28220.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-03-15,28879.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-03-22,32274.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-03-29,31348.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-04-05,28042.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-04-12,30655.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-04-19,29935.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-04-26,30294.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-05-03,32630.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-05-10,30176.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-05-17,28865.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-05-24,27441.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-05-31,27504.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-06-07,29459.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-06-14,31527.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-06-21,33165.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-06-28,31997.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-07-05,29842.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-07-12,31835.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-07-19,32951.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-07-26,35755.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-08-02,39019.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-08-09,41097.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-08-16,44563.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-08-23,46753.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-08-30,49716.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-09-06,49518.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-09-13,50935.0,Capesize,synthetic_calibrated_to_public_rate_ranges
2026-09-20,53441.0,Capesize,synthetic_calibrated_to_public_rate_ranges
